"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0043410","positive regulation of MAPK cascade","15/55","474/18870",3.80319222728873e-12,2.27738772657885e-10,9.95120973756751e-11,"134/147/150/1813/1906/1908/2246/2641/3552/3553/3569/3630/4988/6647/7124",15
"BP","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","8/55","56/18870",3.90550067293492e-12,2.2842637656817e-10,9.98125508578716e-11,"183/1268/1812/3269/3351/3352/4985/4988",8
"BP","GO:0015844","monoamine transport","9/55","89/18870",4.06229311047407e-12,2.32196981200961e-10,1.01460143716147e-10,"135/150/1268/1392/1812/1813/3351/4129/7432",9
"BP","GO:0050886","endocrine process","9/55","92/18870",5.51565499649584e-12,3.08263829248601e-10,1.34698100967056e-10,"183/1392/1636/1906/1908/3553/5443/5972/7349",9
"BP","GO:0090276","regulation of peptide hormone secretion","11/55","195/18870",8.70391803139425e-12,4.75877257586012e-10,2.07937995990288e-10,"150/1268/1392/1813/2641/3458/3553/3569/3630/7124/7349",11
"BP","GO:0050708","regulation of protein secretion","12/55","266/18870",1.23079937765422e-11,6.58608603149014e-10,2.87783773856889e-10,"135/150/1268/1813/2641/3458/3552/3553/3569/3630/4988/7124",12
"BP","GO:0009410","response to xenobiotic stimulus","14/55","434/18870",1.73483368778985e-11,9.08980567664889e-10,3.97185607467676e-10,"135/847/1636/1812/1813/1906/2890/3351/3553/4129/5243/5972/6647/7124",14
"BP","GO:0006936","muscle contraction","13/55","351/18870",1.83612934040669e-11,9.42421487984251e-10,4.11797858514412e-10,"134/147/150/624/1812/1813/1906/1908/3352/4878/6647/7124/7349",13
"BP","GO:0007218","neuropeptide signaling pathway","9/55","110/18870",2.83342201544568e-11,1.42521127376918e-09,6.22756333500062e-10,"4878/4879/4985/4988/5173/5368/5443/6863/7349",9
"BP","GO:0009306","protein secretion","13/55","368/18870",3.31136166843323e-11,1.63295580315874e-09,7.13531802238244e-10,"135/150/1268/1813/2641/3458/3552/3553/3569/3630/4988/7124/7432",13
"BP","GO:0035592","establishment of protein localization to extracellular region","13/55","369/18870",3.42508599221285e-11,1.6565560135414e-09,7.23844084184253e-10,"135/150/1268/1813/2641/3458/3552/3553/3569/3630/4988/7124/7432",13
"BP","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","9/55","113/18870",3.61900788870516e-11,1.71732166794217e-09,7.50396074639164e-10,"147/150/183/1812/1813/3269/4985/4988/7432",9
"BP","GO:0071692","protein localization to extracellular region","13/55","377/18870",4.47162816813558e-11,2.08261941534463e-09,9.10015557024084e-10,"135/150/1268/1813/2641/3458/3552/3553/3569/3630/4988/7124/7432",13
"BP","GO:0051937","catecholamine transport","8/55","76/18870",4.9590967856054e-11,2.26765971196319e-09,9.90870247688427e-10,"135/150/1268/1392/1812/1813/3351/7432",8
"BP","GO:0032890","regulation of organic acid transport","8/55","77/18870",5.52179075072090e-11,2.47987566751126e-09,1.08359953829937e-09,"134/135/551/1906/3351/3552/3553/7124",8
"BP","GO:0015850","organic hydroxy compound transport","12/55","308/18870",6.76862215998862e-11,2.89800556484469e-09,1.26630440920701e-09,"135/150/183/1268/1392/1812/1813/3351/4129/5443/5972/7432",12
"BP","GO:0032102","negative regulation of response to external stimulus","14/55","481/18870",6.78103731270247e-11,2.89800556484469e-09,1.26630440920701e-09,"134/135/1812/1813/1906/3558/3630/3827/4057/5327/5328/6647/7124/7349",14
"BP","GO:0051353","positive regulation of oxidoreductase activity","7/55","47/18870",6.9137309698084e-11,2.89800556484469e-09,1.26630440920701e-09,"183/1906/1908/3458/3553/3630/7124",7
"BP","GO:0140353","lipid export from cell","7/55","47/18870",6.9137309698084e-11,2.89800556484469e-09,1.26630440920701e-09,"183/1392/1906/3552/3553/5443/5972",7
"BP","GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","8/55","80/18870",7.55631073119151e-11,3.11542975228634e-09,1.3613094742647e-09,"134/150/1813/1906/3351/3352/4985/4988",8
"BP","GO:0045776","negative regulation of blood pressure","7/55","48/18870",8.07609366797368e-11,3.27602831854094e-09,1.43148417476477e-09,"134/1268/1813/4878/4879/7124/7349",7
"BP","GO:0010959","regulation of metal ion transport","13/55","398/18870",8.75383246690518e-11,3.49458550067723e-09,1.52698431001654e-09,"134/135/150/1636/1812/1813/1908/2641/3458/4878/4985/7349/7432",13
"BP","GO:0051341","regulation of oxidoreductase activity","8/55","82/18870",9.24965185820401e-11,3.5973293114882e-09,1.57187895833156e-09,"183/1906/1908/3458/3552/3553/3630/7124",8
"BP","GO:0060047","heart contraction","11/55","243/18870",9.3555578914769e-11,3.5973293114882e-09,1.57187895833156e-09,"134/147/183/1636/1813/1906/1908/4878/6647/7124/7349",11
"BP","GO:0050890","cognition","12/55","317/18870",9.44030753710620e-11,3.5973293114882e-09,1.57187895833156e-09,"134/1268/1392/1812/1813/2890/2904/3269/3630/7124/7349/7432",12
"BP","GO:0050995","negative regulation of lipid catabolic process","6/55","27/18870",1.30697641524143e-10,4.90603833482417e-09,2.1437287942059e-09,"134/150/1268/3553/3630/7124",6
"BP","GO:0007565","female pregnancy","10/55","186/18870",1.35278970109725e-10,5.00333249744058e-09,2.18624217948225e-09,"150/1268/1392/1636/3553/4878/5368/5617/6647/7349",10
"BP","GO:0003015","heart process","11/55","255/18870",1.56623226586521e-10,5.70880311398698e-09,2.4945026476938e-09,"134/147/183/1636/1813/1906/1908/4878/6647/7124/7349",11
"BP","GO:0048521","negative regulation of behavior","5/55","13/18870",2.20736078894747e-10,7.93073197743269e-09,3.46539047167091e-09,"134/1392/1813/3630/7349",5
"BP","GO:0050433","regulation of catecholamine secretion","7/55","56/18870",2.49883107508061e-10,8.85149317440526e-09,3.86772370998392e-09,"135/150/1268/1392/1813/3351/7432",7
"BP","GO:0046942","carboxylic acid transport","12/55","351/18870",3.04403749443052e-10,1.063299208124e-08,4.64616249149922e-09,"134/135/551/624/1636/1813/1906/3351/3552/3553/5243/7124",12
"BP","GO:0015849","organic acid transport","12/55","352/18870",3.14475924127446e-10,1.08343417695963e-08,4.73414368837856e-09,"134/135/551/624/1636/1813/1906/3351/3552/3553/5243/7124",12
"BP","GO:0045860","positive regulation of protein kinase activity","11/55","282/18870",4.56607860278162e-10,1.55184968729673e-08,6.78091900612235e-09,"150/183/1636/1906/1908/2246/3458/3553/3630/4057/7124",11
"BP","GO:0050432","catecholamine secretion","7/55","61/18870",4.64853992097432e-10,1.55881038683339e-08,6.81133428420658e-09,"135/150/1268/1392/1813/3351/7432",7
"BP","GO:0043270","positive regulation of monoatomic ion transport","10/55","214/18870",5.34422502660065e-10,1.76851657130271e-08,7.72766056477988e-09,"134/150/1812/1906/1908/2641/3458/4878/5243/7349",10
"BP","GO:0046888","negative regulation of hormone secretion","7/55","67/18870",9.14306803617218e-10,2.98633975467182e-08,1.30490266982416e-08,"134/150/1392/1813/1906/3553/7349",7
"BP","GO:0006939","smooth muscle contraction","8/55","109/18870",9.28548127467193e-10,2.99397248792307e-08,1.3082378476056e-08,"150/624/1812/1813/1906/1908/3352/6647",8
"BP","GO:0014002","astrocyte development","6/55","43/18870",2.59747028588604e-09,8.26916173291569e-08,3.61326979142575e-08,"135/1812/3458/3553/3569/7124",6
"BP","GO:1905952","regulation of lipid localization","9/55","183/18870",2.69824327302355e-09,8.4826022895678e-08,3.7065341803113e-08,"183/1392/1906/3552/3553/3569/5443/5972/7124",9
"BP","GO:0033674","positive regulation of kinase activity","11/55","337/18870",2.97324481438684e-09,9.20398299658141e-08,4.02174667717107e-08,"150/183/1636/1906/1908/2246/3458/3553/3630/4057/7124",11
"BP","GO:0045840","positive regulation of mitotic nuclear division","6/55","44/18870",3.00090101677803e-09,9.20398299658141e-08,4.02174667717107e-08,"1906/1908/3552/3553/3630/7124",6
"BP","GO:0019216","regulation of lipid metabolic process","11/55","342/18870",3.46694645223699e-09,1.05052654546699e-07,4.59035142185848e-08,"134/150/551/1268/2246/3458/3552/3553/3630/6647/7124",11
"BP","GO:0042391","regulation of membrane potential","12/55","440/18870",3.93979482681564e-09,1.15931369066488e-07,5.06570468998276e-08,"134/135/1268/1812/1813/1906/2890/2904/4878/4985/6647/7124",12
"BP","GO:0032309","icosanoid secretion","6/55","46/18870",3.96425357444053e-09,1.15931369066488e-07,5.06570468998276e-08,"624/1636/1813/1906/3552/3553",6
"BP","GO:0055078","sodium ion homeostasis","6/55","46/18870",3.96425357444053e-09,1.15931369066488e-07,5.06570468998276e-08,"183/1813/1906/3552/4879/6340",6
"BP","GO:0015711","organic anion transport","12/55","443/18870",4.25155016246557e-09,1.22904007570125e-07,5.37037915258808e-08,"134/135/551/624/1636/1813/1906/3351/3552/3553/5243/7124",12
"BP","GO:0098801","regulation of renal system process","5/55","22/18870",4.42762665659974e-09,1.26359496981824e-07,5.52136925181642e-08,"134/183/1813/1906/4879",5
"BP","GO:0006816","calcium ion transport","12/55","445/18870",4.4715686804701e-09,1.26359496981824e-07,5.52136925181642e-08,"135/150/1636/1812/1813/1906/2641/2904/4878/4985/4988/7349",12
"BP","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","6/55","47/18870",4.53427058879309e-09,1.26707672564607e-07,5.53658303473683e-08,"147/183/1636/1906/1908/5972",6
"BP","GO:0006953","acute-phase response","6/55","48/18870",5.17048625338069e-09,1.42898603596181e-07,6.24405743034059e-08,"1268/3552/3553/3569/3630/7124",6
"BP","GO:0002673","regulation of acute inflammatory response","6/55","49/18870",5.87883160904141e-09,1.60709364094991e-07,7.02231144146365e-08,"134/1268/3553/3569/3630/7124",6
"BP","GO:0033135","regulation of peptidyl-serine phosphorylation","8/55","138/18870",6.07980811195006e-09,1.64416316145746e-07,7.18428938186288e-08,"551/624/2641/3458/3569/4985/7124/7349",8
"BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","8/55","140/18870",6.81171835458818e-09,1.82249698529673e-07,7.96353187255326e-08,"150/1906/1908/2246/3458/3553/4057/7124",8
"BP","GO:1902074","response to salt","11/55","366/18870",7.01543134145838e-09,1.85724313934398e-07,8.11535769582553e-08,"847/1268/1812/1813/1906/2890/3351/3552/3553/4988/7124",11
"BP","GO:0014821","phasic smooth muscle contraction","5/55","24/18870",7.11482172892356e-09,1.86393506752529e-07,8.14459855810987e-08,"1812/1813/1906/1908/3352",5
"BP","GO:0046889","positive regulation of lipid biosynthetic process","7/55","90/18870",7.46218186741082e-09,1.93478220582868e-07,8.4541702328561e-08,"551/2246/3458/3552/3553/3630/7124",7
"BP","GO:0043405","regulation of MAP kinase activity","8/55","142/18870",7.61862910366544e-09,1.95518899956312e-07,8.54333918821345e-08,"150/183/1906/1908/2246/3553/4878/7124",8
"BP","GO:0008016","regulation of heart contraction","9/55","208/18870",8.28321722780588e-09,2.10427185130624e-07,9.19476744904768e-08,"134/147/183/1813/1906/1908/4878/7124/7349",9
"BP","GO:0071900","regulation of protein serine/threonine kinase activity","10/55","285/18870",8.47462492868704e-09,2.13136816956479e-07,9.31316676373607e-08,"150/183/1906/1908/2246/3458/3553/4057/4878/7124",10
"BP","GO:0048143","astrocyte activation","5/55","25/18870",8.87389102832522e-09,2.20968672636019e-07,9.65538533983484e-08,"135/3458/3553/3569/7124",5
"BP","GO:0045834","positive regulation of lipid metabolic process","8/55","145/18870",8.98366779464918e-09,2.21509063760222e-07,9.67899811931243e-08,"134/551/2246/3458/3552/3553/3630/7124",8
"BP","GO:0043279","response to alkaloid","7/55","93/18870",9.39884433037205e-09,2.2949605330957e-07,1.00279953816131e-07,"135/1268/1812/1813/2890/3351/4988",7
"BP","GO:0062013","positive regulation of small molecule metabolic process","8/55","147/18870",1.00068857917773e-08,2.41993440060768e-07,1.05740776990035e-07,"551/2246/2641/3269/3458/3553/3630/7124",8
"BP","GO:0048167","regulation of synaptic plasticity","9/55","214/18870",1.06111857321889e-08,2.54163163013859e-07,1.1105842510682e-07,"134/135/1636/1812/1813/2890/2904/3269/3630",9
"BP","GO:0050805","negative regulation of synaptic transmission","6/55","54/18870",1.07374737989329e-08,2.54761760418079e-07,1.11319986554975e-07,"134/1812/1813/2890/3351/3553",6
"BP","GO:0031960","response to corticosteroid","8/55","149/18870",1.11293208817173e-08,2.61591046892701e-07,1.14304092479222e-07,"1636/1906/3351/3569/4129/6340/7124/7349",8
"BP","GO:0001666","response to hypoxia","10/55","298/18870",1.29577862316774e-08,3.01748447895079e-07,1.31851158146892e-07,"134/847/1636/1813/1906/3552/4985/5327/5328/7124",10
"BP","GO:0042756","drinking behavior","4/55","10/18870",1.3386428447106e-08,3.07252967963687e-07,1.34256397846223e-07,"1813/3351/5972/7349",4
"BP","GO:0060986","endocrine hormone secretion","6/55","56/18870",1.34384995928451e-08,3.07252967963687e-07,1.34256397846223e-07,"183/1392/3553/5443/5972/7349",6
"BP","GO:0001819","positive regulation of cytokine production","12/55","499/18870",1.60028492757278e-08,3.62587080436534e-07,1.58435036926124e-07,"150/183/1813/3458/3552/3553/3558/3569/3630/6647/7124/7349",12
"BP","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","8/55","158/18870",1.7633984642261e-08,3.95977422993628e-07,1.73025187655268e-07,"135/147/150/1268/1812/1813/2641/7432",8
"BP","GO:0043266","regulation of potassium ion transport","7/55","102/18870",1.79569457194648e-08,3.99661225526142e-07,1.74634851710492e-07,"134/150/1812/1813/1908/4878/7432",7
"BP","GO:0051785","positive regulation of nuclear division","6/55","60/18870",2.0537228159918e-08,4.4737877749844e-07,1.95485379808882e-07,"1906/1908/3552/3553/3630/7124",6
"BP","GO:0033138","positive regulation of peptidyl-serine phosphorylation","7/55","104/18870",2.05646785077983e-08,4.4737877749844e-07,1.95485379808882e-07,"551/2641/3458/3569/4985/7124/7349",7
"BP","GO:0001660","fever generation","4/55","11/18870",2.09903362802449e-08,4.4737877749844e-07,1.95485379808882e-07,"1268/3552/3553/7124",4
"BP","GO:0035812","renal sodium excretion","4/55","11/18870",2.09903362802449e-08,4.4737877749844e-07,1.95485379808882e-07,"183/1813/1906/4879",4
"BP","GO:0044062","regulation of excretion","4/55","11/18870",2.09903362802449e-08,4.4737877749844e-07,1.95485379808882e-07,"183/1813/1906/4879",4
"BP","GO:0036293","response to decreased oxygen levels","10/55","315/18870",2.19237895813754e-08,4.63347317623186e-07,2.02462948456045e-07,"134/847/1636/1813/1906/3552/4985/5327/5328/7124",10
"BP","GO:0050994","regulation of lipid catabolic process","6/55","61/18870",2.27269417054985e-08,4.76318819911072e-07,2.08130939829302e-07,"134/150/1268/3553/3630/7124",6
"BP","GO:0050796","regulation of insulin secretion","8/55","165/18870",2.47499697650183e-08,5.12702209661653e-07,2.24028924091981e-07,"150/1268/1813/2641/3458/3553/3569/7124",8
"BP","GO:0051347","positive regulation of transferase activity","11/55","414/18870",2.49620174941008e-08,5.12702209661653e-07,2.24028924091981e-07,"150/183/1636/1906/1908/2246/3458/3553/3630/4057/7124",11
"BP","GO:0002526","acute inflammatory response","7/55","107/18870",2.50745017051226e-08,5.12702209661653e-07,2.24028924091981e-07,"134/1268/3552/3553/3569/3630/7124",7
"BP","GO:0022898","regulation of transmembrane transporter activity","9/55","239/18870",2.76358500655974e-08,5.5706052515455e-07,2.43411609610275e-07,"150/1392/1813/1906/3458/3630/4878/4988/5243",9
"BP","GO:0071715","icosanoid transport","6/55","63/18870",2.7686904828755e-08,5.5706052515455e-07,2.43411609610275e-07,"624/1636/1813/1906/3552/3553",6
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","8/55","168/18870",2.84863420453861e-08,5.68596430509095e-07,2.48452306561262e-07,"150/183/1489/1636/3458/3558/3569/7124",8
"BP","GO:0010469","regulation of signaling receptor activity","7/55","110/18870",3.03954871906613e-08,6.01926380193017e-07,2.63016068189394e-07,"150/1392/1906/3458/4988/5328/7124",7
"BP","GO:0042060","wound healing","11/55","423/18870",3.11019201184922e-08,6.11104133578186e-07,2.67026353648897e-07,"135/150/1906/2246/3552/3569/3630/3827/5327/5328/7124",11
"BP","GO:0050727","regulation of inflammatory response","11/55","425/18870",3.26367224289443e-08,6.36289588440271e-07,2.78031319590517e-07,"134/135/183/1268/3458/3553/3558/3569/3630/6647/7124",11
"BP","GO:0099171","presynaptic modulation of chemical synaptic transmission","5/55","32/18870",3.31179065201833e-08,6.40704114602008e-07,2.79960278599768e-07,"135/150/1812/1813/3351",5
"BP","GO:0045833","negative regulation of lipid metabolic process","7/55","112/18870",3.44499961207098e-08,6.61387330103703e-07,2.88997958618088e-07,"134/150/1268/3553/3630/6647/7124",7
"BP","GO:0050806","positive regulation of synaptic transmission","8/55","174/18870",3.74396784178435e-08,7.13339327430883e-07,3.11698758119846e-07,"134/135/1812/1813/2890/2904/3630/7124",8
"BP","GO:0045777","positive regulation of blood pressure","5/55","33/18870",3.894565244783e-08,7.36453503054831e-07,3.2179866367657e-07,"134/147/551/1268/1636",5
"BP","GO:0062012","regulation of small molecule metabolic process","10/55","337/18870",4.14285195306236e-08,7.77557661339689e-07,3.39759421759395e-07,"551/1268/2246/2641/3269/3458/3553/3630/6647/7124",10
"BP","GO:0051924","regulation of calcium ion transport","9/55","251/18870",4.21344999890777e-08,7.8495012942615e-07,3.42989613946176e-07,"135/150/1636/1812/1813/2641/4878/4985/7349",9
"BP","GO:0033604","negative regulation of catecholamine secretion","4/55","13/18870",4.52826349583621e-08,8.31283408177231e-07,3.63235273888052e-07,"150/1268/1392/1813",4
"BP","GO:0035810","positive regulation of urine volume","4/55","13/18870",4.52826349583621e-08,8.31283408177231e-07,3.63235273888052e-07,"135/1813/1906/4879",4
"BP","GO:0070482","response to oxygen levels","10/55","343/18870",4.88947308919453e-08,8.91088755023495e-07,3.89367651038832e-07,"134/847/1636/1813/1906/3552/4985/5327/5328/7124",10
"BP","GO:0032228","regulation of synaptic transmission, GABAergic","5/55","35/18870",5.30355584142167e-08,9.58449540830465e-07,4.18801431673958e-07,"134/135/1268/1813/3351",5
"BP","GO:0009636","response to toxic substance","9/55","258/18870",5.33530559508012e-08,9.58449540830465e-07,4.18801431673958e-07,"213/847/1813/2890/4129/4985/5243/6647/7124",9
"BP","GO:0001659","temperature homeostasis","8/55","183/18870",5.5384544778048e-08,9.87887447636814e-07,4.31664537127899e-07,"134/1268/1812/1813/3552/3553/5020/7124",8
"BP","GO:0032496","response to lipopolysaccharide","10/55","348/18870",5.59996689590964e-08,9.91825122761462e-07,4.33385132641191e-07,"1268/1636/1906/3552/3553/3569/4057/4129/5972/7124",10
"BP","GO:0007617","mating behavior","5/55","36/18870",6.1453724173943e-08,1.07602080706857e-06,4.70175043456977e-07,"551/1268/1812/6863/7432",5
"BP","GO:0021782","glial cell development","7/55","122/18870",6.22906446021622e-08,1.07602080706857e-06,4.70175043456977e-07,"135/1812/3458/3553/3569/6647/7124",7
"BP","GO:0014823","response to activity","6/55","72/18870",6.24009342292344e-08,1.07602080706857e-06,4.70175043456977e-07,"183/847/1906/2641/3569/7124",6
