"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0090132","epithelium migration","10/47","375/18870",2.29379317726719e-08,2.85758339504813e-06,1.43473268539316e-06,"183/348/387/1803/3164/3458/4627/5743/7040/7422",10
"BP","GO:0002696","positive regulation of leukocyte activation","10/47","380/18870",2.599271548262e-08,2.92975035939816e-06,1.47096620450516e-06,"387/1803/3117/3123/3458/3952/4690/7040/8440/26762",10
"BP","GO:0090130","tissue migration","10/47","380/18870",2.599271548262e-08,2.92975035939816e-06,1.47096620450516e-06,"183/348/387/1803/3164/3458/4627/5743/7040/7422",10
"BP","GO:0031334","positive regulation of protein-containing complex assembly","8/47","198/18870",2.82490350292512e-08,2.96731170956415e-06,1.48982497058143e-06,"387/3458/4690/4868/5058/7040/7422/8440",8
"BP","GO:0043542","endothelial cell migration","9/47","284/18870",2.88331936290559e-08,2.96731170956415e-06,1.48982497058143e-06,"183/348/387/1803/3164/4627/5743/7040/7422",9
"BP","GO:0050867","positive regulation of cell activation","10/47","396/18870",3.83284404933008e-08,3.78014244365179e-06,1.89793023319897e-06,"387/1803/3117/3123/3458/3952/4690/7040/8440/26762",10
"BP","GO:0033135","regulation of peptidyl-serine phosphorylation","7/47","138/18870",4.73038077823929e-08,4.47872452083696e-06,2.24867364152933e-06,"3458/4690/5058/5743/7040/7422/8440",7
"BP","GO:0046879","hormone secretion","9/47","308/18870",5.7847342646427e-08,5.08362330561101e-06,2.55238063372905e-06,"183/185/3123/3458/3557/3952/5443/5972/6696",9
"BP","GO:0051347","positive regulation of transferase activity","10/47","414/18870",5.81588928922931e-08,5.08362330561101e-06,2.55238063372905e-06,"183/185/348/387/3123/3458/3952/5058/7040/7422",10
"BP","GO:2000846","regulation of corticosteroid hormone secretion","4/47","16/18870",6.01358058965392e-08,5.08362330561101e-06,2.55238063372905e-06,"183/185/5443/5972",4
"BP","GO:2001235","positive regulation of apoptotic signaling pathway","7/47","145/18870",6.65198883995181e-08,5.32497646674106e-06,2.67355899359645e-06,"183/355/1514/4690/5062/6647/8440",7
"BP","GO:0035296","regulation of tube diameter","7/47","146/18870",6.97398692306603e-08,5.32497646674106e-06,2.67355899359645e-06,"183/185/348/387/3952/5743/6647",7
"BP","GO:0097746","blood vessel diameter maintenance","7/47","146/18870",6.97398692306603e-08,5.32497646674106e-06,2.67355899359645e-06,"183/185/348/387/3952/5743/6647",7
"BP","GO:0035150","regulation of tube size","7/47","147/18870",7.30906756021484e-08,5.40642591094641e-06,2.71445305114557e-06,"183/185/348/387/3952/5743/6647",7
"BP","GO:0009914","hormone transport","9/47","319/18870",7.8069080351116e-08,5.59968221791187e-06,2.81148298935917e-06,"183/185/3123/3458/3557/3952/5443/5972/6696",9
"BP","GO:0051251","positive regulation of lymphocyte activation","9/47","330/18870",1.04208167726992e-07,7.25472744146445e-06,3.6424464818506e-06,"387/1803/3117/3123/3458/3952/4690/7040/8440",9
"BP","GO:0035930","corticosteroid hormone secretion","4/47","19/18870",1.27370450475639e-07,8.61388160788108e-06,4.32484928081192e-06,"183/185/5443/5972",4
"BP","GO:0046883","regulation of hormone secretion","8/47","251/18870",1.76108319874242e-07,1.12661727876306e-05,5.65650905086826e-06,"183/185/3123/3458/3952/5443/5972/6696",8
"BP","GO:0050870","positive regulation of T cell activation","8/47","251/18870",1.76108319874242e-07,1.12661727876306e-05,5.65650905086826e-06,"387/1803/3117/3123/3458/3952/4690/8440",8
"BP","GO:1903131","mononuclear cell differentiation","10/47","481/18870",2.34446596266546e-07,1.46035550884977e-05,7.33213870318365e-06,"387/1514/3106/3123/3458/3952/4627/6647/7040/7422",10
"BP","GO:0043534","blood vessel endothelial cell migration","7/47","181/18870",3.026014656548e-07,1.79788699032115e-05,9.02681347507429e-06,"348/387/3164/4627/5743/7040/7422",7
"BP","GO:0031667","response to nutrient levels","10/47","495/18870",3.0534125187869e-07,1.79788699032115e-05,9.02681347507429e-06,"213/348/355/1536/3158/3952/5443/5465/5743/6696",10
"BP","GO:0001667","ameboidal-type cell migration","10/47","497/18870",3.16871419773208e-07,1.79788699032115e-05,9.02681347507429e-06,"183/348/387/1803/3164/3458/4627/5743/7040/7422",10
"BP","GO:0031341","regulation of cell killing","6/47","111/18870",3.19016702972067e-07,1.79788699032115e-05,9.02681347507429e-06,"1773/3106/3123/3458/3952/7040",6
"BP","GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","4/47","24/18870",3.46014150606773e-07,1.80760864949695e-05,9.07562388669672e-06,"183/185/387/5972",4
"BP","GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","4/47","24/18870",3.46014150606773e-07,1.80760864949695e-05,9.07562388669672e-06,"183/185/387/5972",4
"BP","GO:0050863","regulation of T cell activation","9/47","381/18870",3.51112371952405e-07,1.80760864949695e-05,9.07562388669672e-06,"387/1803/3117/3123/3458/3952/4690/6647/8440",9
"BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","8/47","275/18870",3.53242199240869e-07,1.80760864949695e-05,9.07562388669672e-06,"387/1803/3117/3123/3458/3952/4690/8440",8
"BP","GO:1903037","regulation of leukocyte cell-cell adhesion","9/47","382/18870",3.58925249372018e-07,1.80760864949695e-05,9.07562388669672e-06,"387/1803/3117/3123/3458/3952/4690/5465/8440",9
"BP","GO:0019229","regulation of vasoconstriction","5/47","64/18870",5.26017915431934e-07,2.59392584547372e-05,1.3023557599181e-05,"183/185/387/3952/5743",5
"BP","GO:0018105","peptidyl-serine phosphorylation","8/47","295/18870",6.01113313090911e-07,2.90374533078814e-05,1.45790962509052e-05,"3458/4690/5058/5062/5743/7040/7422/8440",8
"BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","5/47","68/18870",7.13845010501449e-07,3.37934227971386e-05,1.69669687759187e-05,"183/185/3952/6647/7040",5
"BP","GO:0007159","leukocyte cell-cell adhesion","9/47","419/18870",7.77203588476806e-07,3.537770949855e-05,1.77624058985894e-05,"387/1803/3117/3123/3458/3952/4690/5465/8440",9
"BP","GO:0043254","regulation of protein-containing complex assembly","9/47","419/18870",7.77203588476806e-07,3.537770949855e-05,1.77624058985894e-05,"348/387/3458/4690/4868/5058/7040/7422/8440",9
"BP","GO:0018209","peptidyl-serine modification","8/47","308/18870",8.31951186379663e-07,3.71552539275596e-05,1.86548736727436e-05,"3458/4690/5058/5062/5743/7040/7422/8440",8
"BP","GO:0051701","biological process involved in interaction with host","7/47","211/18870",8.51439244808443e-07,3.73214202307701e-05,1.87383022882794e-05,"185/1508/1514/1803/3123/5465/26762",7
"BP","GO:0071375","cellular response to peptide hormone stimulus","8/47","310/18870",8.73444852009568e-07,3.75898902673936e-05,1.88730954625608e-05,"183/185/3158/3164/3952/4690/6337/23175",8
"BP","GO:0001822","kidney development","8/47","314/18870",9.6176415870158e-07,4.06517100651186e-05,2.04103709619189e-05,"183/185/387/3158/4358/4868/5972/7422",8
"BP","GO:0022409","positive regulation of cell-cell adhesion","8/47","322/18870",1.16149759635516e-06,4.74011174236667e-05,2.37991068291284e-05,"387/1803/3117/3123/3458/3952/4690/8440",8
"BP","GO:0044403","biological process involved in symbiotic interaction","8/47","322/18870",1.16149759635516e-06,4.74011174236667e-05,2.37991068291284e-05,"185/348/1508/1514/1803/3123/5465/26762",8
"BP","GO:0072001","renal system development","8/47","324/18870",1.21663030778191e-06,4.88095582799962e-05,2.45062554413162e-05,"183/185/387/3158/4358/4868/5972/7422",8
"BP","GO:0006869","lipid transport","9/47","453/18870",1.48321381011578e-06,5.85127848090675e-05,2.93780419582582e-05,"183/185/348/3952/5443/5465/5743/5972/6696",9
"BP","GO:0033674","positive regulation of kinase activity","8/47","337/18870",1.63246502214377e-06,6.33449952035134e-05,3.18041934426285e-05,"183/387/3123/3458/3952/5058/7040/7422",8
"BP","GO:1905918","regulation of CoA-transferase activity","3/47","10/18870",1.71665097626912e-06,6.55373042069197e-05,3.29049058099803e-05,"183/185/348",3
"BP","GO:0051341","regulation of oxidoreductase activity","5/47","82/18870",1.82057868576281e-06,6.84017420508026e-05,3.43430799703627e-05,"183/185/348/3458/3952",5
"BP","GO:0070482","response to oxygen levels","8/47","343/18870",1.86194894336384e-06,6.88630179522221e-05,3.45746769252924e-05,"355/1536/1803/3952/5465/5743/7040/7422",8
"BP","GO:0042310","vasoconstriction","5/47","83/18870",1.93369065972061e-06,7.0416089100903e-05,3.53544413736773e-05,"183/185/387/3952/5743",5
"BP","GO:0050729","positive regulation of inflammatory response","6/47","152/18870",2.02304683703282e-06,7.25538161099497e-05,3.6427749266508e-05,"183/185/241/3458/5743/7040",6
"BP","GO:0001990","regulation of systemic arterial blood pressure by hormone","4/47","38/18870",2.34305085643972e-06,8.07095192939678e-05,4.05225567709024e-05,"183/185/387/5972",4
"BP","GO:1990776","response to angiotensin","4/47","38/18870",2.34305085643972e-06,8.07095192939678e-05,4.05225567709024e-05,"183/185/1536/5743",4
"BP","GO:0046718","viral entry into host cell","6/47","156/18870",2.35274897815115e-06,8.07095192939678e-05,4.05225567709024e-05,"185/1508/1514/1803/3123/26762",6
"BP","GO:0032102","negative regulation of response to external stimulus","9/47","481/18870",2.42829608032699e-06,8.21110974590568e-05,4.12262597697619e-05,"348/1803/3106/3123/3952/5465/6647/6696/7040",9
"BP","GO:0045785","positive regulation of cell adhesion","9/47","482/18870",2.46995325575921e-06,8.23433712166485e-05,4.13428795515514e-05,"387/1803/3117/3123/3458/3952/4690/7422/8440",9
"BP","GO:0009595","detection of biotic stimulus","4/47","40/18870",2.89036266627912e-06,9.24269537917725e-05,4.64056348613218e-05,"3106/3123/3164/5058",4
"BP","GO:0010742","macrophage derived foam cell differentiation","4/47","40/18870",2.89036266627912e-06,9.24269537917725e-05,4.64056348613218e-05,"183/185/5465/7040",4
"BP","GO:0042307","positive regulation of protein import into nucleus","4/47","40/18870",2.89036266627912e-06,9.24269537917725e-05,4.64056348613218e-05,"3458/3952/5743/7040",4
"BP","GO:0097305","response to alcohol","7/47","254/18870",2.92861070316136e-06,9.24269537917725e-05,4.64056348613218e-05,"1536/3158/3952/5465/6337/6647/7040",7
"BP","GO:0044409","entry into host","6/47","163/18870",3.03469662369095e-06,9.45148277404801e-05,4.74539125782145e-05,"185/1508/1514/1803/3123/26762",6
"BP","GO:0090077","foam cell differentiation","4/47","41/18870",3.19700118132398e-06,9.82766467038164e-05,4.93426429762785e-05,"183/185/5465/7040",4
"BP","GO:1901653","cellular response to peptide","8/47","374/18870",3.53671783995778e-06,0.000107325783681796,5.38860248490194e-05,"183/185/3158/3164/3952/4690/6337/23175",8
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","6/47","168/18870",3.61417229738598e-06,0.000108287921872311,5.43690942538143e-05,"183/3458/3952/5062/7040/7422",6
"BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","5/47","96/18870",3.97383552024818e-06,0.000117575858455343,5.90323723994763e-05,"1773/3106/3123/3952/7040",5
"BP","GO:1902905","positive regulation of supramolecular fiber organization","6/47","175/18870",4.57395806914059e-06,0.000133478464767331,6.70167374746254e-05,"348/387/4690/4868/5058/8440",6
"BP","GO:0098869","cellular oxidant detoxification","5/47","99/18870",4.62409552637141e-06,0.000133478464767331,6.70167374746254e-05,"213/241/348/5743/6647",5
"BP","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","4/47","47/18870",5.56957601092508e-06,0.00015563849415883,7.81428234297554e-05,"183/185/387/5972",4
"BP","GO:0051353","positive regulation of oxidoreductase activity","4/47","47/18870",5.56957601092508e-06,0.00015563849415883,7.81428234297554e-05,"183/185/348/3458",4
"BP","GO:2001233","regulation of apoptotic signaling pathway","8/47","398/18870",5.58904605133104e-06,0.00015563849415883,7.81428234297554e-05,"183/355/1514/4690/5062/5743/6647/8440",8
"BP","GO:0045860","positive regulation of protein kinase activity","7/47","282/18870",5.82794893833888e-06,0.000160265900717246,8.04661472037757e-05,"183/387/3458/3952/5058/7040/7422",7
"BP","GO:0033138","positive regulation of peptidyl-serine phosphorylation","5/47","104/18870",5.89063513409395e-06,0.000160265900717246,8.04661472037757e-05,"3458/5058/5743/7040/7422",5
"BP","GO:0071900","regulation of protein serine/threonine kinase activity","7/47","285/18870",6.24599238173456e-06,0.000168002999631428,8.43507822844296e-05,"183/348/387/3458/5058/7040/7422",7
"BP","GO:0007565","female pregnancy","6/47","186/18870",6.4933936995912e-06,0.000172695088617218,8.6706581748533e-05,"1508/3952/5743/6647/6696/7422",6
"BP","GO:0044000","movement in host","6/47","188/18870",6.9039858521621e-06,0.000181574827911863,9.11649125975557e-05,"185/1508/1514/1803/3123/26762",6
"BP","GO:0046890","regulation of lipid biosynthetic process","6/47","189/18870",7.1170486523248e-06,0.000185121474286295,9.29456093519341e-05,"348/3458/3952/5465/5743/6647",6
"BP","GO:0002040","sprouting angiogenesis","6/47","190/18870",7.33542087731894e-06,0.000188727621919717,9.47561804404243e-05,"185/387/3164/5743/7040/7422",6
"BP","GO:0010632","regulation of epithelial cell migration","7/47","295/18870",7.82422183661834e-06,0.000199139065454576,9.99835478612575e-05,"183/348/387/3458/5743/7040/7422",7
"BP","GO:0034374","low-density lipoprotein particle remodeling","3/47","16/18870",7.92739186501301e-06,0.000199618473877508,0.000100224248774912,"183/185/348",3
"BP","GO:0001666","response to hypoxia","7/47","298/18870",8.35768581946403e-06,0.000208238340364962,0.000104552102938226,"1536/1803/3952/5465/5743/7040/7422",7
"BP","GO:0001933","negative regulation of protein phosphorylation","7/47","304/18870",9.51564961356012e-06,0.000234620235784342,0.000117797899273129,"183/348/3458/4690/5062/7040/8440",7
"BP","GO:0030217","T cell differentiation","7/47","307/18870",1.0142811899023e-05,0.000245546173307562,0.000123283583334106,"387/1514/3123/3458/3952/6647/7040",7
"BP","GO:0016032","viral process","8/47","432/18870",1.01662547461517e-05,0.000245546173307562,0.000123283583334106,"185/348/1508/1514/1803/3123/5465/26762",8
"BP","GO:0015850","organic hydroxy compound transport","7/47","308/18870",1.03593435435031e-05,0.000247682486540119,0.000124356181399415,"183/185/348/3952/5443/5972/6696",7
"BP","GO:1990748","cellular detoxification","5/47","119/18870",1.13777173113146e-05,0.000269310568758816,0.00013521518783657,"213/241/348/5743/6647",5
"BP","GO:0043117","positive regulation of vascular permeability","3/47","18/18870",1.15110099539644e-05,0.00026976792634687,0.000135444817488545,"348/7040/7422",3
"BP","GO:0044703","multi-organism reproductive process","6/47","206/18870",1.16372132601369e-05,0.000270051801830823,0.000135587345414804,"1508/3952/5743/6647/6696/7422",6
"BP","GO:0036293","response to decreased oxygen levels","7/47","315/18870",1.19852091724168e-05,0.000275427088457384,0.0001382861640844,"1536/1803/3952/5465/5743/7040/7422",7
"BP","GO:0045471","response to ethanol","5/47","121/18870",1.2338281377801e-05,0.000280814538665914,0.000140991089833374,"1536/3158/3952/5465/6647",5
"BP","GO:0042306","regulation of protein import into nucleus","4/47","58/18870",1.29852386394811e-05,0.00028996282886464,0.000145584254458532,"3458/3952/5743/7040",4
"BP","GO:1903409","reactive oxygen species biosynthetic process","4/47","58/18870",1.29852386394811e-05,0.00028996282886464,0.000145584254458532,"387/1536/5465/6647",4
"BP","GO:0019058","viral life cycle","7/47","321/18870",1.35423119449973e-05,0.000299576190409426,0.000150410921651765,"185/348/1508/1514/1803/3123/26762",7
"BP","GO:0033619","membrane protein proteolysis","4/47","59/18870",1.39042659721519e-05,0.000304735162556328,0.000153001133358279,"348/3458/4627/7040",4
"BP","GO:0003012","muscle system process","8/47","452/18870",1.41098432898778e-05,0.000306403661166428,0.000153838851513974,"183/387/3164/3952/5062/5465/5743/6647",8
"BP","GO:0045216","cell-cell junction organization","6/47","214/18870",1.44492619062524e-05,0.000310921844837267,0.000156107336767071,"183/387/4868/5062/7040/7422",6
"BP","GO:0007566","embryo implantation","4/47","60/18870",1.48703135675883e-05,0.000316920586754989,0.000159119179261504,"5743/6647/6696/7422",4
"BP","GO:0003014","renal system process","5/47","126/18870",1.50180112699592e-05,0.000316920586754989,0.000159119179261504,"183/185/387/1184/5972",5
"BP","GO:0044706","multi-multicellular organism process","6/47","216/18870",1.52317847326395e-05,0.000316920586754989,0.000159119179261504,"1508/3952/5743/6647/6696/7422",6
"BP","GO:0042326","negative regulation of phosphorylation","7/47","327/18870",1.52636024039158e-05,0.000316920586754989,0.000159119179261504,"183/348/3458/4690/5062/7040/8440",7
"BP","GO:0032098","regulation of appetite","3/47","20/18870",1.60254163839546e-05,0.00032984487461583,0.000165608193111988,"3952/5443/5465",3
"BP","GO:0097237","cellular response to toxic substance","5/47","128/18870",1.62087694239089e-05,0.000330742734710278,0.000166058989832968,"213/241/348/5743/6647",5
"BP","GO:0046824","positive regulation of nucleocytoplasmic transport","4/47","62/18870",1.69494869298168e-05,0.000342901158657063,0.000172163479476052,"3458/3952/5743/7040",4
"BP","GO:0001906","cell killing","6/47","223/18870",1.8245045718337e-05,0.000365983247587319,0.00018375251218557,"1773/3106/3123/3458/3952/7040",6
"BP","GO:0030225","macrophage differentiation","4/47","64/18870",1.92349774618548e-05,0.000382598249178239,0.000192094555987918,"3123/3458/7040/7422",4
"BP","GO:0019216","regulation of lipid metabolic process","7/47","342/18870",2.03744168543039e-05,0.000401885372451144,0.000201778216039553,"348/3458/3952/5465/5743/6647/7040",7
"BP","GO:0031349","positive regulation of defense response","8/47","480/18870",2.1743504083842e-05,0.000425346067491356,0.000213557338935691,"183/185/241/3458/5058/5062/5743/7040",8
"BP","GO:0010594","regulation of endothelial cell migration","6/47","231/18870",2.22602351742984e-05,0.000428373793963938,0.000215077496891595,"183/348/387/5743/7040/7422",6
"BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","6/47","231/18870",2.22602351742984e-05,0.000428373793963938,0.000215077496891595,"183/3458/3952/5062/7040/7422",6
"BP","GO:0001909","leukocyte mediated cytotoxicity","5/47","140/18870",2.49832824280853e-05,0.000473083436058223,0.000237525270411017,"1773/3106/3123/3952/7040",5
"BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","5/47","140/18870",2.49832824280853e-05,0.000473083436058223,0.000237525270411017,"387/3458/5058/7040/7422",5
"BP","GO:0006909","phagocytosis","6/47","237/18870",2.57163005334078e-05,0.000483099074306161,0.000242553912299227,"3458/3952/4627/5058/6647/26762",6
"BP","GO:0043405","regulation of MAP kinase activity","5/47","142/18870",2.67477100935875e-05,0.00049851834481513,0.000250295604605555,"183/348/5058/7040/7422",5
"BP","GO:0042445","hormone metabolic process","6/47","241/18870",2.82514517811709e-05,0.000522431143484621,0.000262301719251167,"1508/1514/1803/3952/5972/6696",6
"BP","GO:0048002","antigen processing and presentation of peptide antigen","4/47","71/18870",2.90420597635501e-05,0.000532888026824209,0.000267551901044863,"1514/3106/3117/3123",4
"BP","GO:0045834","positive regulation of lipid metabolic process","5/47","145/18870",2.95743344694251e-05,0.000538480382224071,0.000270359705392558,"348/3458/5465/5743/7040",5
"BP","GO:0046697","decidualization","3/47","25/18870",3.20506111013384e-05,0.0005791129502051,0.000290760465515557,"1508/5743/6696",3
"BP","GO:0090257","regulation of muscle system process","6/47","247/18870",3.24281343838254e-05,0.000581495409746324,0.000291956648479576,"183/387/3164/5465/5743/6647",6
"BP","GO:0031960","response to corticosteroid","5/47","149/18870",3.36981184211867e-05,0.000595314744742323,0.000298895046723182,"1536/3158/3557/5743/6337",5
"BP","GO:0032535","regulation of cellular component size","7/47","370/18870",3.37018064197175e-05,0.000595314744742323,0.000298895046723182,"348/387/4690/4868/6696/7422/8440",7
"BP","GO:0001890","placenta development","5/47","151/18870",3.59204939475177e-05,0.000629480310561929,0.000316048860705053,"1508/3952/5743/6647/6696",5
"BP","GO:0098581","detection of external biotic stimulus","3/47","26/18870",3.61678589929964e-05,0.000629480310561929,0.000316048860705053,"3106/3123/3164",3
"BP","GO:0045936","negative regulation of phosphate metabolic process","7/47","376/18870",3.73325572544993e-05,0.000645008489207299,0.000323845233502341,"183/348/3458/4690/5062/7040/8440",7
"BP","GO:0010563","negative regulation of phosphorus metabolic process","7/47","377/18870",3.79678747837279e-05,0.000651231591399158,0.000326969722584506,"183/348/3458/4690/5062/7040/8440",7
"BP","GO:0043535","regulation of blood vessel endothelial cell migration","5/47","153/18870",3.82549472016434e-05,0.000651434964217913,0.000327071831811097,"348/387/5743/7040/7422",5
"BP","GO:0032970","regulation of actin filament-based process","7/47","379/18870",3.92652407107943e-05,0.0006638630340175,0.000333311704981103,"387/4627/4690/4868/5058/5062/8440",7
"BP","GO:0007584","response to nutrient","5/47","155/18870",4.07053858147324e-05,0.000683330838464338,0.000343086081260417,"1536/3158/3952/5743/6696",5
"BP","GO:0098754","detoxification","5/47","158/18870",4.46072433860396e-05,0.000743558768272927,0.0003733252615481,"213/241/348/5743/6647",5
"BP","GO:1902903","regulation of supramolecular fiber organization","7/47","389/18870",4.63121733372425e-05,0.000766579820204566,0.000384883648860852,"348/387/4690/4868/5058/5062/8440",7
"BP","GO:0050810","regulation of steroid biosynthetic process","4/47","81/18870",4.88317884997431e-05,0.000802672523464527,0.00040300503813019,"348/3458/3952/6647",4
"BP","GO:0007263","nitric oxide mediated signal transduction","3/47","30/18870",5.60841267345813e-05,0.000915525020556924,0.000459665909860924,"183/348/7422",3
"BP","GO:0110053","regulation of actin filament organization","6/47","273/18870",5.6647643678981e-05,0.000918390223206494,0.0004611044680142,"387/4690/4868/5058/5062/8440",6
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","6/47","276/18870",6.01853390759413e-05,0.000969106786345259,0.000486568190596045,"183/3458/3952/5062/7040/7422",6
"BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","3/47","31/18870",6.19847548879749e-05,0.000991337262296194,0.000497729646291065,"1514/3117/3123",3
"BP","GO:0018212","peptidyl-tyrosine modification","6/47","278/18870",6.26405142683106e-05,0.000995101323980478,0.000499619502712276,"183/3458/3952/5062/7040/7422",6
"BP","GO:0071453","cellular response to oxygen levels","5/47","174/18870",7.05598055045085e-05,0.00111343373086114,0.000559031722207649,"355/1536/5743/7040/7422",5
"BP","GO:0001558","regulation of cell growth","7/47","417/18870",7.17586565820446e-05,0.00112319051191355,0.000563930397327461,"183/185/348/5465/6696/7040/7422",7
"BP","GO:0031214","biomineral tissue development","5/47","175/18870",7.25005657231955e-05,0.00112319051191355,0.000563930397327461,"3952/5465/5743/6696/7040",5
"BP","GO:0046889","positive regulation of lipid biosynthetic process","4/47","90/18870",7.377791584566e-05,0.00112319051191355,0.000563930397327461,"348/3458/5465/5743",4
"BP","GO:0010634","positive regulation of epithelial cell migration","5/47","176/18870",7.4482261758773e-05,0.00112319051191355,0.000563930397327461,"183/3458/5743/7040/7422",5
"BP","GO:0010743","regulation of macrophage derived foam cell differentiation","3/47","33/18870",7.49742716021717e-05,0.00112319051191355,0.000563930397327461,"183/185/5465",3
"BP","GO:0034368","protein-lipid complex remodeling","3/47","33/18870",7.49742716021717e-05,0.00112319051191355,0.000563930397327461,"183/185/348",3
"BP","GO:0034369","plasma lipoprotein particle remodeling","3/47","33/18870",7.49742716021717e-05,0.00112319051191355,0.000563930397327461,"183/185/348",3
"BP","GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","3/47","33/18870",7.49742716021717e-05,0.00112319051191355,0.000563930397327461,"4690/7422/8440",3
"BP","GO:0032273","positive regulation of protein polymerization","4/47","91/18870",7.70297024461405e-05,0.00114672519301896,0.000575746667075091,"4690/4868/5058/8440",4
"BP","GO:0042060","wound healing","7/47","423/18870",7.84781847812011e-05,0.00116098664610689,0.000582907043539316,"348/387/4627/5058/5465/7040/7422",7
"BP","GO:1900182","positive regulation of protein localization to nucleus","4/47","93/18870",8.38447353465167e-05,0.00123267384201991,0.000618899680982134,"3458/3952/5743/7040",4
"BP","GO:0001936","regulation of endothelial cell proliferation","5/47","181/18870",8.50257344732381e-05,0.00124232045369231,0.000623743042367029,"185/348/3164/3952/7422",5
"BP","GO:0030098","lymphocyte differentiation","7/47","429/18870",8.57043241057099e-05,0.00124455297643077,0.000624863945207274,"387/1514/3123/3458/3952/6647/7040",7
"BP","GO:0001893","maternal placenta development","3/47","35/18870",8.96252702520704e-05,0.00127031745321348,0.000637799748594941,"1508/5743/6696",3
"BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","3/47","35/18870",8.96252702520704e-05,0.00127031745321348,0.000637799748594941,"1514/3117/3123",3
