"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1903522","regulation of blood circulation","15/23","258/18870",3.22269501527523e-23,2.15730995728424e-21,1.23120917921041e-21,"287/1482/2697/3753/3757/3759/3762/3784/6262/6324/6330/6331/9992/10008/54795",15
"BP","GO:0086009","membrane repolarization","11/23","54/18870",4.67780724056679e-23,2.95741368875834e-21,1.68784039030977e-21,"287/3753/3757/3759/3762/3784/6324/6330/6331/9992/10008",11
"BP","GO:0086005","ventricular cardiac muscle cell action potential","10/23","35/18870",1.31384976288656e-22,7.86926857981527e-21,4.49110971579504e-21,"287/3753/3757/3762/3784/6262/6331/9992/10008/54795",10
"BP","GO:0060306","regulation of membrane repolarization","10/23","38/18870",3.37692010132071e-22,1.92146753765148e-20,1.09661036974467e-20,"287/3753/3757/3759/3784/6324/6330/6331/9992/10008",10
"BP","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","9/23","23/18870",7.92914639710152e-22,4.2968421904293e-20,2.45227234436674e-20,"287/3753/3757/3784/6324/6330/6331/9992/10008",9
"BP","GO:0003012","muscle system process","16/23","452/18870",1.89906438061667e-21,9.82334211428076e-20,5.60632881741858e-20,"287/1482/2697/3753/3757/3759/3762/3784/4000/6262/6324/6330/6331/9992/10008/54795",16
"BP","GO:0006936","muscle contraction","15/23","351/18870",3.51273041396942e-21,1.73803791786835e-19,9.91924331999602e-20,"287/1482/2697/3753/3757/3759/3762/3784/6262/6324/6330/6331/9992/10008/54795",15
"BP","GO:0099623","regulation of cardiac muscle cell membrane repolarization","9/23","28/18870",6.67935415910305e-21,3.16712709710803e-19,1.80752698077482e-19,"287/3753/3757/3784/6324/6330/6331/9992/10008",9
"BP","GO:0086019","cell-cell signaling involved in cardiac conduction","9/23","34/18870",5.05201104002607e-20,2.29967542541987e-18,1.31245928913519e-18,"287/2697/3762/3784/6262/6324/6330/6331/54795",9
"BP","GO:0042391","regulation of membrane potential","15/23","440/18870",1.06932719921787e-19,4.68036289503823e-18,2.67115336808675e-18,"287/2697/3753/3757/3759/3762/3784/5728/6262/6324/6330/6331/9992/10008/54795",15
"BP","GO:0086065","cell communication involved in cardiac conduction","9/23","58/18870",1.00933684500564e-17,4.25416788746823e-16,2.42791747901942e-16,"287/2697/3762/3784/6262/6324/6330/6331/54795",9
"BP","GO:0086014","atrial cardiac muscle cell action potential","7/23","19/18870",7.25123316862444e-17,2.75063444863154e-15,1.5698283736987e-15,"287/2697/3762/3784/6262/6331/54795",7
"BP","GO:0086026","atrial cardiac muscle cell to AV node cell signaling","7/23","19/18870",7.25123316862444e-17,2.75063444863154e-15,1.5698283736987e-15,"287/2697/3762/3784/6262/6331/54795",7
"BP","GO:0086066","atrial cardiac muscle cell to AV node cell communication","7/23","19/18870",7.25123316862444e-17,2.75063444863154e-15,1.5698283736987e-15,"287/2697/3762/3784/6262/6331/54795",7
"BP","GO:0010959","regulation of metal ion transport","13/23","398/18870",1.27223258080481e-16,4.67032476437379e-15,2.66542445621925e-15,"287/1482/2771/3753/3757/3759/3784/6262/6324/6330/6331/9992/10008",13
"BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential","7/23","25/18870",6.88689050975492e-16,2.44915043753159e-14,1.39776692253907e-14,"3753/3757/3759/3762/3784/9992/10008",7
"BP","GO:0086010","membrane depolarization during action potential","7/23","28/18870",1.69257308316658e-15,5.83681263225324e-14,3.33115659430233e-14,"287/3757/3759/6324/6330/6331/54795",7
"BP","GO:0086011","membrane repolarization during action potential","7/23","31/18870",3.75058070316696e-15,1.25534142358941e-13,7.16442196239633e-14,"3753/3757/3759/3762/3784/9992/10008",7
"BP","GO:0098915","membrane repolarization during ventricular cardiac muscle cell action potential","6/23","16/18870",1.28028716240117e-14,4.16276225946439e-13,2.3757509148918e-13,"3753/3757/3762/3784/9992/10008",6
"BP","GO:1904062","regulation of monoatomic cation transmembrane transport","11/23","315/18870",2.66654827273195e-14,8.4292553732471e-13,4.8107025856012e-13,"287/3753/3757/3759/3784/6262/6324/6330/6331/9992/10008",11
"BP","GO:0043270","positive regulation of monoatomic ion transport","10/23","214/18870",2.86695053801423e-14,8.81781003313566e-13,5.03245656317149e-13,"287/1482/3753/3757/3759/3784/6262/6324/6330/6331",10
"BP","GO:0034765","regulation of monoatomic ion transmembrane transport","12/23","454/18870",3.46581638806874e-14,1.03792080253216e-12,5.92356983777954e-13,"287/3753/3757/3759/3762/3784/6262/6324/6330/6331/9992/10008",12
"BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential","6/23","22/18870",1.18736289594139e-13,3.46466403995205e-12,1.97733578082547e-12,"287/3759/6324/6330/6331/54795",6
"BP","GO:0055117","regulation of cardiac muscle contraction","7/23","78/18870",3.63872585254119e-12,1.03521750504797e-10,5.90814171320503e-11,"287/1482/3759/3784/6262/6331/54795",7
"BP","GO:0051899","membrane depolarization","7/23","80/18870",4.36882378343185e-12,1.21261499159645e-10,6.92057580071233e-11,"287/3757/3759/6324/6330/6331/54795",7
"BP","GO:1901379","regulation of potassium ion transmembrane transport","7/23","86/18870",7.35663646389243e-12,1.99329816569276e-10,1.13760518752422e-10,"287/3753/3757/3759/3784/9992/10008",7
"BP","GO:0006942","regulation of striated muscle contraction","7/23","99/18870",2.01859819156457e-11,5.34224358604762e-10,3.04889861492127e-10,"287/1482/3759/3784/6262/6331/54795",7
"BP","GO:0043266","regulation of potassium ion transport","7/23","102/18870",2.49842598101009e-11,6.46183810543064e-10,3.68786801503164e-10,"287/3753/3757/3759/3784/9992/10008",7
"BP","GO:0097623","potassium ion export across plasma membrane","5/23","20/18870",2.58693304484578e-11,6.54206623340999e-10,3.73365541209321e-10,"3753/3757/3784/9992/10008",5
"BP","GO:0098900","regulation of action potential","6/23","59/18870",6.9679637568801e-11,1.72381364246295e-09,9.83806324483986e-10,"287/3759/6262/6331/10008/54795",6
"BP","GO:0071805","potassium ion transmembrane transport","8/23","217/18870",1.13626896452078e-10,2.75122145026522e-09,1.57016338434339e-09,"287/3753/3757/3759/3762/3784/9992/10008",8
"BP","GO:0098659","inorganic cation import across plasma membrane","7/23","137/18870",2.02724006759888e-10,4.70816162638271e-09,2.68701852139315e-09,"3757/3759/3762/3784/6331/9992/54795",7
"BP","GO:0099587","inorganic ion import across plasma membrane","7/23","137/18870",2.02724006759888e-10,4.70816162638271e-09,2.68701852139315e-09,"3757/3759/3762/3784/6331/9992/54795",7
"BP","GO:1904064","positive regulation of cation transmembrane transport","7/23","141/18870",2.48341188187271e-10,5.65224544314229e-09,3.22582132866413e-09,"287/3753/3757/3759/3784/6262/6324",7
"BP","GO:0006813","potassium ion transport","8/23","241/18870",2.6194580552121e-10,5.84498679770857e-09,3.33582171324224e-09,"287/3753/3757/3759/3762/3784/9992/10008",8
"BP","GO:0090257","regulation of muscle system process","8/23","247/18870",3.18450955600224e-10,6.96917668217414e-09,3.97741375719308e-09,"287/1482/3759/3784/4000/6262/6331/54795",8
"BP","GO:0140115","export across plasma membrane","6/23","82/18870",5.3195404872915e-10,1.10418411069866e-08,6.30174448525644e-09,"2697/3753/3757/3784/9992/10008",6
"BP","GO:0086004","regulation of cardiac muscle cell contraction","5/23","35/18870",5.35239737405315e-10,1.10418411069866e-08,6.30174448525644e-09,"287/3759/6262/6331/54795",5
"BP","GO:0086016","AV node cell action potential","4/23","11/18870",5.50191475605033e-10,1.10418411069866e-08,6.30174448525644e-09,"6262/6330/6331/54795",4
"BP","GO:0086027","AV node cell to bundle of His cell signaling","4/23","11/18870",5.50191475605033e-10,1.10418411069866e-08,6.30174448525644e-09,"6262/6330/6331/54795",4
"BP","GO:0034767","positive regulation of monoatomic ion transmembrane transport","7/23","158/18870",5.53062340156623e-10,1.10418411069866e-08,6.30174448525644e-09,"287/3753/3757/3759/3784/6262/6324",7
"BP","GO:1901381","positive regulation of potassium ion transmembrane transport","5/23","37/18870",7.17545614936986e-10,1.40787398241084e-08,8.03494817452124e-09,"287/3753/3757/3759/3784",5
"BP","GO:0086067","AV node cell to bundle of His cell communication","4/23","12/18870",8.24622245152897e-10,1.59054256776949e-08,9.07746521426115e-09,"6262/6330/6331/54795",4
"BP","GO:0006937","regulation of muscle contraction","7/23","170/18870",9.23871917886451e-10,1.75227707092464e-08,1.00005083041393e-08,"287/1482/3759/3784/6262/6331/54795",7
"BP","GO:1903115","regulation of actin filament-based movement","5/23","41/18870",1.2296890252933e-09,2.29407559144881e-08,1.30926337982047e-08,"287/3759/6262/6331/54795",5
"BP","GO:0043268","positive regulation of potassium ion transport","5/23","44/18870",1.77778222488664e-09,3.26309059987258e-08,1.86229479245341e-08,"287/3753/3757/3759/3784",5
"BP","GO:1990573","potassium ion import across plasma membrane","5/23","46/18870",2.24033792076583e-09,4.04683262512939e-08,2.30958813218466e-08,"3757/3759/3762/3784/9992",5
"BP","GO:0098739","import across plasma membrane","7/23","212/18870",4.30594593504665e-09,7.65651011575483e-08,4.36968526632202e-08,"3757/3759/3762/3784/6331/9992/54795",7
"BP","GO:0034764","positive regulation of transmembrane transport","7/23","217/18870",5.06201430389567e-09,8.86241888897427e-08,5.05791550688847e-08,"287/3753/3757/3759/3784/6262/6324",7
"BP","GO:0032412","regulation of monoatomic ion transmembrane transporter activity","7/23","231/18870",7.80616721744931e-09,1.34597246870565e-07,7.68166694284884e-08,"287/3753/6262/6324/6330/9992/10008",7
"BP","GO:0022898","regulation of transmembrane transporter activity","7/23","239/18870",9.87837250584222e-09,1.67784894203708e-07,9.57573579906465e-08,"287/3753/6262/6324/6330/9992/10008",7
"BP","GO:0006814","sodium ion transport","7/23","248/18870",1.27510394737933e-08,2.13392395899658e-07,1.21786243890564e-07,"1482/3784/6324/6330/6331/10008/54795",7
"BP","GO:0032409","regulation of transporter activity","7/23","271/18870",2.34887988342691e-08,3.87394972078235e-07,2.2109212632714e-07,"287/3753/6262/6324/6330/9992/10008",7
"BP","GO:1903779","regulation of cardiac conduction","4/23","28/18870",3.36722499709553e-08,5.47414578099245e-07,3.1241771777563e-07,"287/1482/6262/54795",4
"BP","GO:1901380","negative regulation of potassium ion transmembrane transport","4/23","30/18870",4.49963995667499e-08,7.21209897281147e-07,4.11605315532761e-07,"3753/3757/9992/10008",4
"BP","GO:0010765","positive regulation of sodium ion transport","4/23","32/18870",5.89477670624062e-08,9.31702207180809e-07,5.31736436805623e-07,"1482/6324/6330/6331",4
"BP","GO:0043267","negative regulation of potassium ion transport","4/23","37/18870",1.07829316044252e-07,1.68095563915559e-06,9.59346618591252e-07,"3753/3757/9992/10008",4
"BP","GO:0045823","positive regulation of heart contraction","4/23","39/18870",1.34071898671004e-07,2.06180838767031e-06,1.17670499971564e-06,"1482/3784/6262/54795",4
"BP","GO:1903524","positive regulation of blood circulation","4/23","40/18870",1.48848711097923e-07,2.25853110972581e-06,1.28897761049008e-06,"1482/3784/6262/54795",4
"BP","GO:0086070","SA node cell to atrial cardiac muscle cell communication","3/23","11/18870",2.59324685620766e-07,3.78348066969784e-06,2.15928921765199e-06,"287/6262/6331",3
"BP","GO:0099624","atrial cardiac muscle cell membrane repolarization","3/23","11/18870",2.59324685620766e-07,3.78348066969784e-06,2.15928921765199e-06,"3762/3784/6331",3
"BP","GO:1902260","negative regulation of delayed rectifier potassium channel activity","3/23","11/18870",2.59324685620766e-07,3.78348066969784e-06,2.15928921765199e-06,"3753/9992/10008",3
"BP","GO:2001257","regulation of cation channel activity","5/23","123/18870",3.32126838948647e-07,4.78430813574127e-06,2.73047647743258e-06,"287/3753/6324/9992/10008",5
"BP","GO:1901016","regulation of potassium ion transmembrane transporter activity","4/23","57/18870",6.34601396339574e-07,9.02720486293044e-06,5.1519613360726e-06,"287/3753/9992/10008",4
"BP","GO:0051051","negative regulation of transport","7/23","469/18870",9.72775797244366e-07,1.36668994723962e-05,7.79990470305099e-06,"2697/2771/3753/3757/5728/9992/10008",7
"BP","GO:1902259","regulation of delayed rectifier potassium channel activity","3/23","19/18870",1.51328486173745e-06,2.07484117187616e-05,1.18414300531643e-05,"3753/9992/10008",3
"BP","GO:1903817","negative regulation of voltage-gated potassium channel activity","3/23","19/18870",1.51328486173745e-06,2.07484117187616e-05,1.18414300531643e-05,"3753/9992/10008",3
"BP","GO:0003205","cardiac chamber development","5/23","168/18870",1.55737412666744e-06,2.10987113827089e-05,1.20413513302483e-05,"287/1482/6262/6331/78987",5
"BP","GO:0002028","regulation of sodium ion transport","4/23","85/18870",3.18026948216379e-06,4.25781961259105e-05,2.43000157336849e-05,"1482/6324/6330/6331",4
"BP","GO:1901017","negative regulation of potassium ion transmembrane transporter activity","3/23","26/18870",4.03787459273154e-06,5.34314103084709e-05,3.0494108001412e-05,"3753/9992/10008",3
"BP","GO:1904063","negative regulation of cation transmembrane transport","4/23","92/18870",4.36398346219301e-06,5.70829101146625e-05,3.25780737589e-05,"3753/3757/9992/10008",4
"BP","GO:0010460","positive regulation of heart rate","3/23","27/18870",4.5389982660176e-06,5.86975003037276e-05,3.34995446188141e-05,"3784/6262/54795",3
"BP","GO:0098901","regulation of cardiac muscle cell action potential","3/23","29/18870",5.66124612513574e-06,7.23876189933086e-05,4.13127008776907e-05,"287/6262/54795",3
"BP","GO:0034766","negative regulation of monoatomic ion transmembrane transport","4/23","100/18870",6.08487151165134e-06,7.69398197806581e-05,4.39107102068875e-05,"3753/3757/9992/10008",4
"BP","GO:0055075","potassium ion homeostasis","3/23","34/18870",9.23439638982252e-06,0.000115480693314484,6.59065653270155e-05,"3757/3759/3784",3
"BP","GO:0048738","cardiac muscle tissue development","5/23","247/18870",1.02402905195555e-05,0.000126667941426675,7.22912957730633e-05,"1482/2697/4000/6262/6331",5
"BP","GO:0003161","cardiac conduction system development","3/23","37/18870",1.19619519563803e-05,0.000146373132541514,8.35373441662325e-05,"1482/2697/6331",3
"BP","GO:0014706","striated muscle tissue development","5/23","264/18870",1.41282285634847e-05,0.000171041745800485,9.76160920903702e-05,"1482/2697/4000/6262/6331",5
"BP","GO:0043271","negative regulation of monoatomic ion transport","4/23","133/18870",1.88232313373216e-05,0.000225482497493389,0.000128686246372603,"3753/3757/9992/10008",4
"BP","GO:0003254","regulation of membrane depolarization","3/23","47/18870",2.47653952720706e-05,0.000293573123121003,0.000167546588627934,"6324/6331/54795",3
"BP","GO:0014074","response to purine-containing compound","4/23","143/18870",2.50334325553955e-05,0.000293691198433403,0.000167613975981324,"3753/3784/6262/54795",4
"BP","GO:0034763","negative regulation of transmembrane transport","4/23","144/18870",2.57278996789011e-05,0.000298758671781525,0.000170506059096477,"3753/3757/9992/10008",4
"BP","GO:2001258","negative regulation of cation channel activity","3/23","49/18870",2.80945278704512e-05,0.000322945178955287,0.000184309661840174,"3753/9992/10008",3
"BP","GO:0060986","endocrine hormone secretion","3/23","56/18870",4.20353261521216e-05,0.000478362011611143,0.000273008381430095,"2697/3784/5443",3
"BP","GO:1902305","regulation of sodium ion transmembrane transport","3/23","60/18870",5.17273659482005e-05,0.000582829133158933,0.000332629336008752,"6324/6330/6331",3
"BP","GO:0035725","sodium ion transmembrane transport","4/23","180/18870",6.15312980976313e-05,0.000686496247402985,0.000391793714409066,"6324/6330/6331/54795",4
"BP","GO:0030002","intracellular monoatomic anion homeostasis","2/23","10/18870",6.35716973505648e-05,0.000688996110332788,0.000393220423712266,"3784/10008",2
"BP","GO:0030644","intracellular chloride ion homeostasis","2/23","10/18870",6.35716973505648e-05,0.000688996110332788,0.000393220423712266,"3784/10008",2
"BP","GO:0055015","ventricular cardiac muscle cell development","2/23","10/18870",6.35716973505648e-05,0.000688996110332788,0.000393220423712266,"1482/4000",2
"BP","GO:1902074","response to salt","5/23","366/18870",6.73950662185161e-05,0.000723543258081805,0.000412936999571246,"1543/2771/6262/6331/54795",5
"BP","GO:0071872","cellular response to epinephrine stimulus","2/23","11/18870",7.76411134983298e-05,0.000825753151038312,0.000471269719906242,"3784/6262",2
"BP","GO:0071466","cellular response to xenobiotic stimulus","4/23","192/18870",7.90531805449431e-05,0.000829885234655616,0.00047362796205949,"1543/3757/3784/9992",4
"BP","GO:0032970","regulation of actin filament-based process","5/23","379/18870",7.94881288026908e-05,0.000829885234655616,0.00047362796205949,"287/3759/6262/6331/54795",5
"BP","GO:0032413","negative regulation of ion transmembrane transporter activity","3/23","73/18870",9.3049820361106e-05,0.000945964917470809,0.000539876379686883,"3753/9992/10008",3
"BP","GO:0035933","glucocorticoid secretion","2/23","12/18870",9.31002379233134e-05,0.000945964917470809,0.000539876379686883,"3784/5443",2
"BP","GO:0098911","regulation of ventricular cardiac muscle cell action potential","2/23","12/18870",9.31002379233134e-05,0.000945964917470809,0.000539876379686883,"6262/54795",2
"BP","GO:0019722","calcium-mediated signaling","4/23","210/18870",0.000111803627593671,0.00112595157700529,0.000642597468330647,"287/5443/6262/54795",4
"BP","GO:0055012","ventricular cardiac muscle cell differentiation","2/23","14/18870",0.000128175162985358,0.00126837683023772,0.000723881698507698,"1482/4000",2
"BP","GO:0071871","response to epinephrine","2/23","14/18870",0.000128175162985358,0.00126837683023772,0.000723881698507698,"3784/6262",2
"BP","GO:0032414","positive regulation of ion transmembrane transporter activity","3/23","85/18870",0.000146364802537904,0.00143360433009647,0.000818179513152829,"287/6262/6324",3
"BP","GO:0086069","bundle of His cell to Purkinje myocyte communication","2/23","15/18870",0.000147784751713105,0.00143360433009647,0.000818179513152829,"6331/54795",2
"BP","GO:0060537","muscle tissue development","5/23","433/18870",0.000148651415598755,0.00143360433009647,0.000818179513152829,"1482/2697/4000/6262/6331",5
"BP","GO:0006816","calcium ion transport","5/23","445/18870",0.000168895364316085,0.00161515062682105,0.000921790710155016,"287/2771/6262/6331/54795",5
"BP","GO:0050886","endocrine process","3/23","92/18870",0.000185061673342796,0.00175500153553419,0.00100160572326759,"2697/3784/5443",3
"BP","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","3/23","93/18870",0.00019107851444547,0.00179708553255327,0.00102562369215185,"2697/2771/5728",3
"BP","GO:0032411","positive regulation of transporter activity","3/23","94/18870",0.000197221044227549,0.00183965203549959,0.0010499170344124,"287/6262/6324",3
"BP","GO:1990874","vascular associated smooth muscle cell proliferation","3/23","95/18870",0.000203490422068659,0.00188270000255393,0.00107448515546737,"2697/2771/5728",3
"BP","GO:0033002","muscle cell proliferation","4/23","247/18870",0.000208576535849631,0.00191419433707162,0.00109245944498491,"1482/2697/2771/5728",4
"BP","GO:0032410","negative regulation of transporter activity","3/23","98/18870",0.000223071175354067,0.00203083998042343,0.00115903086478703,"3753/9992/10008",3
"BP","GO:0035930","corticosteroid hormone secretion","2/23","19/18870",0.000239965039909143,0.00215023791666618,0.00122717305946077,"3784/5443",2
"BP","GO:0055064","chloride ion homeostasis","2/23","19/18870",0.000239965039909143,0.00215023791666618,0.00122717305946077,"3784/10008",2
"BP","GO:0055081","monoatomic anion homeostasis","2/23","21/18870",0.00029425715461127,0.00261613001521582,0.00149306467430225,"3784/10008",2
"BP","GO:0003279","cardiac septum development","3/23","108/18870",0.000297055487007032,0.00262053600165893,0.00149557923691015,"287/1482/78987",3
"BP","GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","2/23","22/18870",0.000323442941722919,0.00283136975138986,0.00161590522302058,"287/6262",2
"BP","GO:0003283","atrial septum development","2/23","23/18870",0.000353984461618733,0.00307507112459632,0.00175498925527327,"287/1482",2
"BP","GO:0086064","cell communication by electrical coupling involved in cardiac conduction","2/23","25/18870",0.000419122467973037,0.00361334370116148,0.00206218949552922,"2697/6262",2
"BP","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","2/23","26/18870",0.000453712850754729,0.00388214454254798,0.0022155981710777,"287/6262",2
"BP","GO:0003231","cardiac ventricle development","3/23","127/18870",0.000477808869318201,0.00402775180210454,0.00229869842003376,"1482/6262/6331",3
"BP","GO:0046683","response to organophosphorus","3/23","127/18870",0.000477808869318201,0.00402775180210454,0.00229869842003376,"3753/3784/54795",3
"BP","GO:0046879","hormone secretion","4/23","308/18870",0.000482371136318003,0.0040363114200727,0.00230358352250935,"2697/3784/5443/54795",4
"BP","GO:0035929","steroid hormone secretion","2/23","27/18870",0.000489646758953827,0.00406728475685734,0.00232126047079916,"3784/5443",2
"BP","GO:0019932","second-messenger-mediated signaling","4/23","310/18870",0.000494285871198495,0.00407606754654991,0.00232627294072823,"287/5443/6262/54795",4
"BP","GO:0009914","hormone transport","4/23","319/18870",0.000550520939965721,0.00450714265957547,0.00257229397924157,"2697/3784/5443/54795",4
"BP","GO:1901021","positive regulation of calcium ion transmembrane transporter activity","2/23","30/18870",0.000605479263867933,0.00492168144486935,0.00280887748726703,"287/6262",2
"BP","GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/23","31/18870",0.000646756925840719,0.00521992469224637,0.00297908938591805,"287/6262",2
"BP","GO:0010644","cell communication by electrical coupling","2/23","32/18870",0.000689362963551708,0.00552461304592848,0.00315297960349447,"2697/6262",2
"BP","GO:0071875","adrenergic receptor signaling pathway","2/23","33/18870",0.000733294361603427,0.00583558729723567,0.00333045727721247,"2771/3784",2
"BP","GO:0070588","calcium ion transmembrane transport","4/23","352/18870",0.000796099411977153,0.006291396741875,0.00359059457010163,"287/6262/6331/54795",4
"BP","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/23","36/18870",0.000873010636252298,0.00685162830382838,0.00391032713297763,"287/6262",2
"BP","GO:0003230","cardiac atrium development","2/23","37/18870",0.000922213418212064,0.00713931204030836,0.00407451256023519,"287/1482",2
"BP","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","2/23","37/18870",0.000922213418212064,0.00713931204030836,0.00407451256023519,"287/6262",2
"BP","GO:0021955","central nervous system neuron axonogenesis","2/23","39/18870",0.00102454706268081,0.00782506414315946,0.00446588158017703,"5728/6324",2
"BP","GO:0044060","regulation of endocrine process","2/23","39/18870",0.00102454706268081,0.00782506414315946,0.00446588158017703,"2697/5443",2
"BP","GO:0048660","regulation of smooth muscle cell proliferation","3/23","171/18870",0.00113326005491541,0.00859766628329156,0.00490681722023022,"2697/2771/5728",3
"BP","GO:0048659","smooth muscle cell proliferation","3/23","175/18870",0.00121130192091208,0.0091288846754831,0.00520999153156329,"2697/2771/5728",3
"BP","GO:0070296","sarcoplasmic reticulum calcium ion transport","2/23","43/18870",0.0012448432191217,0.00931994462737165,0.00531903231439118,"287/6262",2
"BP","GO:0007622","rhythmic behavior","2/23","44/18870",0.0013031559416704,0.00969275465111708,0.00553180059174844,"3784/5728",2
"BP","GO:0055010","ventricular cardiac muscle tissue morphogenesis","2/23","47/18870",0.00148581960478391,0.0109087916789941,0.00622581117929829,"1482/6262",2
"BP","GO:0140353","lipid export from cell","2/23","47/18870",0.00148581960478391,0.0109087916789941,0.00622581117929829,"3784/5443",2
"BP","GO:0030258","lipid modification","3/23","192/18870",0.00158069464602199,0.0115309647895706,0.00658089471387021,"1543/5728/51422",3
"BP","GO:2001259","positive regulation of cation channel activity","2/23","49/18870",0.00161400382135763,0.0116989576350636,0.00667677075278348,"287/6324",2
"BP","GO:0055001","muscle cell development","3/23","195/18870",0.00165241678959923,0.011901584218759,0.00679241278602749,"287/1482/4000",3
"BP","GO:0071320","cellular response to cAMP","2/23","50/18870",0.00168000964534315,0.0119490686025032,0.00681951283668899,"3753/3784",2
"BP","GO:2000649","regulation of sodium ion transmembrane transporter activity","2/23","50/18870",0.00168000964534315,0.0119490686025032,0.00681951283668899,"6324/6330",2
"BP","GO:0009410","response to xenobiotic stimulus","4/23","434/18870",0.00172728018428657,0.0122089742218517,0.00696784487548097,"1543/3757/3784/9992",4
"BP","GO:1902075","cellular response to salt","3/23","199/18870",0.00175118512798599,0.0123015350348645,0.00702067072103544,"2771/6331/54795",3
"BP","GO:0035176","social behavior","2/23","52/18870",0.00181583407754358,0.0126001169527109,0.00719107590400763,"3784/5728",2
"BP","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","2/23","52/18870",0.00181583407754358,0.0126001169527109,0.00719107590400763,"2697/2771",2
"BP","GO:0097553","calcium ion transmembrane import into cytosol","3/23","205/18870",0.00190616375657443,0.0131467536665557,0.00750304968297557,"287/6262/6331",3
