"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","17/175","231/18870",5.31994260032571e-11,5.07041195931043e-09,2.81596961701451e-09,"183/374/948/2690/3082/3479/3569/3572/3717/4254/4691/5515/5581/7124/7422/9021/9370",17
"BP","GO:0090130","tissue migration","21/175","380/18870",5.87962882863216e-11,5.47352423279407e-09,3.03984726709207e-09,"183/811/1634/1906/2246/2247/3146/3162/3164/3397/3791/4223/4254/4846/5581/6678/6776/7124/7422/9314/28984",21
"BP","GO:0009266","response to temperature stimulus","15/175","171/18870",6.38813603513359e-11,5.81175194287267e-09,3.22768978617276e-09,"153/154/1153/2246/2729/3158/3162/3303/3306/3479/3552/3627/4792/4846/9451",15
"BP","GO:0043434","response to peptide hormone","22/175","430/18870",8.79253885066958e-11,7.82145178205118e-09,4.34382270236589e-09,"183/374/1398/1432/1906/1959/2690/2729/3030/3158/3164/3553/3717/3764/4691/5166/5443/5786/6776/9021/9370/9518",22
"BP","GO:0070661","leukocyte proliferation","20/175","350/18870",9.59423141488649e-11,8.34906703343275e-09,4.63684593781242e-09,"952/1401/1499/2150/2950/3146/3479/3552/3553/3569/3572/3659/3717/3726/4254/4478/5320/6376/7037/7412",20
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","18/175","276/18870",1.03446485081739e-10,8.5134523939968e-09,4.72814111945547e-09,"183/374/948/2690/3082/3479/3569/3572/3717/3791/4254/4691/5515/5581/7124/7422/9021/9370",18
"BP","GO:0008016","regulation of heart contraction","16/175","208/18870",1.04135784982819e-10,8.5134523939968e-09,4.72814111945547e-09,"153/183/476/817/1906/2643/2946/3764/4846/4878/5142/6262/6546/7124/7139/79924",16
"BP","GO:0070372","regulation of ERK1 and ERK2 cascade","19/175","313/18870",1.04211633101635e-10,8.5134523939968e-09,4.72814111945547e-09,"948/1848/2150/2246/2247/2950/3146/3383/3479/3552/3553/3791/5320/6347/6348/6351/6376/7124/9370",19
"BP","GO:0018212","peptidyl-tyrosine modification","18/175","278/18870",1.1642361063277e-10,9.07431613235693e-09,5.03962966499805e-09,"183/374/948/2690/3082/3479/3569/3572/3717/3791/4254/4691/5515/5581/7124/7422/9021/9370",18
"BP","GO:0050673","epithelial cell proliferation","23/175","480/18870",1.16706779012769e-10,9.07431613235693e-09,5.03962966499805e-09,"374/595/1499/2152/2246/2247/3082/3146/3162/3164/3479/3486/3569/3791/6347/6678/6776/6934/6935/7124/7422/7538/28984",23
"BP","GO:0060047","heart contraction","17/175","243/18870",1.17877701444557e-10,9.07431613235693e-09,5.03962966499805e-09,"153/183/476/817/1906/2643/2946/3764/4846/4878/5142/6262/6546/7124/7139/10059/79924",17
"BP","GO:2001233","regulation of apoptotic signaling pathway","21/175","398/18870",1.38279185261421e-10,1.04439920490843e-08,5.80031061116426e-09,"183/1075/1499/2729/2950/3082/3162/3303/3383/3479/3552/3553/3717/4846/5034/6376/6648/6934/7124/9451/10059",21
"BP","GO:0006979","response to oxidative stress","21/175","400/18870",1.51626505048953e-10,1.1240016661314e-08,6.24240114353584e-09,"374/406/948/952/1398/1906/2643/2729/2950/3082/3162/3303/3552/3569/3717/4846/5693/6648/9370/9588/60674",21
"BP","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","17/175","248/18870",1.62027647631768e-10,1.17926667903631e-08,6.54932807269463e-09,"183/1634/2150/2152/2247/3082/3479/3717/3791/4734/5515/6348/6376/6403/6934/7124/9518",17
"BP","GO:0001667","ameboidal-type cell migration","23/175","497/18870",2.31522274988107e-10,1.62803105764308e-08,9.0416440136797e-09,"183/811/1000/1634/1906/2246/2247/2768/3146/3162/3164/3397/3791/4223/4254/4846/5581/6678/6776/7124/7422/9314/28984",23
"BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","18/175","290/18870",2.31820560293919e-10,1.62803105764308e-08,9.0416440136797e-09,"183/1634/1906/2150/2152/2247/3082/3479/3717/3791/4734/5515/6348/6376/6403/6934/7124/9518",18
"BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","14/175","158/18870",2.47944310913951e-10,1.69503340197139e-08,9.4137569059089e-09,"183/2729/2950/3082/3162/3303/3383/3479/3552/3553/4846/6376/6934/7124",14
"BP","GO:0003015","heart process","17/175","255/18870",2.49830054250092e-10,1.69503340197139e-08,9.4137569059089e-09,"153/183/476/817/1906/2643/2946/3764/4846/4878/5142/6262/6546/7124/7139/10059/79924",17
"BP","GO:1903522","regulation of blood circulation","17/175","258/18870",2.99503095562784e-10,1.99818481922971e-08,1.10973778566421e-08,"153/183/476/817/952/1906/2643/2946/3764/4846/4878/5142/6262/6546/7124/7139/79924",17
"BP","GO:0010632","regulation of epithelial cell migration","18/175","295/18870",3.05850078450109e-10,2.00707846563244e-08,1.11467707624958e-08,"183/811/1634/1906/2246/2247/3146/3162/3791/4223/4846/5581/6678/6776/7124/7422/9314/28984",18
"BP","GO:0007159","leukocyte cell-cell adhesion","21/175","419/18870",3.54236867593511e-10,2.27582006138411e-08,1.26392888745105e-08,"60/1326/3146/3383/3479/3552/3553/3569/3572/3659/3717/4254/4478/5320/6347/6401/6403/7037/7124/7412/9314",21
"BP","GO:0005996","monosaccharide metabolic process","17/175","261/18870",3.58173029895575e-10,2.27582006138411e-08,1.26392888745105e-08,"226/1432/1737/2171/2729/3098/3099/3479/3486/5160/5166/5209/5213/5236/6934/7124/9370",17
"BP","GO:0042311","vasodilation","9/175","47/18870",4.15550160058421e-10,2.5991363917404e-08,1.44349002967662e-08,"153/154/2150/2643/3764/4846/4878/6648/7124",9
"BP","GO:0097191","extrinsic apoptotic signaling pathway","16/175","229/18870",4.33627408604003e-10,2.6704777179105e-08,1.48311107201888e-08,"183/2729/2950/3082/3162/3303/3383/3479/3552/3553/3717/4254/4846/6376/6934/7124",16
"BP","GO:0045776","negative regulation of blood pressure","9/175","48/18870",5.07400457003213e-10,3.07746065058161e-08,1.70913838148451e-08,"153/154/2643/4846/4878/6648/7124/9370/79924",9
"BP","GO:0050920","regulation of chemotaxis","16/175","232/18870",5.25064837525411e-10,3.13706648449884e-08,1.74224184894528e-08,"811/1843/1906/2150/2152/2246/2247/3146/3569/3627/3791/6347/6348/6351/7422/10059",16
"BP","GO:0019318","hexose metabolic process","16/175","233/18870",5.59285820847162e-10,3.29238403066352e-08,1.82850101180992e-08,"226/1432/1737/2171/3098/3099/3479/3486/5160/5166/5209/5213/5236/6934/7124/9370",16
"BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","13/175","140/18870",6.19228169354472e-10,3.59242081438544e-08,1.99513332368672e-08,"154/595/894/1906/2246/2247/2690/3553/5515/7124/7422/9370/28984",13
"BP","GO:0045765","regulation of angiogenesis","19/175","349/18870",6.56453321887189e-10,3.75397521073488e-08,2.08485626439961e-08,"1499/1634/2152/2246/2247/3099/3162/3552/3553/3569/3627/3791/4846/6678/7124/7422/9314/28984/79924",19
"BP","GO:0051235","maintenance of location","19/175","350/18870",6.8862766976341e-10,3.88250220008863e-08,2.15623667685741e-08,"811/817/948/1401/2247/2946/3098/3099/3553/3569/3627/4792/5581/6262/6348/6376/6546/7124/10959",19
"BP","GO:0071356","cellular response to tumor necrosis factor","16/175","238/18870",7.63323967135775e-10,4.2270755355062e-08,2.34760338456397e-08,"1432/1906/2150/2634/2950/3303/3717/4792/6347/6348/6351/6376/7124/7412/7538/9370",16
"BP","GO:0050918","positive chemotaxis","10/175","69/18870",7.70863137876474e-10,4.2270755355062e-08,2.34760338456397e-08,"2150/2152/2247/3082/3146/3627/3791/6348/6376/7422",10
"BP","GO:1901342","regulation of vasculature development","19/175","354/18870",8.32530304961394e-10,4.50353893346008e-08,2.50114367578729e-08,"1499/1634/2152/2246/2247/3099/3162/3552/3553/3569/3627/3791/4846/6678/7124/7422/9314/28984/79924",19
"BP","GO:0030595","leukocyte chemotaxis","16/175","240/18870",8.62608662151858e-10,4.60402996612518e-08,2.55695367644172e-08,"811/1843/1906/2150/2920/3146/3553/3569/3627/5142/6347/6348/6351/6376/7422/10059",16
"BP","GO:0050921","positive regulation of chemotaxis","13/175","145/18870",9.58148398976259e-10,5.04666847513416e-08,2.80278312830728e-08,"811/1906/2150/2152/2247/3146/3569/3627/3791/6348/6351/7422/10059",13
"BP","GO:0097529","myeloid leukocyte migration","16/175","242/18870",9.73651869861748e-10,5.06172524033322e-08,2.81114524832264e-08,"1843/1906/2920/3146/3552/3553/3569/3627/4254/5142/6347/6348/6351/6376/7422/10059",16
"BP","GO:0045860","positive regulation of protein kinase activity","17/175","282/18870",1.17521337938327e-09,6.03125533034772e-08,3.34959602868753e-08,"154/183/595/894/1906/2246/2247/2690/3479/3553/3717/5515/7124/7422/8313/9370/28984",17
"BP","GO:0050678","regulation of epithelial cell proliferation","20/175","407/18870",1.34899191866604e-09,6.83546158281032e-08,3.79623042268178e-08,"374/595/1499/2152/2246/2247/3146/3162/3164/3479/3791/6347/6678/6776/6934/6935/7124/7422/7538/28984",20
"BP","GO:0009612","response to mechanical stimulus","15/175","213/18870",1.39785264092601e-09,6.99450515203354e-08,3.88455891794176e-08,"1000/1432/1499/1906/2247/2729/3553/3627/3659/4792/4878/6262/6546/7124/7846",15
"BP","GO:0009306","protein secretion","19/175","368/18870",1.58586315683513e-09,7.83729656396422e-08,4.35262246554359e-08,"406/821/952/2029/2150/3479/3552/3553/3569/3717/3764/5213/5581/6934/7124/10059/10959/91543/201475",19
"BP","GO:0035592","establishment of protein localization to extracellular region","19/175","369/18870",1.65868150647711e-09,8.09719764686326e-08,4.49696449509584e-08,"406/821/952/2029/2150/3479/3552/3553/3569/3717/3764/5213/5581/6934/7124/10059/10959/91543/201475",19
"BP","GO:0051347","positive regulation of transferase activity","20/175","414/18870",1.80920481231846e-09,8.72559863097687e-08,4.84596139964057e-08,"154/183/595/894/1499/1906/2246/2247/2690/3479/3553/3717/3791/5515/7124/7422/8313/9314/9370/28984",20
"BP","GO:0050679","positive regulation of epithelial cell proliferation","15/175","218/18870",1.92468748338378e-09,9.06414587762973e-08,5.03398138068922e-08,"374/595/1499/2152/2246/2247/3146/3162/3164/3479/3791/6776/6934/7124/7422",15
"BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade","15/175","218/18870",1.92468748338378e-09,9.06414587762973e-08,5.03398138068922e-08,"948/2150/2246/2247/3146/3383/3479/3552/3791/5320/6347/6348/6351/6376/7124",15
"BP","GO:0002688","regulation of leukocyte chemotaxis","12/175","126/18870",2.15771225109638e-09,1.00433978385335e-07,5.57783142511085e-08,"811/1843/1906/2150/3146/3569/3627/6347/6348/6351/7422/10059",12
"BP","GO:0071692","protein localization to extracellular region","19/175","377/18870",2.36305543702188e-09,1.08727711659754e-07,6.03844293162761e-08,"406/821/952/2029/2150/3479/3552/3553/3569/3717/3764/5213/5581/6934/7124/10059/10959/91543/201475",19
"BP","GO:0061900","glial cell activation","9/175","57/18870",2.53410543968769e-09,1.15273000853066e-07,6.40195058447417e-08,"1075/3459/3553/3569/3717/3764/6348/6376/7124",9
"BP","GO:0033674","positive regulation of kinase activity","18/175","337/18870",2.5682282579602e-09,1.15512558613648e-07,6.41525497434885e-08,"154/183/595/894/1906/2246/2247/2690/3479/3553/3717/3791/5515/7124/7422/8313/9370/28984",18
"BP","GO:0050727","regulation of inflammatory response","20/175","425/18870",2.83515287877605e-09,1.26101299708228e-07,7.00332500581873e-08,"183/1075/1432/2950/3082/3479/3553/3569/3572/3717/4792/5320/6348/6376/6401/7124/7538/9021/9314/9370",20
"BP","GO:1903037","regulation of leukocyte cell-cell adhesion","19/175","382/18870",2.93459252986475e-09,1.2908982304449e-07,7.16929950615888e-08,"60/1326/3146/3479/3552/3553/3569/3572/3659/3717/4254/5320/6347/6401/6403/7037/7124/7412/9314",19
"BP","GO:0010595","positive regulation of endothelial cell migration","12/175","130/18870",3.09317093413576e-09,1.34586557058103e-07,7.47457324129831e-08,"183/811/1906/2246/2247/3146/3162/3791/4846/6678/6776/7422",12
"BP","GO:0006006","glucose metabolic process","14/175","193/18870",3.44338458057614e-09,1.48213639527379e-07,8.23138453217521e-08,"1432/1737/2171/3098/3099/3479/3486/5160/5166/5213/5236/6934/7124/9370",14
"BP","GO:0070663","regulation of leukocyte proliferation","16/175","267/18870",4.0331994630111e-09,1.717542281961e-07,9.53876513536332e-08,"952/1401/1499/2950/3146/3479/3552/3553/3569/3572/3659/3717/4254/5320/7037/7412",16
"BP","GO:0150076","neuroinflammatory response","10/175","82/18870",4.37224104392977e-09,1.8423243051422e-07,1.02317707310578e-07,"1075/3459/3479/3553/3569/3717/3764/6348/6376/7124",10
"BP","GO:0050867","positive regulation of cell activation","19/175","396/18870",5.28656411364048e-09,2.20438709863571e-07,1.22425695263253e-07,"60/952/1075/1326/2150/3146/3479/3552/3553/3569/3572/3717/4254/6347/6348/6403/7037/7124/7412",19
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","13/175","168/18870",5.84006067188243e-09,2.41007864634488e-07,1.3384924730348e-07,"183/374/948/2690/3082/3479/3569/3572/3717/4254/7124/7422/9370",13
"BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","16/175","275/18870",6.15004362529647e-09,2.51210455429202e-07,1.39515490189325e-07,"60/1326/3146/3479/3552/3553/3569/3572/3717/4254/6347/6401/6403/7037/7124/7412",16
"BP","GO:0031667","response to nutrient levels","21/175","495/18870",6.94958252783916e-09,2.81001806655961e-07,1.5606080062516e-07,"153/154/1432/2029/2690/2729/3158/3552/3627/5166/5443/6648/6935/7037/7124/7412/7538/9370/9451/9518/83939",21
"BP","GO:0032944","regulation of mononuclear cell proliferation","15/175","242/18870",7.99627795324299e-09,3.20091006468317e-07,1.77769884602623e-07,"952/1401/1499/3146/3479/3552/3553/3569/3572/3659/3717/4254/5320/7037/7412",15
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","15/175","243/18870",8.45432447951036e-09,3.32927845248725e-07,1.84899117547447e-07,"1499/2729/2950/3082/3162/3303/3383/3479/3552/3553/4846/6376/6648/6934/7124",15
"BP","GO:0043405","regulation of MAP kinase activity","12/175","142/18870",8.483297580657e-09,3.32927845248725e-07,1.84899117547447e-07,"183/1843/1906/2246/2247/2690/2950/3553/4878/7124/7422/9370",12
"BP","GO:0022409","positive regulation of cell-cell adhesion","17/175","322/18870",8.66011489519328e-09,3.36567377917075e-07,1.86920415520166e-07,"60/1326/3146/3479/3552/3553/3569/3572/3717/4254/6347/6376/6401/6403/7037/7124/7412",17
"BP","GO:1902074","response to salt","18/175","366/18870",9.34382637937667e-09,3.59647471121585e-07,1.997384748304e-07,"811/817/948/1906/2729/3158/3552/3553/3726/3764/4734/5581/6262/6648/7124/7139/7846/9370",18
"BP","GO:0010634","positive regulation of epithelial cell migration","13/175","176/18870",1.02529762727659e-08,3.90882514475067e-07,2.17085572812849e-07,"183/811/1906/2246/2247/3146/3162/3791/4846/5581/6678/6776/7422",13
"BP","GO:0090257","regulation of muscle system process","15/175","247/18870",1.05361429857556e-08,3.97888494075279e-07,2.20976504328856e-07,"154/183/476/817/1906/2946/3164/3479/3572/4846/4878/5142/6262/6546/7139",15
"BP","GO:0042098","T cell proliferation","14/175","213/18870",1.2217877405002e-08,4.57085637871243e-07,2.53852996353804e-07,"1499/3146/3479/3552/3553/3569/3572/3659/3717/4254/4478/5320/7037/7412",14
"BP","GO:0048545","response to steroid hormone","17/175","330/18870",1.24599917267148e-08,4.6182728594481e-07,2.56486379403721e-07,"374/406/476/811/952/1906/2690/3158/3303/3569/3717/4734/6258/7124/7538/8313/9370",17
"BP","GO:0046883","regulation of hormone secretion","15/175","251/18870",1.30759201176895e-08,4.75844620282827e-07,2.64271227641724e-07,"183/406/952/1906/2029/2150/3553/3569/3717/5213/5443/5581/6934/7124/9370",15
"BP","GO:0051924","regulation of calcium ion transport","15/175","251/18870",1.30759201176895e-08,4.75844620282827e-07,2.64271227641724e-07,"817/1499/2946/3627/4846/4878/5142/5534/5581/6262/6347/6348/6351/6376/6546",15
"BP","GO:0043534","blood vessel endothelial cell migration","13/175","181/18870",1.43608945517336e-08,5.17897845861168e-07,2.87626451334864e-07,"2247/3146/3162/3164/3397/3791/4223/4846/6776/7124/7422/9314/28984",13
"BP","GO:0001774","microglial cell activation","8/175","49/18870",1.52016200757449e-08,5.43322188957205e-07,3.01746443608771e-07,"1075/3459/3569/3717/3764/6348/6376/7124",8
"BP","GO:0042129","regulation of T cell proliferation","13/175","182/18870",1.53421186740424e-08,5.43491159753908e-07,3.01840285417582e-07,"1499/3146/3479/3552/3553/3569/3572/3659/3717/4254/5320/7037/7412",13
"BP","GO:0001659","temperature homeostasis","13/175","183/18870",1.63834993563174e-08,5.75290771257356e-07,3.19500929275553e-07,"153/154/406/948/2171/2628/3397/3552/3553/3717/7124/7422/9370",13
"BP","GO:0002696","positive regulation of leukocyte activation","18/175","380/18870",1.66836847999585e-08,5.80737306558554e-07,3.2252578762025e-07,"60/952/1075/1326/2150/3146/3479/3552/3553/3569/3572/3717/4254/6347/6348/7037/7124/7412",18
