"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1905954","positive regulation of lipid localization","10/76","111/18870",2.26517719479396e-11,7.95832254437612e-10,5.38873732656248e-10,"19/335/338/348/857/1071/4023/5444/5468/26119",10
"BP","GO:0034374","low-density lipoprotein particle remodeling","6/76","16/18870",2.70659960595854e-11,9.35329831042722e-10,6.33330296062085e-10,"336/338/348/1071/3990/4547",6
"BP","GO:0034384","high-density lipoprotein particle clearance","6/76","18/18870",6.234548553512e-11,2.11974650819408e-09,1.43532221367781e-09,"335/336/344/345/348/3949",6
"BP","GO:0006644","phospholipid metabolic process","14/76","375/18870",2.64976908414784e-10,8.86621147521213e-09,6.00348684729234e-09,"335/336/337/344/1071/3949/3990/4023/5444/6609/6622/10555/79153/255738",14
"BP","GO:0010565","regulation of cellular ketone metabolic process","10/76","144/18870",3.03548388862977e-10,9.99812505817432e-09,6.76992788319403e-09,"208/337/344/345/857/2168/5468/6622/80025/116519",10
"BP","GO:0046165","alcohol biosynthetic process","10/76","145/18870",3.2499331216459e-10,1.05397831083532e-08,7.13669524364671e-09,"335/338/348/427/1593/2629/3156/3988/4047/6622",10
"BP","GO:0062013","positive regulation of small molecule metabolic process","10/76","147/18870",3.71971419654989e-10,1.18805417065563e-08,8.04454936287344e-09,"208/335/337/344/348/2168/5468/6622/26119/116519",10
"BP","GO:0046470","phosphatidylcholine metabolic process","8/76","76/18870",7.17914012030093e-10,2.25875035426782e-08,1.52944446239247e-08,"335/336/337/1071/3949/3990/5444/79153",8
"BP","GO:0010875","positive regulation of cholesterol efflux","6/76","27/18870",9.66033129122444e-10,2.95130121186973e-08,1.99838432202904e-08,"19/335/348/857/5444/5468",6
"BP","GO:0050996","positive regulation of lipid catabolic process","6/76","27/18870",9.66033129122444e-10,2.95130121186973e-08,1.99838432202904e-08,"208/336/337/344/2168/116519",6
"BP","GO:0032370","positive regulation of lipid transport","8/76","86/18870",1.95636333576209e-09,5.85598659235985e-08,3.96520414423248e-08,"19/335/348/857/1071/5444/5468/26119",8
"BP","GO:0010874","regulation of cholesterol efflux","7/76","54/18870",1.97236740065251e-09,5.85598659235985e-08,3.96520414423248e-08,"19/335/348/857/1071/5444/5468",7
"BP","GO:0032367","intracellular cholesterol transport","6/76","32/18870",2.91065968929954e-09,8.52176475700475e-08,5.77025517352364e-08,"19/3949/4864/10577/26119/255738",6
"BP","GO:0007586","digestion","9/76","134/18870",3.3366852033224e-09,9.63524987479949e-08,6.52421793180271e-08,"12/335/336/337/1118/2168/3949/3988/4864",9
"BP","GO:0034383","low-density lipoprotein particle clearance","6/76","34/18870",4.29236779551833e-09,1.22274477202063e-07,8.27944627414346e-08,"338/345/3949/3988/26119/255738",6
"BP","GO:0032366","intracellular sterol transport","6/76","35/18870",5.1639762538501e-09,1.45142159241547e-07,9.82786217574841e-08,"19/3949/4864/10577/26119/255738",6
"BP","GO:0006898","receptor-mediated endocytosis","11/76","258/18870",6.59380684901284e-09,1.82891379443672e-07,1.23839364089493e-07,"344/345/348/857/950/1174/3949/6622/26119/116519/255738",11
"BP","GO:0030299","intestinal cholesterol absorption","5/76","18/18870",7.62573801335488e-09,2.08766957560417e-07,1.41360228928356e-07,"335/336/337/3949/4864",5
"BP","GO:0022600","digestive system process","8/76","103/18870",8.30063949975269e-09,2.22704158056424e-07,1.50797382564921e-07,"12/335/336/337/2168/3949/3988/4864",8
"BP","GO:1905953","negative regulation of lipid localization","7/76","66/18870",8.34612357042575e-09,2.22704158056424e-07,1.50797382564921e-07,"19/208/336/344/345/5468/255738",7
"BP","GO:0046466","membrane lipid catabolic process","6/76","38/18870",8.69943600136038e-09,2.29230138635846e-07,1.55216252866377e-07,"427/2629/2717/4668/4758/6609",6
"BP","GO:0019218","regulation of steroid metabolic process","8/76","104/18870",8.96352581672548e-09,2.33272992859967e-07,1.57953749284987e-07,"335/338/348/427/2053/3949/26119/80025",8
"BP","GO:0031667","response to nutrient levels","14/76","495/18870",9.436196288513e-09,2.4257928995348e-07,1.64255226793628e-07,"19/348/440/1636/2629/2690/3949/3988/4023/5468/6648/10038/55062/255738",14
"BP","GO:0055094","response to lipoprotein particle","6/76","39/18870",1.02484726607104e-08,2.602865104672e-07,1.76245135420714e-07,"19/348/3949/4023/4864/5468",6
"BP","GO:0045923","positive regulation of fatty acid metabolic process","6/76","41/18870",1.40343042919311e-08,3.44003644737103e-07,2.3293165997379e-07,"208/337/344/2168/5468/116519",6
"BP","GO:0050892","intestinal absorption","6/76","41/18870",1.40343042919311e-08,3.44003644737103e-07,2.3293165997379e-07,"335/336/337/2168/3949/4864",6
"BP","GO:0090181","regulation of cholesterol metabolic process","6/76","41/18870",1.40343042919311e-08,3.44003644737103e-07,2.3293165997379e-07,"335/338/348/2053/3949/26119",6
"BP","GO:0071402","cellular response to lipoprotein particle stimulus","6/76","42/18870",1.63213151727448e-08,3.95463590622368e-07,2.67776205374978e-07,"19/348/3949/4023/4864/5468",6
"BP","GO:0030100","regulation of endocytosis","11/76","291/18870",2.28699092004023e-08,5.42118227299346e-07,3.6707895546685e-07,"335/336/344/345/348/857/6609/6622/26119/116519/255738",11
"BP","GO:0044241","lipid digestion","5/76","22/18870",2.31454651124009e-08,5.42118227299346e-07,3.6707895546685e-07,"335/336/337/3949/4864",5
"BP","GO:0098856","intestinal lipid absorption","5/76","22/18870",2.31454651124009e-08,5.42118227299346e-07,3.6707895546685e-07,"335/336/337/3949/4864",5
"BP","GO:0042180","cellular ketone metabolic process","10/76","226/18870",2.38173875723274e-08,5.51725857169957e-07,3.73584471348478e-07,"208/337/344/345/857/2168/5468/6622/80025/116519",10
"BP","GO:1905918","regulation of CoA-transferase activity","4/76","10/18870",5.00879238308693e-08,1.14766677647253e-06,7.7710783426383e-07,"335/336/337/348",4
"BP","GO:0032365","intracellular lipid transport","6/76","51/18870",5.44507550559681e-08,1.23421711460194e-06,8.35712777089901e-07,"19/3949/4864/10577/26119/255738",6
"BP","GO:1901617","organic hydroxy compound biosynthetic process","10/76","251/18870",6.40678714663325e-08,1.43675609628754e-06,9.72855920586191e-07,"335/338/348/427/1593/2629/3156/3988/4047/6622",10
"BP","GO:0009395","phospholipid catabolic process","6/76","54/18870",7.73452035662738e-08,1.71624935913374e-06,1.16210632726723e-06,"336/344/3949/3990/6609/79153",6
"BP","GO:0006695","cholesterol biosynthetic process","6/76","60/18870",1.47091879198357e-07,3.1965946530942e-06,2.16447735423736e-06,"335/338/348/3156/3988/4047",6
"BP","GO:1902653","secondary alcohol biosynthetic process","6/76","60/18870",1.47091879198357e-07,3.1965946530942e-06,2.16447735423736e-06,"335/338/348/3156/3988/4047",6
"BP","GO:0010896","regulation of triglyceride catabolic process","4/76","13/18870",1.68981120160826e-07,3.59810304342446e-06,2.43634661284508e-06,"337/344/345/116519",4
"BP","GO:0034380","high-density lipoprotein particle assembly","4/76","13/18870",1.68981120160826e-07,3.59810304342446e-06,2.43634661284508e-06,"19/335/336/348",4
"BP","GO:0030149","sphingolipid catabolic process","5/76","32/18870",1.71525154562942e-07,3.61575025818681e-06,2.44829589039315e-06,"427/2629/2717/4758/6609",5
"BP","GO:0010743","regulation of macrophage derived foam cell differentiation","5/76","33/18870",2.01521402887886e-07,4.19841737159778e-06,2.84283129725686e-06,"19/338/1071/4023/5468",5
"BP","GO:0045807","positive regulation of endocytosis","8/76","155/18870",2.03149227657957e-07,4.19841737159778e-06,2.84283129725686e-06,"335/336/348/6609/6622/26119/116519/255738",8
"BP","GO:0016126","sterol biosynthetic process","6/76","67/18870",2.86749909227705e-07,5.86862921021361e-06,3.9737647104013e-06,"335/338/348/3156/3988/4047",6
"BP","GO:0072330","monocarboxylic acid biosynthetic process","9/76","226/18870",3.07084841263938e-07,6.22437351331136e-06,4.21464620196255e-06,"337/344/345/1593/3990/4023/6319/9415/116519",9
"BP","GO:0010984","regulation of lipoprotein particle clearance","5/76","36/18870",3.17104514515347e-07,6.36625063427001e-06,4.31071400183268e-06,"344/345/3949/26119/255738",5
"BP","GO:0042159","lipoprotein catabolic process","4/76","15/18870",3.20635023774952e-07,6.37640217092073e-06,4.3175878077342e-06,"338/348/3949/3988",4
"BP","GO:0006633","fatty acid biosynthetic process","8/76","168/18870",3.76500186998094e-07,7.41740555319609e-06,5.02247175178962e-06,"337/344/345/3990/4023/6319/9415/116519",8
"BP","GO:0071404","cellular response to low-density lipoprotein particle stimulus","5/76","38/18870",4.19565046830657e-07,8.18928813628727e-06,5.54512868910693e-06,"19/3949/4023/4864/5468",5
"BP","GO:0051004","regulation of lipoprotein lipase activity","4/76","16/18870",4.26209325249367e-07,8.24265373968501e-06,5.58126359283575e-06,"337/344/345/116519",4
"BP","GO:0043086","negative regulation of catalytic activity","12/76","480/18870",4.53464353391499e-07,8.69002597226618e-06,5.88418816458251e-06,"12/336/345/348/857/1893/2168/2629/2717/5468/6609/6622",12
"BP","GO:0010742","macrophage derived foam cell differentiation","5/76","40/18870",5.46578654513256e-07,1.03655904035138e-05,7.0187459238813e-06,"19/338/1071/4023/5468",5
"BP","GO:0019377","glycolipid catabolic process","4/76","17/18870",5.55650718973936e-07,1.03655904035138e-05,7.0187459238813e-06,"2629/2717/4668/4758",4
"BP","GO:0032488","Cdc42 protein signal transduction","4/76","17/18870",5.55650718973936e-07,1.03655904035138e-05,7.0187459238813e-06,"19/335/345/348",4
"BP","GO:0090077","foam cell differentiation","5/76","41/18870",6.2054314759955e-07,1.14746048696478e-05,7.76968151565087e-06,"19/338/1071/4023/5468",5
"BP","GO:0060191","regulation of lipase activity","6/76","78/18870",7.1265066656981e-07,1.30631965663405e-05,8.84534831916396e-06,"336/337/344/345/6622/116519",6
"BP","GO:0006694","steroid biosynthetic process","8/76","184/18870",7.51605527120303e-07,1.36584866480138e-05,9.24843098707015e-06,"335/338/348/427/1593/3156/3988/4047",8
"BP","GO:0046394","carboxylic acid biosynthetic process","10/76","334/18870",8.94651881089605e-07,1.60673538208178e-05,1.08795225112498e-05,"337/344/345/440/1593/3990/4023/6319/9415/116519",10
"BP","GO:0010885","regulation of cholesterol storage","4/76","19/18870",8.99405953916745e-07,1.60673538208178e-05,1.08795225112498e-05,"19/338/4023/5468",4
"BP","GO:0046890","regulation of lipid biosynthetic process","8/76","189/18870",9.20370003808512e-07,1.63036972103222e-05,1.10395552867257e-05,"337/338/344/345/348/427/3949/116519",8
"BP","GO:0016053","organic acid biosynthetic process","10/76","337/18870",9.70155939554987e-07,1.70424060048493e-05,1.1539749596812e-05,"337/344/345/440/1593/3990/4023/6319/9415/116519",10
"BP","GO:0010985","negative regulation of lipoprotein particle clearance","4/76","21/18870",1.3803323390758e-06,2.37724178908742e-05,1.6096773524431e-05,"344/345/3949/255738",4
"BP","GO:0046514","ceramide catabolic process","4/76","21/18870",1.3803323390758e-06,2.37724178908742e-05,1.6096773524431e-05,"427/2629/2717/4758",4
"BP","GO:0032369","negative regulation of lipid transport","5/76","48/18870",1.38710028490395e-06,2.37724178908742e-05,1.6096773524431e-05,"208/336/344/345/255738",5
"BP","GO:0010988","regulation of low-density lipoprotein particle clearance","4/76","22/18870",1.68192942217877e-06,2.83640577756228e-05,1.92058635492582e-05,"345/3949/26119/255738",4
"BP","GO:0090208","positive regulation of triglyceride metabolic process","4/76","22/18870",1.68192942217877e-06,2.83640577756228e-05,1.92058635492582e-05,"337/344/3949/116519",4
"BP","GO:0046434","organophosphate catabolic process","7/76","146/18870",2.0108073386065e-06,3.36411259506547e-05,2.27790706027603e-05,"336/344/3949/3990/5444/6609/79153",7
"BP","GO:0042158","lipoprotein biosynthetic process","6/76","97/18870",2.58099504407469e-06,4.28404531725153e-05,2.90081166992563e-05,"19/335/338/348/2629/55062",6
"BP","GO:0006650","glycerophospholipid metabolic process","9/76","298/18870",3.05392457352387e-06,5.02943203202213e-05,3.40552773165985e-05,"335/336/337/1071/3949/3990/5444/10555/79153",9
"BP","GO:0050995","negative regulation of lipid catabolic process","4/76","27/18870",3.97412852992209e-06,6.49415731866339e-05,4.39732214326753e-05,"336/345/26580/63924",4
"BP","GO:0007033","vacuole organization","8/76","232/18870",4.2500516324091e-06,6.89162218547567e-05,4.66645345226456e-05,"19/950/2629/3988/26471/55062/57192/79158",8
"BP","GO:0007040","lysosome organization","6/76","109/18870",5.0911780156139e-06,8.13045701281372e-05,5.50529297382174e-05,"19/950/2629/3988/57192/79158",6
"BP","GO:0080171","lytic vacuole organization","6/76","109/18870",5.0911780156139e-06,8.13045701281372e-05,5.50529297382174e-05,"19/950/2629/3988/57192/79158",6
"BP","GO:0045833","negative regulation of lipid metabolic process","6/76","112/18870",5.9577558638686e-06,9.44281906844738e-05,6.3939192334039e-05,"336/344/345/348/26580/63924",6
"BP","GO:0032372","negative regulation of sterol transport","4/76","31/18870",7.03868710181479e-06,0.000109907795634264,7.44207384800067e-05,"336/344/345/255738",4
"BP","GO:0032375","negative regulation of cholesterol transport","4/76","31/18870",7.03868710181479e-06,0.000109907795634264,7.44207384800067e-05,"336/344/345/255738",4
"BP","GO:0015909","long-chain fatty acid transport","5/76","67/18870",7.37124264291033e-06,0.000113595332203412,7.69176422989244e-05,"208/348/1636/2168/5468",5
"BP","GO:1904729","regulation of intestinal lipid absorption","3/76","10/18870",7.38261883864676e-06,0.000113595332203412,7.69176422989244e-05,"335/336/337",3
"BP","GO:0015718","monocarboxylic acid transport","7/76","179/18870",7.74125437974881e-06,0.000118250465452975,8.00697249347016e-05,"208/348/1636/2168/5468/8431/26503",7
"BP","GO:0009636","response to toxic substance","8/76","258/18870",9.25895613758548e-06,0.000140416399554174,9.50787165661939e-05,"337/348/2053/2168/5444/5445/6648/26471",8
"BP","GO:0015711","organic anion transport","10/76","443/18870",1.09887068408856e-05,0.000165458528718477,0.000112035236663465,"208/348/1636/2168/4547/5468/6515/6622/8431/26503",10
"BP","GO:0034379","very-low-density lipoprotein particle assembly","3/76","12/18870",1.34564515156843e-05,0.000199761970387763,0.000135262774316292,"338/345/4547",3
"BP","GO:1904478","regulation of intestinal absorption","3/76","12/18870",1.34564515156843e-05,0.000199761970387763,0.000135262774316292,"335/336/337",3
"BP","GO:0051402","neuron apoptotic process","8/76","278/18870",1.5904186349018e-05,0.00023444772604007,0.000158749184315557,"208/348/2629/6622/6648/10038/26471/255738",8
"BP","GO:0007041","lysosomal transport","6/76","134/18870",1.66684058914989e-05,0.000244006941800553,0.000165221918047314,"950/3988/4864/79158/84572/255738",6
"BP","GO:0051051","negative regulation of transport","10/76","469/18870",1.79822183985933e-05,0.000261424250925756,0.000177015521949129,"208/336/344/345/348/857/1636/3156/6622/255738",10
"BP","GO:0010745","negative regulation of macrophage derived foam cell differentiation","3/76","14/18870",2.21354673996665e-05,0.00031528084647633,0.000213482886158945,"19/1071/5468",3
"BP","GO:0046479","glycosphingolipid catabolic process","3/76","14/18870",2.21354673996665e-05,0.00031528084647633,0.000213482886158945,"2629/2717/4758",3
"BP","GO:2001140","positive regulation of phospholipid transport","3/76","14/18870",2.21354673996665e-05,0.00031528084647633,0.000213482886158945,"335/348/1071",3
"BP","GO:0001889","liver development","6/76","142/18870",2.31619602803511e-05,0.000327687330677719,0.000221883561569453,"3249/3988/4864/6648/10269/255738",6
