"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0001657","ureteric bud development","2/11","98/18870",0.00142422846641932,0.0216120325932482,0.0109853981139275,"3280/6299",2
"BP","GO:0008593","regulation of Notch signaling pathway","2/11","98/18870",0.00142422846641932,0.0216120325932482,0.0109853981139275,"3280/3714",2
"BP","GO:0060993","kidney morphogenesis","2/11","98/18870",0.00142422846641932,0.0216120325932482,0.0109853981139275,"3280/6299",2
"BP","GO:0030900","forebrain development","3/11","407/18870",0.00144468004497974,0.0216120325932482,0.0109853981139275,"3280/6299/7248",3
"BP","GO:0038202","TORC1 signaling","2/11","99/18870",0.00145313177582965,0.0216120325932482,0.0109853981139275,"7248/7249",2
"BP","GO:0072163","mesonephric epithelium development","2/11","99/18870",0.00145313177582965,0.0216120325932482,0.0109853981139275,"3280/6299",2
"BP","GO:0072164","mesonephric tubule development","2/11","99/18870",0.00145313177582965,0.0216120325932482,0.0109853981139275,"3280/6299",2
"BP","GO:0072080","nephron tubule development","2/11","100/18870",0.00148231601749231,0.0216524018269412,0.01100591779905,"3280/6299",2
"BP","GO:0043254","regulation of protein-containing complex assembly","3/11","419/18870",0.00157054686191314,0.0218386473457954,0.0111005864130603,"3280/4615/51339",3
"BP","GO:0001823","mesonephros development","2/11","103/18870",0.00157155156898011,0.0218386473457954,0.0111005864130603,"3280/6299",2
"BP","GO:0001841","neural tube formation","2/11","104/18870",0.00160185677353022,0.0218386473457954,0.0111005864130603,"7248/7249",2
"BP","GO:0061326","renal tubule development","2/11","104/18870",0.00160185677353022,0.0218386473457954,0.0111005864130603,"3280/6299",2
"BP","GO:0003279","cardiac septum development","2/11","108/18870",0.00172587033446641,0.0231436382556316,0.0117639134100817,"3280/6299",2
"BP","GO:0071347","cellular response to interleukin-1","2/11","111/18870",0.00182180516984103,0.0240360746601607,0.0122175389148932,"3280/4615",2
"BP","GO:0016055","Wnt signaling pathway","3/11","459/18870",0.00203959426066354,0.0263946141223189,0.0134163847359619,"6299/7249/51339",3
"BP","GO:0198738","cell-cell signaling by wnt","3/11","461/18870",0.00206510428340881,0.0263946141223189,0.0134163847359619,"6299/7249/51339",3
"BP","GO:0072009","nephron epithelium development","2/11","120/18870",0.00212457166975366,0.0267369173208999,0.0135903774826347,"3280/6299",2
"BP","GO:0001838","embryonic epithelial tube formation","2/11","125/18870",0.00230241855449903,0.0285360360239425,0.0145048696814532,"7248/7249",2
"BP","GO:0003231","cardiac ventricle development","2/11","127/18870",0.00237547577052989,0.0285755761807861,0.0145249679467385,"3280/6299",2
"BP","GO:0051099","positive regulation of binding","2/11","127/18870",0.00237547577052989,0.0285755761807861,0.0145249679467385,"3280/51339",2
"BP","GO:0046328","regulation of JNK cascade","2/11","132/18870",0.00256289591966974,0.0303833168447804,0.0154438426890854,"4615/51339",2
"BP","GO:0072175","epithelial tube formation","2/11","137/18870",0.00275711337618843,0.0322188391674591,0.0163768388510441,"7248/7249",2
"BP","GO:0035270","endocrine system development","2/11","139/18870",0.002836696024522,0.0326819344797042,0.0166122302399732,"3280/6299",2
"BP","GO:0070555","response to interleukin-1","2/11","140/18870",0.00287689248214796,0.0326846951444032,0.0166136334860884,"3280/4615",2
"BP","GO:0050671","positive regulation of lymphocyte proliferation","2/11","145/18870",0.00308191532138568,0.0345283801225971,0.0175507787265807,"3280/4615",2
"BP","GO:0030177","positive regulation of Wnt signaling pathway","2/11","146/18870",0.00312372611509947,0.0345283801225971,0.0175507787265807,"6299/51339",2
"BP","GO:0032006","regulation of TOR signaling","2/11","147/18870",0.00316580502346551,0.0345283801225971,0.0175507787265807,"7248/7249",2
"BP","GO:0032946","positive regulation of mononuclear cell proliferation","2/11","148/18870",0.00320815177798866,0.0345298441367727,0.017551522885118,"3280/4615",2
"BP","GO:0072073","kidney epithelium development","2/11","150/18870",0.00329364775239769,0.0349896605384586,0.0177852476035145,"3280/6299",2
"BP","GO:0035148","tube formation","2/11","151/18870",0.00333679643616489,0.0349935831382421,0.0177872414613378,"7248/7249",2
"BP","GO:0072006","nephron development","2/11","156/18870",0.00355653611392263,0.0368259055846672,0.0187186111259086,"3280/6299",2
"BP","GO:0016241","regulation of macroautophagy","2/11","159/18870",0.00369156730889409,0.0377462757334421,0.0191864353554364,"7248/7249",2
"BP","GO:0007254","JNK cascade","2/11","163/18870",0.00387531259088112,0.0391358728313674,0.0198927676854847,"4615/51339",2
"BP","GO:0035051","cardiocyte differentiation","2/11","165/18870",0.00396876773869613,0.0395615847450987,0.0201091570895817,"3280/7248",2
"BP","GO:0070665","positive regulation of leukocyte proliferation","2/11","166/18870",0.00401589000975901,0.0395615847450987,0.0201091570895817,"3280/4615",2
"BP","GO:0031929","TOR signaling","2/11","167/18870",0.00406327505860561,0.0395615847450987,0.0201091570895817,"7248/7249",2
"BP","GO:0003205","cardiac chamber development","2/11","168/18870",0.00411092262021196,0.0395615847450987,0.0201091570895817,"3280/6299",2
"BP","GO:0030178","negative regulation of Wnt signaling pathway","2/11","173/18870",0.00435308885588119,0.041404961443149,0.0210461456312493,"7249/51339",2
"BP","GO:0009267","cellular response to starvation","2/11","179/18870",0.00465229601581264,0.0437422774820085,0.0222342035843435,"7248/7249",2
"BP","GO:0007219","Notch signaling pathway","2/11","181/18870",0.00475410931015824,0.0441665250929761,0.0224498486832139,"3280/3714",2
"BP","GO:0042129","regulation of T cell proliferation","2/11","182/18870",0.00480540431940693,0.0441665250929761,0.0224498486832139,"3280/7356",2
"BP","GO:0032872","regulation of stress-activated MAPK cascade","2/11","186/18870",0.00501316731522625,0.0455641207095008,0.0231602466609868,"4615/51339",2
"BP","GO:0070302","regulation of stress-activated protein kinase signaling cascade","2/11","189/18870",0.00517169433482452,0.0464884172075435,0.0236300666542011,"4615/51339",2
"BP","GO:0048839","inner ear development","2/11","194/18870",0.00544103707229326,0.048377916577564,0.0245904993541858,"3280/3714",2
"BP","GO:0090281","negative regulation of calcium ion import","1/11","10/18870",0.00581547421274198,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0002551","mast cell chemotaxis","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"2277",1
"BP","GO:0003263","cardioblast proliferation","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0003264","regulation of cardioblast proliferation","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0003310","pancreatic A cell differentiation","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0003337","mesenchymal to epithelial transition involved in metanephros morphogenesis","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"6299",1
"BP","GO:0008063","Toll signaling pathway","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"4615",1
"BP","GO:0010454","negative regulation of cell fate commitment","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0021889","olfactory bulb interneuron differentiation","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"6299",1
"BP","GO:0021903","rostrocaudal neural tube patterning","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0048505","regulation of timing of cell differentiation","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0070944","neutrophil-mediated killing of bacterium","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"4615",1
"BP","GO:0072173","metanephric tubule morphogenesis","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0090557","establishment of endothelial intestinal barrier","1/11","11/18870",0.00639532732958514,0.0485607936752597,0.0246834557994178,"4615",1
"BP","GO:0042098","T cell proliferation","2/11","213/18870",0.0065224996799641,0.0485607936752597,0.0246834557994178,"3280/7356",2
"BP","GO:0042594","response to starvation","2/11","218/18870",0.00682219774555297,0.0485607936752597,0.0246834557994178,"7248/7249",2
"BP","GO:0002328","pro-B cell differentiation","1/11","12/18870",0.00697487297884414,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0014004","microglia differentiation","1/11","12/18870",0.00697487297884414,0.0485607936752597,0.0246834557994178,"4615",1
"BP","GO:0035881","amacrine cell differentiation","1/11","12/18870",0.00697487297884414,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0040034","regulation of development, heterochronic","1/11","12/18870",0.00697487297884414,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","1/11","12/18870",0.00697487297884414,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0070943","neutrophil-mediated killing of symbiont cell","1/11","12/18870",0.00697487297884414,0.0485607936752597,0.0246834557994178,"4615",1
"BP","GO:0097084","vascular associated smooth muscle cell development","1/11","12/18870",0.00697487297884414,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:1905456","regulation of lymphoid progenitor cell differentiation","1/11","12/18870",0.00697487297884414,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0043583","ear development","2/11","221/18870",0.00700500932054041,0.0485607936752597,0.0246834557994178,"3280/3714",2
"BP","GO:0032494","response to peptidoglycan","1/11","13/18870",0.00755411130725792,0.0485607936752597,0.0246834557994178,"4615",1
"BP","GO:0042492","gamma-delta T cell differentiation","1/11","13/18870",0.00755411130725792,0.0485607936752597,0.0246834557994178,"3714",1
"BP","GO:0043379","memory T cell differentiation","1/11","13/18870",0.00755411130725792,0.0485607936752597,0.0246834557994178,"7248",1
"BP","GO:0048711","positive regulation of astrocyte differentiation","1/11","13/18870",0.00755411130725792,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0002685","regulation of leukocyte migration","2/11","230/18870",0.00756683307344034,0.0485607936752597,0.0246834557994178,"2277/4615",2
"BP","GO:0051403","stress-activated MAPK cascade","2/11","230/18870",0.00756683307344034,0.0485607936752597,0.0246834557994178,"4615/51339",2
"BP","GO:0043488","regulation of mRNA stability","2/11","235/18870",0.00788758489871126,0.0485607936752597,0.0246834557994178,"4615/7356",2
"BP","GO:0031098","stress-activated protein kinase signaling cascade","2/11","238/18870",0.00808297672365505,0.0485607936752597,0.0246834557994178,"4615/51339",2
"BP","GO:0045605","negative regulation of epidermal cell differentiation","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0045683","negative regulation of epidermis development","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0048715","negative regulation of oligodendrocyte differentiation","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0050930","induction of positive chemotaxis","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"2277",1
"BP","GO:0060019","radial glial cell differentiation","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0070942","neutrophil mediated cytotoxicity","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"4615",1
"BP","GO:0072283","metanephric renal vesicle morphogenesis","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"6299",1
"BP","GO:0090649","response to oxygen-glucose deprivation","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"7248",1
"BP","GO:0090715","immunological memory formation process","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"7248",1
"BP","GO:0097531","mast cell migration","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"2277",1
"BP","GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"4615",1
"BP","GO:1901533","negative regulation of hematopoietic progenitor cell differentiation","1/11","14/18870",0.00813304246150437,0.0485607936752597,0.0246834557994178,"3280",1
"BP","GO:0097529","myeloid leukocyte migration","2/11","242/18870",0.0083469158297697,0.0494766460054465,0.0251489836213503,"2277/4615",2
"BP","GO:0009913","epidermal cell differentiation","2/11","245/18870",0.00854742382426273,0.0501841075291924,0.0255085863775975,"3280/3714",2
"BP","GO:0043487","regulation of RNA stability","2/11","247/18870",0.00868230807052424,0.0501841075291924,0.0255085863775975,"4615/7356",2
"BP","GO:0061307","cardiac neural crest cell differentiation involved in heart development","1/11","15/18870",0.00871166658819722,0.0501841075291924,0.0255085863775975,"3280",1
"BP","GO:0061308","cardiac neural crest cell development involved in heart development","1/11","15/18870",0.00871166658819722,0.0501841075291924,0.0255085863775975,"3280",1
"BP","GO:0031669","cellular response to nutrient levels","2/11","251/18870",0.00895497690796835,0.0506613785074784,0.0257511832588521,"7248/7249",2
"BP","GO:0010001","glial cell differentiation","2/11","252/18870",0.00902374689104015,0.0506613785074784,0.0257511832588521,"3280/4615",2
"BP","GO:0061013","regulation of mRNA catabolic process","2/11","252/18870",0.00902374689104015,0.0506613785074784,0.0257511832588521,"4615/7356",2
"BP","GO:0021783","preganglionic parasympathetic fiber development","1/11","16/18870",0.00928998383388968,0.0506613785074784,0.0257511832588521,"3280",1
"BP","GO:0021984","adenohypophysis development","1/11","16/18870",0.00928998383388968,0.0506613785074784,0.0257511832588521,"3280",1
"BP","GO:0061101","neuroendocrine cell differentiation","1/11","16/18870",0.00928998383388968,0.0506613785074784,0.0257511832588521,"3280",1
"BP","GO:1901524","regulation of mitophagy","1/11","16/18870",0.00928998383388968,0.0506613785074784,0.0257511832588521,"7249",1
"BP","GO:2000095","regulation of Wnt signaling pathway, planar cell polarity pathway","1/11","16/18870",0.00928998383388968,0.0506613785074784,0.0257511832588521,"51339",1
"BP","GO:0051098","regulation of binding","2/11","262/18870",0.00972463888121263,0.0520775443501208,0.0264710204842333,"3280/51339",2
"BP","GO:0032780","negative regulation of ATP-dependent activity","1/11","17/18870",0.0098679943450718,0.0520775443501208,0.0264710204842333,"7248",1
"BP","GO:0060253","negative regulation of glial cell proliferation","1/11","17/18870",0.0098679943450718,0.0520775443501208,0.0264710204842333,"3280",1
"BP","GO:0072077","renal vesicle morphogenesis","1/11","17/18870",0.0098679943450718,0.0520775443501208,0.0264710204842333,"6299",1
"BP","GO:2000136","regulation of cell proliferation involved in heart morphogenesis","1/11","17/18870",0.0098679943450718,0.0520775443501208,0.0264710204842333,"3280",1
"BP","GO:0032868","response to insulin","2/11","269/18870",0.0102294457207049,0.0534036323960276,0.0271450711574198,"7248/7249",2
"BP","GO:0048486","parasympathetic nervous system development","1/11","18/18870",0.0104456982681717,0.0534036323960276,0.0271450711574198,"3280",1
"BP","GO:0061323","cell proliferation involved in heart morphogenesis","1/11","18/18870",0.0104456982681717,0.0534036323960276,0.0271450711574198,"3280",1
"BP","GO:0072087","renal vesicle development","1/11","18/18870",0.0104456982681717,0.0534036323960276,0.0271450711574198,"6299",1
"BP","GO:0090713","immunological memory process","1/11","18/18870",0.0104456982681717,0.0534036323960276,0.0271450711574198,"7248",1
"BP","GO:0002283","neutrophil activation involved in immune response","1/11","19/18870",0.0110230957495562,0.0553183578106562,0.0281183262581511,"4615",1
"BP","GO:0060231","mesenchymal to epithelial transition","1/11","19/18870",0.0110230957495562,0.0553183578106562,0.0281183262581511,"6299",1
"BP","GO:0060716","labyrinthine layer blood vessel development","1/11","19/18870",0.0110230957495562,0.0553183578106562,0.0281183262581511,"3280",1
"BP","GO:0031668","cellular response to extracellular stimulus","2/11","281/18870",0.0111217283747171,0.0554730110397475,0.0281969365084291,"7248/7249",2
"BP","GO:0045165","cell fate commitment","2/11","286/18870",0.0115034571994192,0.0554909527091308,0.0282060562605928,"3280/3714",2
"BP","GO:0002755","MyD88-dependent toll-like receptor signaling pathway","1/11","20/18870",0.0116001869355273,0.0554909527091308,0.0282060562605928,"4615",1
"BP","GO:0032634","interleukin-5 production","1/11","20/18870",0.0116001869355273,0.0554909527091308,0.0282060562605928,"7356",1
"BP","GO:0032674","regulation of interleukin-5 production","1/11","20/18870",0.0116001869355273,0.0554909527091308,0.0282060562605928,"7356",1
"BP","GO:0072567","chemokine (C-X-C motif) ligand 2 production","1/11","20/18870",0.0116001869355273,0.0554909527091308,0.0282060562605928,"4615",1
"BP","GO:1900227","positive regulation of NLRP3 inflammasome complex assembly","1/11","20/18870",0.0116001869355273,0.0554909527091308,0.0282060562605928,"4615",1
"BP","GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","1/11","20/18870",0.0116001869355273,0.0554909527091308,0.0282060562605928,"4615",1
"BP","GO:0032616","interleukin-13 production","1/11","21/18870",0.0121769719723294,0.0572457647894564,0.0290980273990932,"7356",1
"BP","GO:0032656","regulation of interleukin-13 production","1/11","21/18870",0.0121769719723294,0.0572457647894564,0.0290980273990932,"7356",1
"BP","GO:0141087","positive regulation of inflammasome-mediated signaling pathway","1/11","21/18870",0.0121769719723294,0.0572457647894564,0.0290980273990932,"4615",1
"BP","GO:0002366","leukocyte activation involved in immune response","2/11","301/18870",0.0126833490507665,0.0592745620626285,0.0301292652357975,"4615/7248",2
"BP","GO:0072234","metanephric nephron tubule development","1/11","22/18870",0.0127534510061401,0.0592745620626285,0.0301292652357975,"3280",1
"BP","GO:0002263","cell activation involved in immune response","2/11","305/18870",0.013006704784636,0.0601100819990523,0.0305539600947441,"4615/7248",2
"BP","GO:0030217","T cell differentiation","2/11","307/18870",0.0131697489667825,0.0602410639876148,0.0306205382513291,"3714/7248",2
"BP","GO:0045061","thymic T cell selection","1/11","23/18870",0.0133296241830786,0.0602410639876148,0.0306205382513291,"3714",1
"BP","GO:0072202","cell differentiation involved in metanephros development","1/11","23/18870",0.0133296241830786,0.0602410639876148,0.0306205382513291,"6299",1
"BP","GO:0097150","neuronal stem cell population maintenance","1/11","23/18870",0.0133296241830786,0.0602410639876148,0.0306205382513291,"3280",1
"BP","GO:0006402","mRNA catabolic process","2/11","310/18870",0.0134160176934317,0.0602983652375119,0.0306496644818134,"4615/7356",2
"BP","GO:0036293","response to decreased oxygen levels","2/11","315/18870",0.0138309893642535,0.0614848225353795,0.0312527408331938,"2277/7248",2
"BP","GO:0002320","lymphoid progenitor cell differentiation","1/11","24/18870",0.0139054916491995,0.0614848225353795,0.0312527408331938,"3280",1
"BP","GO:0060907","positive regulation of macrophage cytokine production","1/11","24/18870",0.0139054916491995,0.0614848225353795,0.0312527408331938,"4615",1
"BP","GO:0046629","gamma-delta T cell activation","1/11","25/18870",0.0144810535504972,0.0617980862882466,0.0314119728269945,"3714",1
"BP","GO:0050927","positive regulation of positive chemotaxis","1/11","25/18870",0.0144810535504972,0.0617980862882466,0.0314119728269945,"2277",1
"BP","GO:0070935","3'-UTR-mediated mRNA stabilization","1/11","25/18870",0.0144810535504972,0.0617980862882466,0.0314119728269945,"4615",1
"BP","GO:0072170","metanephric tubule development","1/11","25/18870",0.0144810535504972,0.0617980862882466,0.0314119728269945,"3280",1
"BP","GO:0072243","metanephric nephron epithelium development","1/11","25/18870",0.0144810535504972,0.0617980862882466,0.0314119728269945,"3280",1
"BP","GO:0031647","regulation of protein stability","2/11","325/18870",0.0146777887322982,0.0617980862882466,0.0314119728269945,"7248/51339",2
"BP","GO:0050926","regulation of positive chemotaxis","1/11","26/18870",0.0150563100329036,0.0617980862882466,0.0314119728269945,"2277",1
"BP","GO:0051894","positive regulation of focal adhesion assembly","1/11","26/18870",0.0150563100329036,0.0617980862882466,0.0314119728269945,"7248",1
"BP","GO:0060561","apoptotic process involved in morphogenesis","1/11","26/18870",0.0150563100329036,0.0617980862882466,0.0314119728269945,"3714",1
"BP","GO:0062009","secondary palate development","1/11","26/18870",0.0150563100329036,0.0617980862882466,0.0314119728269945,"3714",1
"BP","GO:2000050","regulation of non-canonical Wnt signaling pathway","1/11","26/18870",0.0150563100329036,0.0617980862882466,0.0314119728269945,"51339",1
"BP","GO:2000737","negative regulation of stem cell differentiation","1/11","26/18870",0.0150563100329036,0.0617980862882466,0.0314119728269945,"3280",1
"BP","GO:0006913","nucleocytoplasmic transport","2/11","330/18870",0.0151095565496935,0.0617980862882466,0.0314119728269945,"7248/7249",2
"BP","GO:0051169","nuclear transport","2/11","330/18870",0.0151095565496935,0.0617980862882466,0.0314119728269945,"7248/7249",2
"BP","GO:0051251","positive regulation of lymphocyte activation","2/11","330/18870",0.0151095565496935,0.0617980862882466,0.0314119728269945,"3280/4615",2
"BP","GO:0016236","macroautophagy","2/11","331/18870",0.0151965757449384,0.0618447709420876,0.0314357026407471,"7248/7249",2
"BP","GO:0021895","cerebral cortex neuron differentiation","1/11","27/18870",0.0156312612422879,0.0629870526905984,0.0320163245564102,"3280",1
"BP","GO:0032740","positive regulation of interleukin-17 production","1/11","27/18870",0.0156312612422879,0.0629870526905984,0.0320163245564102,"4615",1
"BP","GO:0042063","gliogenesis","2/11","338/18870",0.0158118938257947,0.0634025938700986,0.0322275441753815,"3280/4615",2
"BP","GO:0030325","adrenal gland development","1/11","28/18870",0.0162059073244585,0.0636317946864822,0.0323440469709953,"6299",1
