"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0050670","regulation of lymphocyte proliferation","14/82","238/18870",1.80715769711035e-12,4.25384783673162e-10,2.24824700362226e-10,"383/384/596/3115/3123/3135/3553/3565/3567/3569/3596/6352/7356/22806",14
"BP","GO:0070661","leukocyte proliferation","16/82","350/18870",1.91923524699461e-12,4.25384783673162e-10,2.24824700362226e-10,"383/384/596/2950/3115/3123/3135/3553/3565/3567/3569/3596/6352/7356/22806/90865",16
"BP","GO:0032944","regulation of mononuclear cell proliferation","14/82","242/18870",2.26612546573333e-12,4.68785821344701e-10,2.47763050920177e-10,"383/384/596/3115/3123/3135/3553/3565/3567/3569/3596/6352/7356/22806",14
"BP","GO:1903037","regulation of leukocyte cell-cell adhesion","16/82","382/18870",7.20137109717848e-12,1.39661590715905e-09,7.38140537460794e-10,"240/383/384/3115/3117/3119/3123/3135/3553/3565/3569/6347/6352/7124/7356/30009",16
"BP","GO:0048660","regulation of smooth muscle cell proliferation","12/82","171/18870",9.94129499138512e-12,1.81457872695694e-09,9.59042575639505e-10,"1786/1906/3162/3569/3570/3596/4318/4602/5728/6352/7040/7124",12
"BP","GO:0051251","positive regulation of lymphocyte activation","15/82","330/18870",1.10346655015313e-11,1.90225372506954e-09,1.00538063458397e-09,"596/3115/3117/3119/3123/3135/3553/3565/3567/3569/3596/6347/6352/7040/30009",15
"BP","GO:0048659","smooth muscle cell proliferation","12/82","175/18870",1.30607163356498e-11,2.11369104459778e-09,1.11712965296176e-09,"1786/1906/3162/3569/3570/3596/4318/4602/5728/6352/7040/7124",12
"BP","GO:0006935","chemotaxis","17/82","468/18870",1.40130362481549e-11,2.11369104459778e-09,1.11712965296176e-09,"240/1906/3553/3565/3569/3570/5142/5328/6037/6347/6352/6356/7040/7422/7941/9547/11251",17
"BP","GO:0006979","response to oxidative stress","16/82","400/18870",1.43714562959473e-11,2.11369104459778e-09,1.11712965296176e-09,"117/142/240/374/596/847/1728/1906/2950/3162/3569/4318/4602/6647/7356/8989",16
"BP","GO:0042330","taxis","17/82","470/18870",1.49858855885115e-11,2.11369104459778e-09,1.11712965296176e-09,"240/1906/3553/3565/3569/3570/5142/5328/6037/6347/6352/6356/7040/7422/7941/9547/11251",17
"BP","GO:0042542","response to hydrogen peroxide","10/82","101/18870",1.90290443647071e-11,2.56726628972549e-09,1.35685359817912e-09,"374/596/847/1728/1906/3162/3569/4602/6647/8989",10
"BP","GO:0032102","negative regulation of response to external stimulus","17/82","481/18870",2.15556877319524e-11,2.78697079301034e-09,1.47297199501674e-09,"142/240/383/384/1906/2950/3123/3135/3565/3596/5328/5728/6347/6647/7040/7124/90865",17
"BP","GO:0032722","positive regulation of chemokine production","9/82","72/18870",2.39924742574338e-11,2.97794590483268e-09,1.57390631128766e-09,"3162/3553/3569/3570/7040/7124/9173/85480/90865",9
"BP","GO:0097696","receptor signaling pathway via STAT","12/82","188/18870",3.03224151208836e-11,3.61886362000391e-09,1.9126446460865e-09,"3565/3567/3569/3570/3596/5515/6347/6352/7040/7124/85480/282617",12
"BP","GO:0009410","response to xenobiotic stimulus","16/82","434/18870",4.84584963999393e-11,5.56913756774118e-09,2.94340496651483e-09,"117/596/632/847/1728/1906/2944/2950/3291/3553/4843/5142/6647/7124/7356/8989",16
"BP","GO:0046651","lymphocyte proliferation","14/82","307/18870",5.51519677004403e-11,6.11201984908809e-09,3.23032953674008e-09,"383/384/596/3115/3123/3135/3553/3565/3567/3569/3596/6352/7356/22806",14
"BP","GO:1904035","regulation of epithelial cell apoptotic process","10/82","113/18870",5.89783556093241e-11,6.31068405019768e-09,3.3353276965273e-09,"596/3135/3162/3383/3565/3569/3596/6347/7040/7124",10
"BP","GO:1904894","positive regulation of receptor signaling pathway via STAT","8/82","53/18870",6.78046402183157e-11,6.85918866646468e-09,3.62522378762555e-09,"3565/3567/3569/3570/6352/7040/7124/85480",8
"BP","GO:0097305","response to alcohol","13/82","254/18870",6.8525571595361e-11,6.85918866646468e-09,3.62522378762555e-09,"108/117/142/632/847/929/1728/3371/3596/5729/6647/7040/7124",13
"BP","GO:0032943","mononuclear cell proliferation","14/82","314/18870",7.43433585518145e-11,7.20898254957126e-09,3.81009712578049e-09,"383/384/596/3115/3123/3135/3553/3565/3567/3569/3596/6352/7356/22806",14
"BP","GO:0050863","regulation of T cell activation","15/82","381/18870",8.37769281812715e-11,7.8775699438329e-09,4.16345946112986e-09,"383/384/3115/3117/3119/3123/3135/3553/3565/3569/6347/6352/6647/7356/30009",15
"BP","GO:0032609","type II interferon production","10/82","119/18870",9.89757076672632e-11,8.77490345404337e-09,4.63771887355176e-09,"929/3115/3123/3553/5142/5144/7124/7356/9173/90865",10
"BP","GO:0032649","regulation of type II interferon production","10/82","119/18870",9.89757076672632e-11,8.77490345404337e-09,4.63771887355176e-09,"929/3115/3123/3553/5142/5144/7124/7356/9173/90865",10
"BP","GO:0002699","positive regulation of immune effector process","13/82","270/18870",1.46242729559681e-10,1.26053108284359e-08,6.66216879105215e-09,"383/3123/3135/3553/3565/3567/3569/3596/4843/7040/7124/30009/90865",13
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","11/82","168/18870",1.62551210881431e-10,1.36323353341913e-08,7.20497259042018e-09,"374/3565/3567/3569/3570/3596/6352/7040/7124/7422/85480",11
"BP","GO:0070371","ERK1 and ERK2 cascade","14/82","336/18870",1.81510636478076e-10,1.4821776447144e-08,7.83361694273803e-09,"1906/2950/3123/3383/3553/5728/6347/6352/6356/7040/7078/7124/10318/387129",14
"BP","GO:0007259","receptor signaling pathway via JAK-STAT","11/82","174/18870",2.36974068120195e-10,1.88546290609479e-08,9.96506337736206e-09,"3565/3567/3569/3570/3596/5515/6347/6352/7124/85480/282617",11
"BP","GO:0032496","response to lipopolysaccharide","14/82","348/18870",2.8751615711414e-10,2.23040658881294e-08,1.17881624416797e-08,"929/1728/1906/2950/3553/3569/3596/4318/4843/5142/6347/7124/7356/10318",14
"BP","GO:0097191","extrinsic apoptotic signaling pathway","12/82","229/18870",2.99779127651888e-10,2.26881617830197e-08,1.19911651060755e-08,"596/2950/3162/3383/3553/3565/3570/5728/7040/7078/7124/90865",12
"BP","GO:0002685","regulation of leukocyte migration","12/82","230/18870",3.15190514010462e-10,2.32865753565348e-08,1.23074391185037e-08,"1906/3162/3383/3565/3569/3570/6347/6352/7124/7422/7941/90865",12
"BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","12/82","231/18870",3.31315205907914e-10,2.39086298588897e-08,1.26362078532321e-08,"374/3565/3567/3569/3570/3596/5515/6352/7040/7124/7422/85480",12
"BP","GO:0030595","leukocyte chemotaxis","12/82","240/18870",5.13741299186649e-10,3.62304375312767e-08,1.91485393333206e-08,"240/1906/3553/3565/3569/3570/5142/6347/6352/6356/7422/7941",12
"BP","GO:0042092","type 2 immune response","7/82","42/18870",5.37704071694634e-10,3.70776829881878e-08,1.95963261684267e-08,"383/384/3565/3569/4602/30009/90865",7
"BP","GO:0002237","response to molecule of bacterial origin","14/82","369/18870",6.17228985641907e-10,4.16361204879747e-08,2.20055551402767e-08,"929/1728/1906/2950/3553/3569/3596/4318/4843/5142/6347/7124/7356/10318",14
"BP","GO:0002700","regulation of production of molecular mediator of immune response","11/82","191/18870",6.41370798989385e-10,4.23030310190571e-08,2.235803121858e-08,"383/3135/3553/3565/3567/3569/3596/7040/7124/30009/90865",11
"BP","GO:1904019","epithelial cell apoptotic process","10/82","144/18870",6.54381401519413e-10,4.23030310190571e-08,2.235803121858e-08,"596/3135/3162/3383/3565/3569/3596/6347/7040/7124",10
"BP","GO:0033002","muscle cell proliferation","12/82","247/18870",7.13784605484026e-10,4.44645640599285e-08,2.35004463610321e-08,"1786/1906/3162/3569/3570/3596/4318/4602/5728/6352/7040/7124",12
"BP","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","11/82","193/18870",7.164770232022e-10,4.44645640599285e-08,2.35004463610321e-08,"383/3123/3135/3553/3565/3569/7040/7124/9173/30009/90865",11
"BP","GO:0002703","regulation of leukocyte mediated immunity","12/82","249/18870",7.82631290905265e-10,4.76177430525301e-08,2.51669670016595e-08,"383/3123/3135/3383/3553/3565/3569/3596/4843/7040/7124/30009",12
"BP","GO:0070372","regulation of ERK1 and ERK2 cascade","13/82","313/18870",8.97557270179734e-10,5.35510146285768e-08,2.83028243605756e-08,"2950/3123/3383/3553/5728/6347/6352/6356/7040/7078/7124/10318/387129",13
"BP","GO:0031960","response to corticosteroid","10/82","149/18870",9.14664445799089e-10,5.35510146285768e-08,2.83028243605756e-08,"142/374/596/632/1906/3291/3557/3569/7124/7356",10
"BP","GO:0002705","positive regulation of leukocyte mediated immunity","10/82","151/18870",1.04221038625178e-09,5.98884968248013e-08,3.16523154343133e-08,"383/3123/3135/3553/3565/3569/4843/7040/7124/30009",10
"BP","GO:0006959","humoral immune response","12/82","258/18870",1.17283801884478e-09,6.61693885904609e-08,3.49718972891898e-08,"240/596/3119/3123/3553/3569/4589/6037/6347/7124/9547/85480",12
"BP","GO:0002697","regulation of immune effector process","14/82","389/18870",1.22283663325119e-09,6.77582513031866e-08,3.58116442594992e-08,"383/3123/3135/3383/3553/3565/3567/3569/3596/4843/7040/7124/30009/90865",14
"BP","GO:0060326","cell chemotaxis","13/82","325/18870",1.41797345745564e-09,7.71924848856991e-08,4.07978328110044e-08,"240/1906/3553/3565/3569/3570/5142/6347/6352/6356/7422/7941/9547",13
"BP","GO:0002637","regulation of immunoglobulin production","8/82","77/18870",1.48025891655838e-09,7.91113991576072e-08,4.18120188909042e-08,"3565/3567/3569/3596/7040/7124/30009/90865",8
"BP","GO:0071674","mononuclear cell migration","11/82","207/18870",1.50421287473375e-09,7.91113991576072e-08,4.18120188909042e-08,"240/3383/3565/3569/3570/6347/6352/6356/7124/7941/30009",11
"BP","GO:0002819","regulation of adaptive immune response","11/82","208/18870",1.58269835131916e-09,8.18518830690559e-08,4.32604216027237e-08,"383/3123/3135/3553/3565/3569/7040/7124/9173/30009/90865",11
"BP","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","8/82","78/18870",1.64367813428002e-09,8.36120205028014e-08,4.4190690823266e-08,"3565/3569/3570/3596/5515/6352/7124/85480",8
"BP","GO:0090594","inflammatory response to wounding","6/82","28/18870",1.95125714112635e-09,9.76572727244366e-08,5.16138985717293e-08,"240/3162/3569/7040/7124/90865",6
"BP","GO:0031349","positive regulation of defense response","15/82","480/18870",2.03008556089715e-09,9.99897697692674e-08,5.28466717439892e-08,"383/929/3135/3553/3569/5515/6352/7040/7124/7941/9173/10318/85480/90865/149628",15
"BP","GO:1904892","regulation of receptor signaling pathway via STAT","9/82","119/18870",2.31372671526045e-09,1.12179593710206e-07,5.9289247078549e-08,"3565/3567/3569/3570/5515/6352/7040/7124/85480",9
"BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","12/82","275/18870",2.41739942595516e-09,1.15402929519059e-07,6.09928470548687e-08,"240/3115/3117/3119/3123/3135/3553/3565/3569/6347/6352/7124",12
"BP","GO:0007260","tyrosine phosphorylation of STAT protein","8/82","82/18870",2.4638677546236e-09,1.15839115796925e-07,6.1223380569435e-08,"3565/3569/3570/3596/5515/6352/7124/85480",8
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","12/82","276/18870",2.51855925866553e-09,1.16643125069241e-07,6.16483161822608e-08,"374/3565/3567/3569/3570/3596/5515/6352/7040/7124/7422/85480",12
"BP","GO:0045471","response to ethanol","9/82","121/18870",2.68350795745725e-09,1.22454782235145e-07,6.47198977974983e-08,"117/632/847/929/1728/3371/3596/6647/7124",9
"BP","GO:0018212","peptidyl-tyrosine modification","12/82","278/18870",2.73241285467924e-09,1.22879378087967e-07,6.49443055315067e-08,"374/3565/3567/3569/3570/3596/5515/6352/7040/7124/7422/85480",12
"BP","GO:0002639","positive regulation of immunoglobulin production","7/82","54/18870",3.38526194225415e-09,1.50063825811638e-07,7.93118512185258e-08,"3565/3567/3569/3596/7040/30009/90865",7
"BP","GO:0051384","response to glucocorticoid","9/82","127/18870",4.1225132918152e-09,1.80171249922572e-07,9.52242506841822e-08,"374/596/632/1906/3291/3557/3569/7124/7356",9
"BP","GO:0072593","reactive oxygen species metabolic process","11/82","234/18870",5.44540183468057e-09,2.34681692958525e-07,1.24034152901057e-07,"240/384/596/847/1728/1906/2950/4843/6647/7040/7124",11
"BP","GO:0002573","myeloid leukocyte differentiation","11/82","235/18870",5.69299277684685e-09,2.41991186117202e-07,1.27897371972998e-07,"142/632/3123/3565/3567/4318/7040/7124/7422/9173/90865",11
"BP","GO:0042129","regulation of T cell proliferation","10/82","182/18870",6.38102355271474e-09,2.67571838973971e-07,1.4141727873584e-07,"383/384/3115/3123/3135/3553/3565/3569/6352/7356",10
"BP","GO:0002366","leukocyte activation involved in immune response","12/82","301/18870",6.67353760717638e-09,2.76106495934244e-07,1.4592802234359e-07,"3123/3383/3565/3569/3570/3596/4602/5729/7040/7124/30009/90865",12
"BP","GO:0002828","regulation of type 2 immune response","6/82","34/18870",6.82269392135184e-09,2.78563411025721e-07,1.47226553039698e-07,"383/384/3565/3569/30009/90865",6
"BP","GO:0002702","positive regulation of production of molecular mediator of immune response","9/82","136/18870",7.54461054965681e-09,3.03796324661103e-07,1.60562672395814e-07,"3135/3553/3565/3567/3569/3596/7040/30009/90865",9
"BP","GO:0097529","myeloid leukocyte migration","11/82","242/18870",7.72729714012852e-09,3.03796324661103e-07,1.60562672395814e-07,"1906/3553/3565/3569/3570/5142/6347/6352/6356/7422/7941",11
"BP","GO:0002263","cell activation involved in immune response","12/82","305/18870",7.73442141418858e-09,3.03796324661103e-07,1.60562672395814e-07,"3123/3383/3565/3569/3570/3596/4602/5729/7040/7124/30009/90865",12
"BP","GO:2000351","regulation of endothelial cell apoptotic process","7/82","61/18870",8.13839065920263e-09,3.15667827693822e-07,1.66837008513654e-07,"3135/3383/3565/3596/6347/7040/7124",7
"BP","GO:0030217","T cell differentiation","12/82","307/18870",8.31980503416981e-09,3.18720432358382e-07,1.68450373531339e-07,"596/3123/3135/3553/3565/3569/3570/4602/6647/7040/22806/30009",12
"BP","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","13/82","380/18870",9.28284637934385e-09,3.5127649164761e-07,1.85656927586877e-07,"383/3123/3135/3383/3553/3565/3569/3570/7040/7124/9173/30009/90865",13
"BP","GO:0001818","negative regulation of cytokine production","13/82","381/18870",9.57775167748285e-09,3.5806943921963e-07,1.89247141579179e-07,"383/384/2950/3123/3565/3569/3596/7040/7124/7356/9173/30009/90865",13
"BP","GO:0007162","negative regulation of cell adhesion","12/82","312/18870",9.96158955019026e-09,3.679858615981e-07,1.94488176932286e-07,"383/384/3123/3135/3371/3557/3565/5728/7040/7356/7422/30009",12
"BP","GO:0030225","macrophage differentiation","7/82","64/18870",1.14679784876573e-08,4.18648673496478e-07,2.212645261148e-07,"142/3123/4318/7040/7422/9173/90865",7
"BP","GO:0032755","positive regulation of interleukin-6 production","8/82","101/18870",1.30733169322882e-08,4.71703516754537e-07,2.49305113592472e-07,"3553/3569/3570/4843/7040/7124/85480/90865",8
"BP","GO:0034599","cellular response to oxidative stress","11/82","255/18870",1.3290895520769e-08,4.74041940240759e-07,2.50541019012196e-07,"142/240/847/1728/1906/3162/3569/4318/4602/6647/8989",11
"BP","GO:0031348","negative regulation of defense response","12/82","321/18870",1.36661800463189e-08,4.81888144133266e-07,2.54687900863215e-07,"142/240/383/384/2950/3123/3135/3565/3596/6647/7040/90865",12
"BP","GO:0022409","positive regulation of cell-cell adhesion","12/82","322/18870",1.41461467118897e-08,4.92241208288442e-07,2.60159710471494e-07,"240/3115/3117/3119/3123/3135/3553/3565/3569/6347/6352/7124",12
"BP","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","7/82","66/18870",1.42770572819722e-08,4.92241208288442e-07,2.60159710471494e-07,"3565/3569/3570/3596/6352/7124/85480",7
"BP","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","5/82","19/18870",1.51801959406359e-08,5.12127517326225e-07,2.70670038161459e-07,"383/3553/3565/3569/30009",5
"BP","GO:0043410","positive regulation of MAPK cascade","14/82","474/18870",1.51839289700331e-08,5.12127517326225e-07,2.70670038161459e-07,"154/1906/3123/3383/3553/3569/6347/6352/6356/6647/7040/7124/7422/387129",14
"BP","GO:0072577","endothelial cell apoptotic process","7/82","67/18870",1.58872800725984e-08,5.30088495325514e-07,2.80162788377004e-07,"3135/3383/3565/3596/6347/7040/7124",7
"BP","GO:0002687","positive regulation of leukocyte migration","9/82","149/18870",1.67950416484079e-08,5.54415045053296e-07,2.93019875567968e-07,"1906/3383/3565/3569/3570/6352/7124/7422/7941",9
"BP","GO:0022408","negative regulation of cell-cell adhesion","10/82","205/18870",1.99219883047237e-08,6.32243069938746e-07,3.34153604479389e-07,"383/384/3123/3135/3557/3565/7040/7356/7422/30009",10
"BP","GO:0050777","negative regulation of immune response","10/82","205/18870",1.99219883047237e-08,6.32243069938746e-07,3.34153604479389e-07,"142/383/384/3123/3135/3565/7040/9173/30009/90865",10
"BP","GO:0050729","positive regulation of inflammatory response","9/82","152/18870",1.99846173844338e-08,6.32243069938746e-07,3.34153604479389e-07,"3553/3569/7040/7124/7941/9173/10318/85480/90865",9
"BP","GO:0032634","interleukin-5 production","5/82","20/18870",2.01714675874753e-08,6.32243069938746e-07,3.34153604479389e-07,"5144/7356/9173/85480/90865",5
"BP","GO:0032674","regulation of interleukin-5 production","5/82","20/18870",2.01714675874753e-08,6.32243069938746e-07,3.34153604479389e-07,"5144/7356/9173/85480/90865",5
"BP","GO:0150077","regulation of neuroinflammatory response","6/82","41/18870",2.22648992957069e-08,6.90879825145786e-07,3.65144348449593e-07,"3553/3565/3569/4318/7124/90865",6
"BP","GO:0033674","positive regulation of kinase activity","12/82","337/18870",2.34116217971187e-08,7.1926992511346e-07,3.80149106408661e-07,"154/1906/3123/3553/3565/3570/5515/6352/7040/7124/7422/10111",12
"BP","GO:0051347","positive regulation of transferase activity","13/82","414/18870",2.55936508992189e-08,7.78599007257611e-07,4.11505759556069e-07,"154/1906/3123/3553/3565/3570/5515/5728/6352/7040/7124/7422/10111",13
"BP","GO:0032616","interleukin-13 production","5/82","21/18870",2.63850712098969e-08,7.87239191964519e-07,4.1607227677145e-07,"384/3565/7356/85480/90865",5
"BP","GO:0032656","regulation of interleukin-13 production","5/82","21/18870",2.63850712098969e-08,7.87239191964519e-07,4.1607227677145e-07,"384/3565/7356/85480/90865",5
"BP","GO:0031341","regulation of cell killing","8/82","111/18870",2.75811050445349e-08,8.15087323363733e-07,4.30790593076546e-07,"383/3123/3135/3383/3565/3596/4843/7040",8
"BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","9/82","158/18870",2.7987549780613e-08,8.19295914804171e-07,4.33014921134012e-07,"596/2950/3162/3383/3553/3565/5728/7078/7124",9
"BP","GO:0042098","T cell proliferation","10/82","213/18870",2.86524314445714e-08,8.30920511892569e-07,4.3915876232801e-07,"383/384/3115/3123/3135/3553/3565/3569/6352/7356",10
"BP","GO:0001906","cell killing","10/82","223/18870",4.42077139645894e-08,1.27015311511223e-06,6.71302323165987e-07,"383/3123/3135/3383/3565/3596/4589/4843/7040/55876",10
"BP","GO:0071222","cellular response to lipopolysaccharide","10/82","226/18870",5.01400028650894e-08,1.42738008156305e-06,7.54400043107767e-07,"929/2950/3553/3569/4318/4843/5142/6347/7124/10318",10
"BP","GO:0002718","regulation of cytokine production involved in immune response","8/82","120/18870",5.08640399997218e-08,1.43482832835579e-06,7.58336596359489e-07,"383/3135/3553/3565/3569/7040/7124/30009",8
"BP","GO:0002367","cytokine production involved in immune response","8/82","122/18870",5.7881220779274e-08,1.61806691962241e-06,8.55182000702788e-07,"383/3135/3553/3565/3569/7040/7124/30009",8
"BP","GO:0001666","response to hypoxia","11/82","298/18870",6.56011057519837e-08,1.79423236328873e-06,9.48289099514509e-07,"596/847/1906/3162/3291/4602/4843/5328/7040/7124/7422",11
"BP","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","8/82","124/18870",6.57163708672079e-08,1.79423236328873e-06,9.48289099514509e-07,"3123/3135/3553/3565/3569/7040/7124/30009",8
"BP","GO:0150076","neuroinflammatory response","7/82","82/18870",6.5917656917472e-08,1.79423236328873e-06,9.48289099514509e-07,"3553/3565/3569/3596/4318/7124/90865",7
"BP","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","6/82","49/18870",6.73560229138146e-08,1.81744120957884e-06,9.60555457205704e-07,"3565/3567/3569/3570/6352/7124",6
"BP","GO:0002688","regulation of leukocyte chemotaxis","8/82","126/18870",7.44476823968578e-08,1.99147550411595e-06,1.05253619940385e-06,"1906/3565/3569/3570/6347/6352/7422/7941",8
"BP","GO:0050871","positive regulation of B cell activation","7/82","84/18870",7.79883946454128e-08,2.06835887679244e-06,1.09317065998698e-06,"596/3565/3567/3569/3596/7040/30009",7
"BP","GO:0071219","cellular response to molecule of bacterial origin","10/82","239/18870",8.47637427211229e-08,2.22899909884444e-06,1.17807235646306e-06,"929/2950/3553/3569/4318/4843/5142/6347/7124/10318",10
"BP","GO:0002456","T cell mediated immunity","8/82","129/18870",8.94104718439316e-08,2.312005784431e-06,1.2219431152004e-06,"383/3123/3135/3383/3553/3565/3569/30009",8
"BP","GO:0002708","positive regulation of lymphocyte mediated immunity","8/82","129/18870",8.94104718439316e-08,2.312005784431e-06,1.2219431152004e-06,"3123/3135/3553/3565/3569/7040/7124/30009",8
"BP","GO:0002821","positive regulation of adaptive immune response","8/82","130/18870",9.49411239456468e-08,2.41477301314215e-06,1.27625773172837e-06,"3123/3135/3553/3565/3569/7040/7124/30009",8
"BP","GO:0050864","regulation of B cell activation","8/82","130/18870",9.49411239456468e-08,2.41477301314215e-06,1.27625773172837e-06,"596/3565/3567/3569/3596/7040/22806/30009",8
"BP","GO:0002443","leukocyte mediated immunity","13/82","466/18870",1.01764123964245e-07,2.56726891594351e-06,1.35685498618993e-06,"383/3123/3135/3383/3553/3565/3569/3596/4843/5729/7040/7124/30009",13
"BP","GO:0032754","positive regulation of interleukin-5 production","4/82","11/18870",1.06785297256087e-07,2.67221594665837e-06,1.41232167338696e-06,"5144/9173/85480/90865",4
"BP","GO:0002440","production of molecular mediator of immune response","11/82","314/18870",1.11366936201554e-07,2.76457282426738e-06,1.46113420296439e-06,"383/3135/3553/3565/3567/3569/3596/7040/7124/30009/90865",11
"BP","GO:0036293","response to decreased oxygen levels","11/82","315/18870",1.14995694769012e-07,2.83199714974797e-06,1.49676936048555e-06,"596/847/1906/3162/3291/4602/4843/5328/7040/7124/7422",11
"BP","GO:0062197","cellular response to chemical stress","11/82","317/18870",1.2256973515455e-07,2.99475502507534e-06,1.58279028073592e-06,"142/240/847/1728/1906/3162/3569/4318/4602/6647/8989",11
"BP","GO:0002706","regulation of lymphocyte mediated immunity","9/82","188/18870",1.25100379655235e-07,3.03270685992339e-06,1.6028486143327e-06,"383/3123/3135/3553/3565/3569/7040/7124/30009",9
"BP","GO:0050870","positive regulation of T cell activation","10/82","251/18870",1.33902711975296e-07,3.22093112604141e-06,1.70232905146888e-06,"3115/3117/3119/3123/3135/3553/3565/3569/6347/6352",10
"BP","GO:2001233","regulation of apoptotic signaling pathway","12/82","398/18870",1.43876082196001e-07,3.43421140810915e-06,1.81505211385724e-06,"142/596/2950/3162/3383/3553/3565/4318/5728/6647/7078/7124",12
"BP","GO:1903131","mononuclear cell differentiation","13/82","481/18870",1.46653174775034e-07,3.47377710936589e-06,1.83596340939738e-06,"596/3123/3135/3553/3565/3569/3570/4602/6647/7040/7422/22806/30009",13
"BP","GO:0045785","positive regulation of cell adhesion","13/82","482/18870",1.50198871786913e-07,3.53081135723325e-06,1.86610719492831e-06,"240/3115/3117/3119/3123/3135/3553/3565/3569/6347/6352/7124/7422",13
"BP","GO:0061900","glial cell activation","6/82","57/18870",1.70025201658892e-07,3.96682857704918e-06,2.09655135880137e-06,"3553/3565/3569/3596/7124/90865",6
"BP","GO:0048545","response to steroid hormone","11/82","330/18870",1.83553972723591e-07,4.25050729374107e-06,2.2464814572141e-06,"142/374/596/632/1906/3291/3557/3569/7040/7124/7356",11
"BP","GO:0002690","positive regulation of leukocyte chemotaxis","7/82","96/18870",1.96830263772167e-07,4.4909140329782e-06,2.37354141607614e-06,"1906/3565/3569/3570/6352/7422/7941",7
"BP","GO:0070664","negative regulation of leukocyte proliferation","7/82","96/18870",1.96830263772167e-07,4.4909140329782e-06,2.37354141607614e-06,"383/384/2950/3123/3135/7356/90865",7
