"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0007596","blood coagulation","1/3","224/18870",0.0351928581216974,0.0550638370199953,0.0126327291408896,"2778",1
"BP","GO:0050817","coagulation","1/3","229/18870",0.0359688423824042,0.0550638370199953,0.0126327291408896,"2778",1
"BP","GO:0007599","hemostasis","1/3","231/18870",0.0362791195475373,0.0550638370199953,0.0126327291408896,"2778",1
"BP","GO:0043488","regulation of mRNA stability","1/3","235/18870",0.0368994741357012,0.0550638370199953,0.0126327291408896,"7356",1
"BP","GO:0050670","regulation of lymphocyte proliferation","1/3","238/18870",0.0373645653306174,0.0550638370199953,0.0126327291408896,"7356",1
"BP","GO:0032944","regulation of mononuclear cell proliferation","1/3","242/18870",0.0379844539747428,0.0550638370199953,0.0126327291408896,"7356",1
"BP","GO:0043487","regulation of RNA stability","1/3","247/18870",0.0387589404778037,0.0550638370199953,0.0126327291408896,"7356",1
"BP","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","1/3","248/18870",0.0389137878804007,0.0550638370199953,0.0126327291408896,"2778",1
"BP","GO:0061013","regulation of mRNA catabolic process","1/3","252/18870",0.0395330111938428,0.0550638370199953,0.0126327291408896,"7356",1
"BP","GO:0070663","regulation of leukocyte proliferation","1/3","267/18870",0.0418527297362172,0.0572721564811394,0.0131393611360239,"7356",1
"BP","GO:0046651","lymphocyte proliferation","1/3","307/18870",0.0480203790555032,0.062779756434775,0.0144029130822021,"7356",1
"BP","GO:0006402","mRNA catabolic process","1/3","310/18870",0.0484818827697984,0.062779756434775,0.0144029130822021,"7356",1
"BP","GO:0007162","negative regulation of cell adhesion","1/3","312/18870",0.0487894690350982,0.062779756434775,0.0144029130822021,"7356",1
"BP","GO:0032943","mononuclear cell proliferation","1/3","314/18870",0.049096989006683,0.062779756434775,0.0144029130822021,"7356",1
"BP","GO:0048545","response to steroid hormone","1/3","330/18870",0.0515547630630054,0.0648592180470068,0.0148799825478963,"7356",1
"BP","GO:0032496","response to lipopolysaccharide","1/3","348/18870",0.0543146925086068,0.065380780210877,0.0149996391846816,"7356",1
"BP","GO:0070661","leukocyte proliferation","1/3","350/18870",0.0546210204150942,0.065380780210877,0.0149996391846816,"7356",1
"BP","GO:1903311","regulation of mRNA metabolic process","1/3","362/18870",0.0564575987868785,0.065380780210877,0.0149996391846816,"7356",1
"BP","GO:0050878","regulation of body fluid levels","1/3","365/18870",0.0569163714221405,0.065380780210877,0.0149996391846816,"2778",1
"BP","GO:0006401","RNA catabolic process","1/3","367/18870",0.0572221372136901,0.065380780210877,0.0149996391846816,"7356",1
"BP","GO:0002237","response to molecule of bacterial origin","1/3","369/18870",0.0575278369080087,0.065380780210877,0.0149996391846816,"7356",1
"BP","GO:0001818","negative regulation of cytokine production","1/3","381/18870",0.0593606474321818,0.065380780210877,0.0149996391846816,"7356",1
"BP","GO:0050863","regulation of T cell activation","1/3","381/18870",0.0593606474321818,0.065380780210877,0.0149996391846816,"7356",1
"BP","GO:1903037","regulation of leukocyte cell-cell adhesion","1/3","382/18870",0.0595132742945162,0.065380780210877,0.0149996391846816,"7356",1
"BP","GO:0006979","response to oxidative stress","1/3","400/18870",0.0622577353161606,0.0674458799258407,0.0154734137481686,"7356",1
"BP","GO:0007159","leukocyte cell-cell adhesion","1/3","419/18870",0.0651488685646517,0.0687030467565805,0.015761832589229,"7356",1
"BP","GO:0042060","wound healing","1/3","423/18870",0.0657567700086584,0.0687030467565805,0.015761832589229,"2778",1
"BP","GO:0050727","regulation of inflammatory response","1/3","425/18870",0.0660606218813274,0.0687030467565805,0.015761832589229,"7356",1
"BP","GO:0009410","response to xenobiotic stimulus","1/3","434/18870",0.067427140022376,0.0692015384440175,0.0158761964041606,"7356",1
"BP","GO:0022407","regulation of cell-cell adhesion","1/3","493/18870",0.076352427747634,0.0768047280914494,0.0176205179157171,"7356",1
"BP","GO:0034655","nucleobase-containing compound catabolic process","1/3","496/18870",0.0768047280914494,0.0768047280914494,0.0176205179157171,"7356",1
"CC","GO:0098992","neuronal dense core vesicle","1/3","25/19886",0.00376694732018101,0.0227630176712577,0.00665585312025079,"5173",1
"CC","GO:0005834","heterotrimeric G-protein complex","1/3","35/19886",0.00527107346917599,0.0227630176712577,0.00665585312025079,"2778",1
"CC","GO:0031045","dense core granule","1/3","37/19886",0.00557171690706115,0.0227630176712577,0.00665585312025079,"5173",1
"CC","GO:1905360","GTPase complex","1/3","41/19886",0.00617282203975433,0.0227630176712577,0.00665585312025079,"2778",1
"CC","GO:0098686","hippocampal mossy fiber to CA3 synapse","1/3","42/19886",0.00632306046423825,0.0227630176712577,0.00665585312025079,"5173",1
"CC","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","1/3","71/19886",0.010673391124304,0.032020173372912,0.00936262379324911,"2778",1
"CC","GO:0043679","axon terminus","1/3","113/19886",0.0169513312898187,0.0386718474984791,0.0113075577480933,"5173",1
"CC","GO:0019897","extrinsic component of plasma membrane","1/3","126/19886",0.0188891067307797,0.0386718474984791,0.0113075577480933,"2778",1
"CC","GO:0044306","neuron projection terminus","1/3","129/19886",0.0193359237492395,0.0386718474984791,0.0113075577480933,"5173",1
"CC","GO:0009898","cytoplasmic side of plasma membrane","1/3","173/19886",0.0258736626733365,0.0465725928120056,0.0136177171964929,"2778",1
"CC","GO:0019898","extrinsic component of membrane","1/3","207/19886",0.0309056027967819,0.0472446809302208,0.0138142341901231,"2778",1
"CC","GO:0098562","cytoplasmic side of membrane","1/3","211/19886",0.0314964539534806,0.0472446809302208,0.0138142341901231,"2778",1
"CC","GO:0150034","distal axon","1/3","276/19886",0.0410641534195201,0.0568580585808739,0.0166251633277409,"5173",1
"CC","GO:0098984","neuron to neuron synapse","1/3","362/19886",0.0536258332004446,0.068947499829143,0.0201600876693401,"5173",1
"CC","GO:0016324","apical plasma membrane","1/3","403/19886",0.0595757248802089,0.0714908698562507,0.0209037631158628,"2778",1
"CC","GO:0045177","apical part of cell","1/3","469/19886",0.0691011282222095,0.0726923703594017,0.0212550790524566,"2778",1
"CC","GO:0043025","neuronal cell body","1/3","489/19886",0.0719748621652074,0.0726923703594017,0.0212550790524566,"5173",1
"CC","GO:0005635","nuclear envelope","1/3","494/19886",0.0726923703594017,0.0726923703594017,0.0212550790524566,"7356",1
"MF","GO:0001664","G protein-coupled receptor binding","2/3","291/18496",0.000732372396384816,0.00643599177096513,0.0017828232052535,"2778/5173",2
"MF","GO:0010853","cyclase activator activity","1/3","12/18496",0.00194520937861753,0.00643599177096513,0.0017828232052535,"2778",1
"MF","GO:0004859","phospholipase inhibitor activity","1/3","13/18496",0.00210719619812982,0.00643599177096513,0.0017828232052535,"7356",1
"MF","GO:0050780","dopamine receptor binding","1/3","14/18496",0.00226916548944656,0.00643599177096513,0.0017828232052535,"2778",1
"MF","GO:0005159","insulin-like growth factor receptor binding","1/3","16/18496",0.00259305149128641,0.00643599177096513,0.0017828232052535,"2778",1
"MF","GO:0010851","cyclase regulator activity","1/3","17/18496",0.00275496820370691,0.00643599177096513,0.0017828232052535,"2778",1
"MF","GO:0055102","lipase inhibitor activity","1/3","17/18496",0.00275496820370691,0.00643599177096513,0.0017828232052535,"7356",1
"MF","GO:0031690","adrenergic receptor binding","1/3","18/18496",0.00291686739172503,0.00643599177096513,0.0017828232052535,"2778",1
"MF","GO:0051428","peptide hormone receptor binding","1/3","19/18496",0.00307874905628969,0.00643599177096513,0.0017828232052535,"2778",1
"MF","GO:0031683","G-protein beta/gamma-subunit complex binding","1/3","22/18496",0.00356428891874561,0.00643599177096513,0.0017828232052535,"2778",1
"MF","GO:0035255","ionotropic glutamate receptor binding","1/3","23/18496",0.00372610049897981,0.00643599177096513,0.0017828232052535,"2778",1
"MF","GO:0051427","hormone receptor binding","1/3","32/18496",0.00518161649286875,0.00820422611370885,0.00227263881266173,"2778",1
"MF","GO:0071855","neuropeptide receptor binding","1/3","35/18496",0.00566647327351921,0.00828176863052808,0.0022941187342183,"2778",1
"MF","GO:0035254","glutamate receptor binding","1/3","44/18496",0.00712009832202631,0.00966299057989285,0.0026767286924911,"2778",1
"MF","GO:0003924","GTPase activity","1/3","333/18496",0.0530479097553131,0.0639549947591074,0.0177160650302236,"2778",1
"MF","GO:0005525","GTP binding","1/3","382/18496",0.0606917120159347,0.0639549947591074,0.0177160650302236,"2778",1
"MF","GO:0004857","enzyme inhibitor activity","1/3","386/18496",0.0613138734727035,0.0639549947591074,0.0177160650302236,"7356",1
"MF","GO:0019001","guanyl nucleotide binding","1/3","403/18496",0.0639549947591074,0.0639549947591074,0.0177160650302236,"2778",1
"MF","GO:0032561","guanyl ribonucleotide binding","1/3","403/18496",0.0639549947591074,0.0639549947591074,0.0177160650302236,"2778",1
