"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1902895","positive regulation of miRNA transcription","5/35","52/18870",3.97805218622254e-08,4.86492382068038e-06,2.34495707819434e-06,"688/2309/7040/7124/7157",5
"BP","GO:0009410","response to xenobiotic stimulus","9/35","434/18870",6.88678679727166e-08,7.95423875084876e-06,3.83404738655124e-06,"1543/1544/2052/3066/3356/4843/7124/7157/7356",9
"BP","GO:0000302","response to reactive oxygen species","7/35","205/18870",8.37537269642383e-08,9.16442096624481e-06,4.41737108420802e-06,"3066/3162/3569/4318/4846/6649/7356",7
"BP","GO:0003012","muscle system process","9/35","452/18870",9.73766153069044e-08,9.67645724067506e-06,4.66417928311823e-06,"1832/2309/3066/3162/3356/4846/7124/7139/59341",9
"BP","GO:0022617","extracellular matrix disassembly","5/35","62/18870",9.77419923300511e-08,9.67645724067506e-06,4.66417928311823e-06,"3569/4312/4318/4323/7040",5
"BP","GO:2000630","positive regulation of miRNA metabolic process","5/35","64/18870",1.14860159122856e-07,1.08542850371099e-05,5.23190772655305e-06,"688/2309/7040/7124/7157",5
"BP","GO:1902893","regulation of miRNA transcription","5/35","70/18870",1.80881407952822e-07,1.63501063971269e-05,7.88096569204059e-06,"688/2309/7040/7124/7157",5
"BP","GO:0061614","miRNA transcription","5/35","71/18870",1.9432656258704e-07,1.63565231119173e-05,7.88405863271575e-06,"688/2309/7040/7124/7157",5
"BP","GO:0090594","inflammatory response to wounding","4/35","28/18870",1.96687387108192e-07,1.63565231119173e-05,7.88405863271575e-06,"3162/3569/7040/7124",4
"BP","GO:0032722","positive regulation of chemokine production","5/35","72/18870",2.08551675879349e-07,1.66761128520449e-05,8.03810507842673e-06,"3162/3569/7040/7124/59341",5
"BP","GO:0097529","myeloid leukocyte migration","7/35","242/18870",2.59042609019417e-07,1.93831700161208e-05,9.34294213075468e-06,"2919/2920/3569/3576/4323/6441/59341",7
"BP","GO:0045598","regulation of fat cell differentiation","6/35","146/18870",2.6105279482991e-07,1.93831700161208e-05,9.34294213075468e-06,"688/3356/3569/7040/7124/59341",6
"BP","GO:0033002","muscle cell proliferation","7/35","247/18870",2.97494886103182e-07,2.13273058002937e-05,1.02800410733296e-05,"2006/3162/3569/4318/4846/7040/7124",7
"BP","GO:2000628","regulation of miRNA metabolic process","5/35","86/18870",5.09552009284837e-07,3.53119542434392e-05,1.70208250119005e-05,"688/2309/7040/7124/7157",5
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","6/35","168/18870",5.96785111031209e-07,4.00231047043188e-05,1.92916613141498e-05,"3066/3356/3569/7040/7124/7157",6
"BP","GO:0140747","regulation of ncRNA transcription","5/35","92/18870",7.13816961180127e-07,4.63757956966714e-05,2.23537416790619e-05,"688/2309/7040/7124/7157",5
"BP","GO:0042060","wound healing","8/35","423/18870",8.26111038439974e-07,5.20449954217184e-05,2.5086370290107e-05,"1832/2778/3162/3569/4846/5265/7040/7124",8
"BP","GO:0048661","positive regulation of smooth muscle cell proliferation","5/35","98/18870",9.77924604280191e-07,5.97972133028976e-05,2.88230409682583e-05,"3162/3569/4318/7040/7124",5
"BP","GO:0032755","positive regulation of interleukin-6 production","5/35","101/18870",1.13608391161959e-06,6.74833843502036e-05,3.25278762063714e-05,"3569/4843/7040/7124/59341",5
"BP","GO:0032642","regulation of chemokine production","5/35","104/18870",1.3137697860757e-06,7.53708068155249e-05,3.63297172670969e-05,"3162/3569/7040/7124/59341",5
"BP","GO:0010586","miRNA metabolic process","5/35","105/18870",1.37762898460315e-06,7.53708068155249e-05,3.63297172670969e-05,"688/2309/7040/7124/7157",5
"BP","GO:0032602","chemokine production","5/35","105/18870",1.37762898460315e-06,7.53708068155249e-05,3.63297172670969e-05,"3162/3569/7040/7124/59341",5
"BP","GO:0030198","extracellular matrix organization","7/35","321/18870",1.72471306941341e-06,8.89702554048618e-05,4.28848298247783e-05,"2006/3569/4312/4318/4323/7040/7124",7
"BP","GO:0014013","regulation of gliogenesis","5/35","110/18870",1.73461024121973e-06,8.89702554048618e-05,4.28848298247783e-05,"3066/3569/7040/7124/7157",5
"BP","GO:0043062","extracellular structure organization","7/35","322/18870",1.76073173690261e-06,8.89702554048618e-05,4.28848298247783e-05,"2006/3569/4312/4318/4323/7040/7124",7
"BP","GO:0045229","external encapsulating structure organization","7/35","323/18870",1.79737889706792e-06,8.89702554048618e-05,4.28848298247783e-05,"2006/3569/4312/4318/4323/7040/7124",7
"BP","GO:0022411","cellular component disassembly","8/35","497/18870",2.75424129338813e-06,0.000133164363929161,6.41869696770011e-05,"3569/4312/4318/4323/7040/7124/7157/59341",8
"BP","GO:1903798","regulation of miRNA processing","3/35","16/18870",3.2197169930458e-06,0.000152131627921414,7.33294396502296e-05,"3569/7040/7157",3
"BP","GO:0043525","positive regulation of neuron apoptotic process","4/35","56/18870",3.40073523962774e-06,0.000157113968070802,7.57309929386107e-05,"2309/3356/7124/7157",4
"BP","GO:0003206","cardiac chamber morphogenesis","5/35","127/18870",3.52275580250688e-06,0.000159213245943735,7.67428724024383e-05,"1832/4846/7040/7139/7157",5
"BP","GO:0002685","regulation of leukocyte migration","6/35","230/18870",3.70985241645225e-06,0.000164101769655409,7.90992049375709e-05,"3162/3569/3576/4323/7124/59341",6
"BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","6/35","231/18870",3.80374293806582e-06,0.000164749616004976,7.9411475373655e-05,"3066/3356/3569/7040/7124/7157",6
"BP","GO:0070920","regulation of regulatory ncRNA processing","3/35","17/18870",3.90468578643389e-06,0.000165670239795838,7.98552281135352e-05,"3569/7040/7157",3
"BP","GO:0030595","leukocyte chemotaxis","6/35","240/18870",4.73921243840742e-06,0.000195678574213374,9.43196388198438e-05,"2919/2920/3569/3576/6441/59341",6
"BP","GO:0045599","negative regulation of fat cell differentiation","4/35","61/18870",4.80019590422419e-06,0.000195678574213374,9.43196388198438e-05,"3569/7040/7124/59341",4
"BP","GO:0098781","ncRNA transcription","5/35","136/18870",4.9281852401503e-06,0.000197032636812932,9.49723147494553e-05,"688/2309/7040/7124/7157",5
"BP","GO:0043467","regulation of generation of precursor metabolites and energy","5/35","139/18870",5.48329848113418e-06,0.000215090142307131,0.00010367626919642,"3356/4843/7124/7157/59341",5
"BP","GO:0045444","fat cell differentiation","6/35","248/18870",5.72054328451165e-06,0.000220240916453699,0.000106159009880216,"688/3356/3569/7040/7124/59341",6
"BP","GO:0002687","positive regulation of leukocyte migration","5/35","149/18870",7.6962056508418e-06,0.00029091657360182,0.000140225603437347,"3569/3576/4323/7124/59341",5
"BP","GO:0003007","heart morphogenesis","6/35","264/18870",8.18018437548312e-06,0.000303689344939811,0.000146382246719172,"1832/2006/4846/7040/7139/7157",6
"BP","GO:0034614","cellular response to reactive oxygen species","5/35","154/18870",9.0371644184474e-06,0.000323191228120717,0.000155782410152109,"3066/3569/4318/4846/6649",5
"BP","GO:0003018","vascular process in circulatory system","6/35","269/18870",9.10420226124756e-06,0.000323191228120717,0.000155782410152109,"3356/4846/6649/7040/7124/59341",6
"BP","GO:0006801","superoxide metabolic process","4/35","72/18870",9.32730817087207e-06,0.000323191228120717,0.000155782410152109,"4843/4846/6649/7040",4
"BP","GO:0014015","positive regulation of gliogenesis","4/35","72/18870",9.32730817087207e-06,0.000323191228120717,0.000155782410152109,"3066/3569/7040/7124",4
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","6/35","276/18870",1.05384800843239e-05,0.00035917213270999,0.000173125678003043,"3066/3356/3569/7040/7124/7157",6
"BP","GO:0018212","peptidyl-tyrosine modification","6/35","278/18870",1.09802847017004e-05,0.000368193740239277,0.00017747421113784,"3066/3356/3569/7040/7124/7157",6
"BP","GO:0009651","response to salt stress","3/35","24/18870",1.15191623044472e-05,0.000380132356046758,0.000183228780515184,"7124/7157/59341",3
"BP","GO:0003205","cardiac chamber development","5/35","168/18870",1.37815852416895e-05,0.000447686183085508,0.000215790611021191,"1832/4846/7040/7139/7157",5
"BP","GO:0009266","response to temperature stimulus","5/35","171/18870",1.50129321820049e-05,0.000480182861636741,0.000231454436231071,"3066/3162/3356/4846/59341",5
"BP","GO:0032635","interleukin-6 production","5/35","177/18870",1.7732430778919e-05,0.000550234680438396,0.000265220331524444,"3569/4843/7040/7124/59341",5
"BP","GO:0032675","regulation of interleukin-6 production","5/35","177/18870",1.7732430778919e-05,0.000550234680438396,0.000265220331524444,"3569/4843/7040/7124/59341",5
"BP","GO:0060964","regulation of miRNA-mediated gene silencing","3/35","28/18870",1.8550055563904e-05,0.000567140669372887,0.000273369239889111,"3569/7040/7157",3
"BP","GO:0006935","chemotaxis","7/35","468/18870",2.03302459288538e-05,0.000611849394614143,0.000294919431747381,"2919/2920/3569/3576/6441/7040/59341",7
"BP","GO:1900368","regulation of post-transcriptional gene silencing by regulatory ncRNA","3/35","29/18870",2.06641553373573e-05,0.000611849394614143,0.000294919431747381,"3569/7040/7157",3
"BP","GO:0042330","taxis","7/35","470/18870",2.08952895707572e-05,0.000611849394614143,0.000294919431747381,"2919/2920/3569/3576/6441/7040/59341",7
"BP","GO:0048771","tissue remodeling","5/35","184/18870",2.13749241522391e-05,0.000617200934895903,0.000297498944341105,"3569/4323/4846/7040/7157",5
"BP","GO:0060147","regulation of post-transcriptional gene silencing","3/35","30/18870",2.29309984838593e-05,0.000653062271889637,0.000314784579043029,"3569/7040/7157",3
"BP","GO:0030324","lung development","5/35","188/18870",2.37033078642016e-05,0.000665934824995609,0.000320989318445518,"1544/4323/4846/6441/7124",5
"BP","GO:0060966","regulation of gene silencing by regulatory ncRNA","3/35","31/18870",2.53556337147175e-05,0.000702858166571969,0.000338786853282962,"3569/7040/7157",3
"BP","GO:0030323","respiratory tube development","5/35","192/18870",2.62245845824599e-05,0.000707591402962285,0.000341068335292826,"1544/4323/4846/6441/7124",5
"BP","GO:0071466","cellular response to xenobiotic stimulus","5/35","192/18870",2.62245845824599e-05,0.000707591402962285,0.000341068335292826,"1543/1544/2052/4843/7157",5
"BP","GO:0060326","cell chemotaxis","6/35","325/18870",2.65474408037798e-05,0.000707591402962285,0.000341068335292826,"2919/2920/3569/3576/6441/59341",6
"BP","GO:0022407","regulation of cell-cell adhesion","7/35","493/18870",2.83836896953083e-05,0.000746958112361341,0.000360043605462138,"2309/3569/6441/7040/7124/7356/59341",7
"BP","GO:0001819","positive regulation of cytokine production","7/35","499/18870",3.06648307282218e-05,0.000796902288549664,0.000384117353332463,"3066/3162/3569/4843/7040/7124/59341",7
"BP","GO:0042063","gliogenesis","6/35","338/18870",3.30762258298479e-05,0.000848956462966096,0.000409208148018391,"3066/3569/4323/7040/7124/7157",6
"BP","GO:0009408","response to heat","4/35","103/18870",3.84844186559923e-05,0.000975720809583025,0.000470310225423681,"3066/3162/4846/59341",4
"BP","GO:0045765","regulation of angiogenesis","6/35","349/18870",3.9559116920847e-05,0.00099088438648724,0.000477619268340474,"3162/3569/3576/4846/7124/10411",6
"BP","GO:1901342","regulation of vasculature development","6/35","354/18870",4.28252376532117e-05,0.00105992463191699,0.000510897572003228,"3162/3569/3576/4846/7124/10411",6
"BP","GO:0071276","cellular response to cadmium ion","3/35","37/18870",4.34964032634878e-05,0.00106387085158578,0.000512799701632698,"1544/3162/4318",3
"BP","GO:0060541","respiratory system development","5/35","214/18870",4.40500797740587e-05,0.00106488506802637,0.000513288567257086,"1544/4323/4846/6441/7124",5
"BP","GO:0010038","response to metal ion","6/35","359/18870",4.63047351310654e-05,0.00110174577002575,0.000531055908996994,"1543/1544/3162/4318/6649/7139",6
"BP","GO:0003180","aortic valve morphogenesis","3/35","38/18870",4.71646818337141e-05,0.00110174577002575,0.000531055908996994,"2006/4846/7040",3
"BP","GO:0032965","regulation of collagen biosynthetic process","3/35","38/18870",4.71646818337141e-05,0.00110174577002575,0.000531055908996994,"3066/3569/7040",3
"BP","GO:1904035","regulation of epithelial cell apoptotic process","4/35","113/18870",5.53136917257783e-05,0.00127774627886548,0.000615890462256619,"3162/3569/7040/7124",4
"BP","GO:0060251","regulation of glial cell proliferation","3/35","41/18870",5.93720055607676e-05,0.00134167825609604,0.00064670651365962,"3569/7124/7157",3
"BP","GO:0150077","regulation of neuroinflammatory response","3/35","41/18870",5.93720055607676e-05,0.00134167825609604,0.00064670651365962,"3569/4318/7124",3
"BP","GO:0003176","aortic valve development","3/35","43/18870",6.85600469660702e-05,0.00150038250149958,0.000723204041126857,"2006/4846/7040",3
"BP","GO:0010712","regulation of collagen metabolic process","3/35","43/18870",6.85600469660702e-05,0.00150038250149958,0.000723204041126857,"3066/3569/7040",3
"BP","GO:1904037","positive regulation of epithelial cell apoptotic process","3/35","43/18870",6.85600469660702e-05,0.00150038250149958,0.000723204041126857,"3162/3569/7040",3
"BP","GO:0030574","collagen catabolic process","3/35","45/18870",7.86320297419538e-05,0.00170287489409919,0.0008208080297625,"4312/4318/4323",3
"BP","GO:0090257","regulation of muscle system process","5/35","247/18870",8.69120890847766e-05,0.00184486076093124,0.000889247079520284,"1832/2309/4846/7139/59341",5
"BP","GO:0003231","cardiac ventricle development","4/35","127/18870",8.71645433265418e-05,0.00184486076093124,0.000889247079520284,"1832/4846/7040/7139",4
"BP","GO:0035196","miRNA processing","3/35","47/18870",8.96252702520707e-05,0.00184486076093124,0.000889247079520284,"3569/7040/7157",3
"BP","GO:0055010","ventricular cardiac muscle tissue morphogenesis","3/35","47/18870",8.96252702520707e-05,0.00184486076093124,0.000889247079520284,"1832/7040/7139",3
"BP","GO:1905314","semi-lunar valve development","3/35","47/18870",8.96252702520707e-05,0.00184486076093124,0.000889247079520284,"2006/4846/7040",3
"BP","GO:0071621","granulocyte chemotaxis","4/35","130/18870",9.54265950032357e-05,0.00187264769224618,0.000902640744800567,"2919/2920/3576/59341",4
"BP","GO:0006953","acute-phase response","3/35","48/18870",9.54789107157743e-05,0.00187264769224618,0.000902640744800567,"3569/5265/7124",3
"BP","GO:0032964","collagen biosynthetic process","3/35","48/18870",9.54789107157743e-05,0.00187264769224618,0.000902640744800567,"3066/3569/7040",3
"BP","GO:0045776","negative regulation of blood pressure","3/35","48/18870",9.54789107157743e-05,0.00187264769224618,0.000902640744800567,"4843/4846/7124",3
"BP","GO:1900542","regulation of purine nucleotide metabolic process","3/35","48/18870",9.54789107157743e-05,0.00187264769224618,0.000902640744800567,"4843/4846/7157",3
"BP","GO:0006140","regulation of nucleotide metabolic process","3/35","49/18870",0.000101576672593669,0.00195535094742812,0.000942504798335016,"4843/4846/7157",3
"BP","GO:0043457","regulation of cellular respiration","3/35","49/18870",0.000101576672593669,0.00195535094742812,0.000942504798335016,"4843/7124/59341",3
"BP","GO:0006959","humoral immune response","5/35","258/18870",0.00010668634810443,0.0019919539320778,0.000960147916932771,"2919/2920/3569/3576/7124",5
"BP","GO:0009636","response to toxic substance","5/35","258/18870",0.00010668634810443,0.0019919539320778,0.000960147916932771,"1543/2052/4846/6649/7124",5
"BP","GO:1903522","regulation of blood circulation","5/35","258/18870",0.00010668634810443,0.0019919539320778,0.000960147916932771,"1832/3356/4846/7124/7139",5
"BP","GO:0048565","digestive tract development","4/35","134/18870",0.000107310649539545,0.0019919539320778,0.000960147916932771,"688/1543/3576/7124",4
"BP","GO:0035094","response to nicotine","3/35","51/18870",0.000114522731381999,0.00210701556232898,0.00101560913158512,"3066/3162/7124",3
"BP","GO:0050727","regulation of inflammatory response","6/35","425/18870",0.000117542451910287,0.0021436031361534,0.00103324482196301,"3569/4318/7040/7124/7356/59341",6
"BP","GO:0030098","lymphocyte differentiation","6/35","429/18870",0.000123720678754874,0.00223665470549028,0.00107809689862371,"925/2309/3569/4323/7040/7157",6
"BP","GO:0006778","porphyrin-containing compound metabolic process","3/35","53/18870",0.000128499534519748,0.00228333788262013,0.00110059880218443,"1543/1544/3162",3
"BP","GO:1904894","positive regulation of receptor signaling pathway via STAT","3/35","53/18870",0.000128499534519748,0.00228333788262013,0.00110059880218443,"3569/7040/7124",3
"BP","GO:1904019","epithelial cell apoptotic process","4/35","144/18870",0.000141691535949466,0.00248519936860476,0.0011978986855582,"3162/3569/7040/7124",4
"BP","GO:0050921","positive regulation of chemotaxis","4/35","145/18870",0.000145519943771225,0.00248519936860476,0.0011978986855582,"3569/3576/7040/59341",4
"BP","GO:0097267","omega-hydroxylase P450 pathway","2/35","10/18870",0.000149000166346554,0.00248519936860476,0.0011978986855582,"1543/1544",2
"BP","GO:1903799","negative regulation of miRNA processing","2/35","10/18870",0.000149000166346554,0.00248519936860476,0.0011978986855582,"3569/7157",2
"BP","GO:0010720","positive regulation of cell development","6/35","444/18870",0.000149232051464147,0.00248519936860476,0.0011978986855582,"2309/3066/3569/4323/7040/7124",6
"BP","GO:0035296","regulation of tube diameter","4/35","146/18870",0.000149422761460123,0.00248519936860476,0.0011978986855582,"3356/4846/6649/7124",4
"BP","GO:0055123","digestive system development","4/35","146/18870",0.000149422761460123,0.00248519936860476,0.0011978986855582,"688/1543/3576/7124",4
"BP","GO:0097746","blood vessel diameter maintenance","4/35","146/18870",0.000149422761460123,0.00248519936860476,0.0011978986855582,"3356/4846/6649/7124",4
"BP","GO:0035150","regulation of tube size","4/35","147/18870",0.000153400859266069,0.00251118414499336,0.00121042368853127,"3356/4846/6649/7124",4
"BP","GO:0062013","positive regulation of small molecule metabolic process","4/35","147/18870",0.000153400859266069,0.00251118414499336,0.00121042368853127,"3356/4843/4846/7124",4
"BP","GO:0003229","ventricular cardiac muscle tissue development","3/35","58/18870",0.000168184238077294,0.00271050411598988,0.00130649852835238,"1832/7040/7139",3
"BP","GO:0019369","arachidonic acid metabolic process","3/35","58/18870",0.000168184238077294,0.00271050411598988,0.00130649852835238,"1543/1544/2052",3
"BP","GO:0002705","positive regulation of leukocyte mediated immunity","4/35","151/18870",0.000170083555436783,0.00272002855194671,0.00131108943138314,"3569/4843/7040/7124",4
"BP","GO:0050729","positive regulation of inflammatory response","4/35","152/18870",0.000174451205865368,0.00274035030157963,0.00132088478119734,"3569/7040/7124/59341",4
"BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","3/35","59/18870",0.000176969246109362,0.00274035030157963,0.00132088478119734,"3066/3569/7040",3
"BP","GO:0014009","glial cell proliferation","3/35","59/18870",0.000176969246109362,0.00274035030157963,0.00132088478119734,"3569/7124/7157",3
"BP","GO:0046686","response to cadmium ion","3/35","59/18870",0.000176969246109362,0.00274035030157963,0.00132088478119734,"1544/3162/4318",3
"BP","GO:0043535","regulation of blood vessel endothelial cell migration","4/35","153/18870",0.000178899416395576,0.00274035030157963,0.00132088478119734,"3162/4846/7040/7124",4
"BP","GO:0006527","arginine catabolic process","2/35","11/18870",0.000181899154217407,0.00274035030157963,0.00132088478119734,"4843/4846",2
"BP","GO:0071492","cellular response to UV-A","2/35","11/18870",0.000181899154217407,0.00274035030157963,0.00132088478119734,"4312/4318",2
"BP","GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","2/35","11/18870",0.000181899154217407,0.00274035030157963,0.00132088478119734,"7040/7124",2
"BP","GO:0097530","granulocyte migration","4/35","156/18870",0.000192736315774867,0.00286114128570445,0.0013791076195492,"2919/2920/3576/59341",4
"BP","GO:0003179","heart valve morphogenesis","3/35","61/18870",0.000195421867518053,0.00286114128570445,0.0013791076195492,"2006/4846/7040",3
"BP","GO:0055008","cardiac muscle tissue morphogenesis","3/35","61/18870",0.000195421867518053,0.00286114128570445,0.0013791076195492,"1832/7040/7139",3
"BP","GO:1905517","macrophage migration","3/35","61/18870",0.000195421867518053,0.00286114128570445,0.0013791076195492,"4323/6441/59341",3
"BP","GO:0010632","regulation of epithelial cell migration","5/35","295/18870",0.000199487211346254,0.00290023714957246,0.00139795233862079,"3162/4318/4846/7040/7124",5
"BP","GO:0048511","rhythmic process","5/35","296/18870",0.000202645513744427,0.00292569460468516,0.00141022316582379,"3066/4843/4846/7124/7157",5
"BP","GO:0033013","tetrapyrrole metabolic process","3/35","62/18870",0.000205098004693349,0.00294068104660326,0.0014174468273544,"1543/1544/3162",3
"BP","GO:0010573","vascular endothelial growth factor production","3/35","63/18870",0.00021507966799213,0.00304184101874584,0.00146620726049773,"3569/7040/7124",3
"BP","GO:0032757","positive regulation of interleukin-8 production","3/35","63/18870",0.00021507966799213,0.00304184101874584,0.00146620726049773,"3569/4843/7124",3
"BP","GO:0060965","negative regulation of miRNA-mediated gene silencing","2/35","12/18870",0.000218024716560179,0.00306265801167981,0.00147624132407746,"3569/7157",2
"BP","GO:1903131","mononuclear cell differentiation","6/35","481/18870",0.000230262872788938,0.00321286250018928,0.00154864185725941,"925/2309/3569/4323/7040/7157",6
"BP","GO:0030217","T cell differentiation","5/35","307/18870",0.000239969775817514,0.00332598109283075,0.00160316650230368,"925/2309/3569/7040/7157",5
"BP","GO:0034605","cellular response to heat","3/35","66/18870",0.000246899702946394,0.00337700317385233,0.00162775981443883,"3066/3162/59341",3
"BP","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","3/35","66/18870",0.000246899702946394,0.00337700317385233,0.00162775981443883,"3066/3569/7124",3
"BP","GO:0019932","second-messenger-mediated signaling","5/35","310/18870",0.000251004182982326,0.0034107038981716,0.00164400400549827,"3576/4843/4846/7124/10411",5
"BP","GO:0060149","negative regulation of post-transcriptional gene silencing","2/35","13/18870",0.000257365457086178,0.00342402835792314,0.00165042656983004,"3569/7157",2
"BP","GO:0060967","negative regulation of gene silencing by regulatory ncRNA","2/35","13/18870",0.000257365457086178,0.00342402835792314,0.00165042656983004,"3569/7157",2
"BP","GO:1900369","negative regulation of post-transcriptional gene silencing by regulatory ncRNA","2/35","13/18870",0.000257365457086178,0.00342402835792314,0.00165042656983004,"3569/7157",2
"BP","GO:0007162","negative regulation of cell adhesion","5/35","312/18870",0.00025857260807789,0.00342402835792314,0.00165042656983004,"4323/6441/7040/7356/59341",5
"BP","GO:0009404","toxin metabolic process","2/35","14/18870",0.000299910008603734,0.00392146482947901,0.00189019747229894,"1543/1544",2
"BP","GO:0070141","response to UV-A","2/35","14/18870",0.000299910008603734,0.00392146482947901,0.00189019747229894,"4312/4318",2
"BP","GO:0010634","positive regulation of epithelial cell migration","4/35","176/18870",0.000305519636738472,0.00395695630256955,0.00190730482774928,"3162/4318/4846/7040",4
"BP","GO:0003208","cardiac ventricle morphogenesis","3/35","71/18870",0.000306430959458248,0.00395695630256955,0.00190730482774928,"1832/7040/7139",3
"BP","GO:0003170","heart valve development","3/35","73/18870",0.000332612514494408,0.0041656711905655,0.00200790814076522,"2006/4846/7040",3
"BP","GO:0006809","nitric oxide biosynthetic process","3/35","73/18870",0.000332612514494408,0.0041656711905655,0.00200790814076522,"4843/4846/7124",3
"BP","GO:0032732","positive regulation of interleukin-1 production","3/35","73/18870",0.000332612514494408,0.0041656711905655,0.00200790814076522,"3066/3569/7124",3
"BP","GO:0140962","multicellular organismal-level chemical homeostasis","3/35","73/18870",0.000332612514494408,0.0041656711905655,0.00200790814076522,"3162/6441/59341",3
"BP","GO:1903351","cellular response to dopamine","3/35","73/18870",0.000332612514494408,0.0041656711905655,0.00200790814076522,"2778/3066/3356",3
"BP","GO:0043534","blood vessel endothelial cell migration","4/35","181/18870",0.0003398342856508,0.00420544928492865,0.00202708170388197,"3162/4846/7040/7124",4
"BP","GO:1905475","regulation of protein localization to membrane","4/35","181/18870",0.0003398342856508,0.00420544928492865,0.00202708170388197,"4323/7040/7124/23255",4
"BP","GO:0050966","detection of mechanical stimulus involved in sensory perception of pain","2/35","15/18870",0.000345647032954314,0.00420939065158534,0.00202898149429596,"3356/7124",2
"BP","GO:0060415","muscle tissue morphogenesis","3/35","74/18870",0.000346226936710482,0.00420939065158534,0.00202898149429596,"1832/7040/7139",3
"BP","GO:1903350","response to dopamine","3/35","74/18870",0.000346226936710482,0.00420939065158534,0.00202898149429596,"2778/3066/3356",3
"BP","GO:0015980","energy derivation by oxidation of organic compounds","5/35","337/18870",0.000368621407607179,0.00433667124803627,0.00209033241089113,"1544/4843/7124/7157/59341",5
"BP","GO:0062012","regulation of small molecule metabolic process","5/35","337/18870",0.000368621407607179,0.00433667124803627,0.00209033241089113,"3356/4843/4846/7124/7157",5
"BP","GO:0045766","positive regulation of angiogenesis","4/35","185/18870",0.000369211549255613,0.00433667124803627,0.00209033241089113,"3162/3576/4846/10411",4
"BP","GO:1902107","positive regulation of leukocyte differentiation","4/35","185/18870",0.000369211549255613,0.00433667124803627,0.00209033241089113,"2309/4323/7040/7124",4
"BP","GO:1903708","positive regulation of hemopoiesis","4/35","185/18870",0.000369211549255613,0.00433667124803627,0.00209033241089113,"2309/4323/7040/7124",4
