"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0015844","monoamine transport","18/279","89/18870",7.79124586357229e-16,9.88800761803366e-14,5.28984587579382e-14,"135/1268/1392/1813/1814/1815/2668/3350/3351/3356/4129/4842/5021/5579/6530/6532/65018/84062",18
"BP","GO:0045471","response to ethanol","20/279","121/18870",1.16819296098347e-15,1.4402150361839e-13,7.70480349905787e-14,"113/551/847/1268/1393/1394/1440/1621/1813/1815/3351/3558/3952/4129/5579/6647/6648/7054/7124/64854",20
"BP","GO:0033135","regulation of peptidyl-serine phosphorylation","21/279","138/18870",1.25841256123777e-15,1.50834727826138e-13,8.06929458127024e-14,"551/624/627/1440/1956/2931/3320/3439/3440/3458/3569/3589/4282/4842/4908/4915/4916/5743/7124/7422/65018",21
"BP","GO:0050886","endocrine process","18/279","92/18870",1.45069265536562e-15,1.69182129943315e-13,9.05083639606489e-14,"1392/1393/1394/1407/1408/1636/1816/1906/2028/2587/2697/3553/3952/5021/5443/5972/51083/51738",18
"BP","GO:0042391","regulation of membrane potential","34/279","440/18870",2.85166508201043e-15,3.23814074444079e-13,1.7323272922019e-13,"135/148/775/1268/1269/1742/1813/1815/1906/2332/2475/2537/2697/2891/2900/2911/2915/2931/2932/3359/3776/3791/4915/5649/6511/6532/6647/6648/7124/9177/30845/51738/65018/114131",34
"BP","GO:1903532","positive regulation of secretion by cell","28/279","288/18870",2.99708044297589e-15,3.29357082618771e-13,1.76198105063845e-13,"135/551/1385/1392/1813/1906/2182/2587/2668/3091/3458/3553/3630/3952/4282/5021/5579/6281/6532/6616/7200/8564/23236/51083/51738/65018/84062/114131",28
"BP","GO:0051051","negative regulation of transport","35/279","469/18870",3.10740384579834e-15,3.29357082618771e-13,1.76198105063845e-13,"613/1268/1392/1393/1394/1407/1408/1636/1742/1813/1814/1815/1906/1950/2065/2332/2697/2917/2931/3351/3356/3553/3589/3630/3952/4129/4842/5579/5743/5978/7124/7200/8682/51738/140947",35
"BP","GO:0007626","locomotory behavior","24/279","201/18870",3.12946474794198e-15,3.29357082618771e-13,1.76198105063845e-13,"111/135/551/1267/1392/1621/1742/1813/1814/1815/2475/2571/2668/2911/2915/3358/4886/4929/5649/6616/6647/6648/7054/7200",24
"BP","GO:0140353","lipid export from cell","14/279","47/18870",3.80301219953542e-15,3.90714229547508e-13,2.09022700591007e-13,"1392/1394/1407/1408/1906/2587/3553/3952/4282/5443/5743/5972/51083/51738",14
"BP","GO:0003018","vascular process in circulatory system","27/279","269/18870",4.35902135521338e-15,4.3742272436618e-13,2.34010620121981e-13,"135/148/551/613/624/1401/1621/1636/1816/1906/3350/3351/3356/3363/3630/3952/4035/4842/5021/5243/5743/6532/6540/6647/6648/7124/7422",27
"BP","GO:0008217","regulation of blood pressure","23/279","187/18870",6.29575104022499e-15,6.17412857694791e-13,3.30301005531421e-13,"148/551/1268/1636/1813/1814/1816/1906/2028/2784/2931/3952/4842/4852/4886/5021/5443/5743/5972/6446/6647/6648/7124",23
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","22/279","168/18870",6.60959443745307e-15,6.33786666613556e-13,3.39060598861628e-13,"1440/1636/1741/1742/1950/2065/2475/2915/3356/3458/3558/3569/3589/3952/4282/4908/5649/7124/7422/7804/11009/50604",22
"BP","GO:0032496","response to lipopolysaccharide","30/279","348/18870",7.5725326147088e-15,7.10336483314532e-13,3.80012906728979e-13,"613/1267/1268/1269/1439/1440/1636/1906/3164/3553/3569/3627/4129/4282/4317/4353/4842/5054/5743/5972/6347/6403/6648/7054/7124/8564/9572/10014/10270/11009",30
"BP","GO:1903351","cellular response to dopamine","16/279","73/18870",8.40442393395229e-15,7.71597644149024e-13,4.12786152008004e-13,"111/1813/1814/1815/1816/2782/2931/2932/3350/3351/3356/3358/3359/3363/9177/84062",16
"BP","GO:0001975","response to amphetamine","12/279","31/18870",9.47099574071792e-15,8.51403054608288e-13,4.55480124109527e-13,"135/1269/1621/1813/1815/1816/1906/3164/4929/5021/7054/9734",12
"BP","GO:1903350","response to dopamine","16/279","74/18870",1.05820927247195e-14,9.3187204300336e-13,4.98529094421264e-13,"111/1813/1814/1815/1816/2782/2931/2932/3350/3351/3356/3358/3359/3363/9177/84062",16
"BP","GO:0048545","response to steroid hormone","29/279","330/18870",1.32772582834357e-14,1.1458273898605e-12,6.12990050854202e-13,"406/1407/1408/1636/1906/2100/2288/2908/2931/3303/3304/3351/3569/4129/4306/4747/5021/5743/5978/6446/6586/6750/6755/7054/7124/9572/9575/54541/114131",29
"BP","GO:0015850","organic hydroxy compound transport","28/279","308/18870",1.65621884843059e-14,1.4012910452898e-12,7.49656952447528e-13,"135/1268/1392/1394/1813/1814/1815/1950/2587/2668/3350/3351/3356/3952/4035/4129/4842/5021/5443/5444/5579/5972/6530/6532/51083/51738/65018/84062",28
"BP","GO:0051047","positive regulation of secretion","28/279","310/18870",1.95043295790346e-14,1.61848427179874e-12,8.6585009649439e-13,"135/551/1385/1392/1813/1906/2182/2587/2668/3091/3458/3553/3630/3952/4282/5021/5579/6281/6532/6616/7200/8564/23236/51083/51738/65018/84062/114131",28
"BP","GO:0030073","insulin secretion","23/279","199/18870",2.45573333668588e-14,1.99933761279237e-12,1.06959745925564e-12,"111/406/1268/1813/2182/3091/3458/3553/3569/3952/5579/5978/6616/6755/7124/7200/9572/9575/23236/27445/51083/51738/114131",23
"BP","GO:0002237","response to molecule of bacterial origin","30/279","369/18870",3.60212182728355e-14,2.87836216383862e-12,1.53985441856391e-12,"613/1267/1268/1269/1439/1440/1636/1906/3164/3553/3569/3627/4129/4282/4317/4353/4842/5054/5743/5972/6347/6403/6648/7054/7124/8564/9572/10014/10270/11009",30
"BP","GO:0018105","peptidyl-serine phosphorylation","27/279","295/18870",4.23455140689216e-14,3.3221980583163e-12,1.77729593020373e-12,"551/624/627/815/1440/1956/2475/2931/2932/3320/3439/3440/3458/3569/3589/4282/4842/4908/4915/4916/5579/5743/6446/7124/7422/9641/65018",27
"BP","GO:0050796","regulation of insulin secretion","21/279","165/18870",4.9430482915848e-14,3.80879524610508e-12,2.03761370365517e-12,"111/406/1268/1813/2182/3091/3458/3553/3569/3952/5579/5978/6616/6755/7124/7200/9572/9575/23236/51738/114131",21
"BP","GO:0042310","vasoconstriction","16/279","83/18870",7.22249890864763e-14,5.46755838435343e-12,2.92501202339137e-12,"148/551/624/1401/1621/1636/1816/1906/3350/3351/3356/3363/3952/5021/5743/6532",16
"BP","GO:2000849","regulation of glucocorticoid secretion","8/279","10/18870",9.06506287849455e-14,6.74409419322482e-12,3.60792792968032e-12,"1392/1394/1407/1408/2587/5443/51083/51738",8
"BP","GO:0018209","peptidyl-serine modification","27/279","308/18870",1.2070538152433e-13,8.82785968266926e-12,4.72269226909646e-12,"551/624/627/815/1440/1956/2475/2931/2932/3320/3439/3440/3458/3569/3589/4282/4842/4908/4915/4916/5579/5743/6446/7124/7422/9641/65018",27
"BP","GO:0071868","cellular response to monoamine stimulus","16/279","87/18870",1.56938226098668e-13,1.11014499281271e-11,5.93900828014458e-12,"111/1813/1814/1815/1816/2782/2931/2932/3350/3351/3356/3358/3359/3363/9177/84062",16
"BP","GO:0071870","cellular response to catecholamine stimulus","16/279","87/18870",1.56938226098668e-13,1.11014499281271e-11,5.93900828014458e-12,"111/1813/1814/1815/1816/2782/2931/2932/3350/3351/3356/3358/3359/3363/9177/84062",16
"BP","GO:0036293","response to decreased oxygen levels","27/279","315/18870",2.07531536190024e-13,1.44435254622573e-11,7.72693818106492e-12,"317/655/847/1636/1813/1906/2475/3091/3776/3952/4194/4524/4842/4929/5021/5743/5978/6095/6532/6648/7015/7054/7124/7422/54541/65018/114131",27
"BP","GO:0050708","regulation of protein secretion","25/279","266/18870",2.12312670352982e-13,1.4541732897986e-11,7.77947679338497e-12,"111/135/406/1268/1813/1814/1815/2182/3091/3458/3553/3569/3630/3952/5579/5978/6616/6755/7124/7200/9572/9575/23236/51738/114131",25
"BP","GO:0044060","regulation of endocrine process","12/279","39/18870",2.36263292191011e-13,1.59293141531908e-11,8.52179933840275e-12,"1392/1393/1394/1407/1408/2587/2697/3952/5443/5972/51083/51738",12
"BP","GO:0071867","response to monoamine","16/279","90/18870",2.73361109040318e-13,1.78720179622571e-11,9.5610990769604e-12,"111/1813/1814/1815/1816/2782/2931/2932/3350/3351/3356/3358/3359/3363/9177/84062",16
"BP","GO:0071869","response to catecholamine","16/279","90/18870",2.73361109040318e-13,1.78720179622571e-11,9.5610990769604e-12,"111/1813/1814/1815/1816/2782/2931/2932/3350/3351/3356/3358/3359/3363/9177/84062",16
"BP","GO:2000846","regulation of corticosteroid hormone secretion","9/279","16/18870",3.10254247516445e-13,1.99812996721412e-11,1.06895139796318e-11,"1392/1394/1407/1408/2587/5443/5972/51083/51738",9
"BP","GO:0001666","response to hypoxia","26/279","298/18870",3.9217938059209e-13,2.4886088636101e-11,1.33134579200999e-11,"317/655/847/1636/1813/1906/2475/3091/3776/3952/4194/4524/4842/4929/5743/5978/6095/6532/6648/7015/7054/7124/7422/54541/65018/114131",26
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","25/279","276/18870",4.89212769051353e-13,3.05935231660375e-11,1.63667979028164e-11,"1440/1636/1741/1742/1950/1956/2065/2260/2475/2915/3356/3458/3558/3569/3589/3791/3952/4282/4908/5649/7124/7422/7804/11009/50604",25
"BP","GO:0018212","peptidyl-tyrosine modification","25/279","278/18870",5.75556152462292e-13,3.54789256839256e-11,1.89803705616512e-11,"1440/1636/1741/1742/1950/1956/2065/2260/2475/2915/3356/3458/3558/3569/3589/3791/3952/4282/4908/5649/7124/7422/7804/11009/50604",25
"BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","23/279","231/18870",6.01130886043568e-13,3.65335179334929e-11,1.95445520102824e-11,"1440/1636/1741/1742/1950/1956/2065/2475/2915/3356/3458/3558/3569/3589/3952/4282/4908/5649/7124/7422/7804/11009/50604",23
"BP","GO:0001505","regulation of neurotransmitter levels","21/279","188/18870",6.6949010113611e-13,4.01229137000321e-11,2.14647922776533e-11,"135/815/1813/1814/1815/2332/2668/2670/3164/3351/4842/5579/6511/6530/6532/6540/6616/6844/8564/27445/84062",21
"BP","GO:0045860","positive regulation of protein kinase activity","25/279","282/18870",7.93285355230475e-13,4.68907713399932e-11,2.50854330788815e-11,"595/1636/1741/1742/1815/1906/1950/1956/2065/2247/2260/2915/3320/3458/3553/3630/3952/4908/4916/5604/5649/7124/7422/7804/65018",25
"BP","GO:0043410","positive regulation of MAPK cascade","32/279","474/18870",8.0497873160887e-13,4.69389625255713e-11,2.51112142022511e-11,"148/408/1813/1815/1906/1950/1956/2247/2260/2911/2915/3356/3358/3553/3569/3589/3630/3791/3952/4282/4908/4915/4916/5604/6347/6369/6647/7124/7422/7498/23236/51738",32
"BP","GO:0035933","glucocorticoid secretion","8/279","12/18870",9.71857119478841e-13,5.59141796073493e-11,2.99127391300645e-11,"1392/1394/1407/1408/2587/5443/51083/51738",8
"BP","GO:0033674","positive regulation of kinase activity","27/279","337/18870",1.03971178577634e-12,5.9031004679275e-11,3.15801654599378e-11,"595/1636/1741/1742/1815/1906/1950/1956/2065/2247/2260/2915/3320/3458/3553/3630/3791/3952/4908/4915/4916/5604/5649/7124/7422/7804/65018",27
"BP","GO:1902074","response to salt","28/279","366/18870",1.194238095856e-12,6.69238621249175e-11,3.58026540562162e-11,"113/847/1268/1393/1740/1742/1813/1814/1815/1816/1906/2782/2931/3320/3351/3356/3553/3952/4524/4747/5021/5579/5743/6648/7124/9456/10014/23236",28
"BP","GO:0006576","biogenic amine metabolic process","16/279","99/18870",1.27817562390824e-12,7.05594498352179e-11,3.77476059007459e-11,"1312/1621/1644/1813/1814/1815/3350/4128/4129/4929/6303/6999/7054/7200/8564/51573",16
"BP","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","13/279","56/18870",1.30817056473173e-12,7.05594498352179e-11,3.77476059007459e-11,"1268/1269/1815/3350/3351/3356/3358/3363/4852/4886/6347/6755/8484",13
"BP","GO:0060986","endocrine hormone secretion","13/279","56/18870",1.30817056473173e-12,7.05594498352179e-11,3.77476059007459e-11,"1392/1393/1394/1407/1408/2587/2697/3553/3952/5443/5972/51083/51738",13
"BP","GO:0009306","protein secretion","28/279","368/18870",1.36318413255252e-12,7.26190065674586e-11,3.88494191382415e-11,"111/135/406/1268/1813/1814/1815/2182/3091/3458/3553/3569/3630/3952/4074/5579/5978/6616/6755/7124/7200/9572/9575/23236/27445/51083/51738/114131",28
"BP","GO:0035592","establishment of protein localization to extracellular region","28/279","369/18870",1.45592974910039e-12,7.66138642361974e-11,4.09865717558043e-11,"111/135/406/1268/1813/1814/1815/2182/3091/3458/3553/3569/3630/3952/4074/5579/5978/6616/6755/7124/7200/9572/9575/23236/27445/51083/51738/114131",28
"BP","GO:0070482","response to oxygen levels","27/279","343/18870",1.57773468378398e-12,8.2023194705155e-11,4.38804332471561e-11,"317/655/847/1636/1813/1906/2475/3091/3776/3952/4194/4524/4842/4929/5021/5743/5978/6095/6532/6648/7015/7054/7124/7422/54541/65018/114131",27
"BP","GO:0043434","response to peptide hormone","30/279","430/18870",1.90855131025541e-12,9.80404631399057e-11,5.24492860073948e-11,"655/815/847/1385/1393/1394/1407/1408/1906/2475/2931/2932/3164/3553/3630/3952/4747/4929/5021/5443/5579/5743/6844/7054/7297/9734/10014/23236/51083/51738",30
"BP","GO:0009308","amine metabolic process","17/279","119/18870",2.00001171421596e-12,1.01530006433434e-10,5.43161076071282e-11,"1312/1621/1644/1813/1814/1815/3350/3630/4128/4129/4929/6303/6999/7054/7200/8564/51573",17
"BP","GO:0035930","corticosteroid hormone secretion","9/279","19/18870",2.40977627815851e-12,1.20909123723884e-10,6.46834685189917e-11,"1392/1394/1407/1408/2587/5443/5972/51083/51738",9
"BP","GO:0071692","protein localization to extracellular region","28/279","377/18870",2.44566538061642e-12,1.21299380659308e-10,6.48922465782432e-11,"111/135/406/1268/1813/1814/1815/2182/3091/3458/3553/3569/3630/3952/4074/5579/5978/6616/6755/7124/7200/9572/9575/23236/27445/51083/51738/114131",28
"BP","GO:0046942","carboxylic acid transport","27/279","351/18870",2.71332972503867e-12,1.33045656403885e-10,7.11762211364809e-11,"135/551/624/1636/1813/1814/1815/1906/2670/2697/2911/2917/3351/3553/3952/4282/4915/5243/5743/6511/6540/7124/7200/8564/55117/57084/84062",27
"BP","GO:0051960","regulation of nervous system development","31/279","466/18870",2.7607037412811e-12,1.33847602737393e-10,7.16052431062029e-11,"406/627/655/1523/1636/1813/1814/2247/2475/2670/2915/3091/3458/3553/3569/4133/4747/4915/5021/5604/5649/5978/6281/7038/7124/7422/7804/9572/27185/51593/51738",31
"BP","GO:0014075","response to amine","12/279","47/18870",2.84162438370883e-12,1.36240102396707e-10,7.28851727891633e-11,"135/1269/1621/1813/1815/1816/1906/3164/4929/5021/7054/9734",12
"BP","GO:0015849","organic acid transport","27/279","352/18870",2.90045604126381e-12,1.37532613385202e-10,7.35766350317124e-11,"135/551/624/1636/1813/1814/1815/1906/2670/2697/2911/2917/3351/3553/3952/4282/4915/5243/5743/6511/6540/7124/7200/8564/55117/57084/84062",27
"BP","GO:0007613","memory","17/279","123/18870",3.46683454693597e-12,1.62602076848138e-10,8.69881940667114e-11,"627/1268/1385/1621/1813/3356/3776/4908/5021/5649/5743/6285/6446/6532/6616/7054/23236",17
"BP","GO:0050795","regulation of behavior","14/279","74/18870",3.55452111639888e-12,1.64922135669475e-10,8.82293696464373e-11,"135/1268/1392/1742/1813/2475/3350/3351/3630/4862/5649/8863/9572/51738",14
"BP","GO:1905952","regulation of lipid localization","20/279","183/18870",3.62522855565189e-12,1.66413417208914e-10,8.90271693454041e-11,"1392/1394/1401/1407/1408/1906/1950/2587/3553/3569/3952/4035/4282/5443/5444/5972/7124/9641/51083/51738",20
"BP","GO:0042220","response to cocaine","12/279","49/18870",4.8874935126436e-12,2.21995100074286e-10,1.18762030728282e-10,"1268/1393/1813/1814/1815/1816/3320/3351/3356/5021/9456/10014",12
"BP","GO:0051937","catecholamine transport","14/279","76/18870",5.21764677808086e-12,2.34522352577281e-10,1.25463809038721e-10,"135/1268/1392/1813/1814/1815/2668/3351/3356/5021/5579/6530/65018/84062",14
"BP","GO:0050767","regulation of neurogenesis","28/279","390/18870",5.52006965612639e-12,2.45557737795725e-10,1.31367474290669e-10,"406/627/655/1523/1636/1813/1814/2247/2475/2670/2915/3091/3458/3553/3569/4133/4747/4915/5604/5649/5978/6281/7124/7422/7804/9572/27185/51593",28
"BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","24/279","290/18870",1.00918374119638e-11,4.44349779924731e-10,2.37716427974614e-10,"1440/1813/1814/1906/1950/1956/2065/2247/2260/2475/3320/3356/3630/3791/3952/4915/4916/6403/6662/7124/7498/10193/10855/65018",24
"BP","GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","14/279","80/18870",1.08612765632719e-11,4.73398064348669e-10,2.53256560374857e-10,"111/113/1813/1814/1815/1906/2911/2915/2917/3350/3351/4886/9568/407034",14
"BP","GO:0015800","acidic amino acid transport","13/279","66/18870",1.24076275154813e-11,5.33226468811131e-10,2.8526331550962e-10,"135/551/2697/2911/2917/4915/6511/6540/7124/7200/8564/57084/84062",13
"BP","GO:2000831","regulation of steroid hormone secretion","9/279","22/18870",1.24810830474911e-11,5.33226468811131e-10,2.8526331550962e-10,"1392/1394/1407/1408/2587/5443/5972/51083/51738",9
