"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0046686","response to cadmium ion","5/66","59/18870",1.941069538429e-06,0.000151003792033668,8.91810277098648e-05,"847/2067/3297/6648/7015",5
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","8/66","243/18870",2.03332784233499e-06,0.000153661489799316,9.07506321210564e-05,"672/3553/4846/5329/5743/6648/7015/57448",8
"BP","GO:0030099","myeloid cell differentiation","10/66","430/18870",2.29555268527491e-06,0.000162785379156874,9.61390916998511e-05,"1436/1969/2194/3297/4057/4609/6722/7422/9290/10370",10
"BP","GO:0060562","epithelial tube morphogenesis","9/66","334/18870",2.33422130811539e-06,0.000162785379156874,9.61390916998511e-05,"1436/1969/3845/4609/6722/7421/7422/10370/10395",9
"BP","GO:0090398","cellular senescence","6/66","110/18870",2.33869353798155e-06,0.000162785379156874,9.61390916998511e-05,"472/1029/6722/7015/8091/10370",6
"BP","GO:0097305","response to alcohol","8/66","254/18870",2.82571752723569e-06,0.000191641611783036,0.000113181236448523,"196/672/847/1728/3558/5465/6528/6648",8
"BP","GO:1902893","regulation of miRNA transcription","5/66","70/18870",4.55560131046643e-06,0.000301239136654593,0.000177908219598215,"4609/5465/6722/7015/7528",5
"BP","GO:0061614","miRNA transcription","5/66","71/18870",4.8875460514096e-06,0.000315306324536058,0.000186216131971549,"4609/5465/6722/7015/7528",5
"BP","GO:0030224","monocyte differentiation","4/66","35/18870",6.58599284819969e-06,0.000406559026249421,0.000240108882679989,"1436/2194/4609/7422",4
"BP","GO:0001660","fever generation","3/66","11/18870",6.60946621123823e-06,0.000406559026249421,0.000240108882679989,"3553/5743/7442",3
"BP","GO:0010721","negative regulation of cell development","8/66","287/18870",6.9468235925888e-06,0.000413309587695173,0.000244095683271172,"3553/3558/4057/4609/7422/7442/9290/79727",8
"BP","GO:0030879","mammary gland development","6/66","133/18870",7.0317321157969e-06,0.000413309587695173,0.000244095683271172,"823/1436/1969/2194/7421/7422",6
"BP","GO:0010212","response to ionizing radiation","6/66","138/18870",8.69226819504576e-06,0.000499805421215131,0.000295179084701325,"472/672/2067/3297/4609/6648",6
"BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","4/66","38/18870",9.2117835004766e-06,0.000518407816143843,0.000306165435939693,"3553/5743/6648/7442",4
"BP","GO:0150076","neuroinflammatory response","5/66","82/18870",9.94381703642698e-06,0.000547945751278112,0.000323610186010036,"472/3553/3606/5743/7442",5
"BP","GO:1904407","positive regulation of nitric oxide metabolic process","4/66","39/18870",1.02376340686878e-05,0.000552623308401618,0.000326372695122078,"3553/5743/6648/7442",4
"BP","GO:0071456","cellular response to hypoxia","6/66","147/18870",1.24760780644827e-05,0.000650299762376455,0.000384059236838786,"1386/4609/5743/7015/7422/10370",6
"BP","GO:0150077","regulation of neuroinflammatory response","4/66","41/18870",1.25388612027218e-05,0.000650299762376455,0.000384059236838786,"472/3553/3606/5743",4
"BP","GO:0051347","positive regulation of transferase activity","9/66","414/18870",1.32242000690742e-05,0.000672654022744255,0.000397261394787573,"1436/1969/3553/3606/4057/4609/7422/8091/8797",9
"BP","GO:0062197","cellular response to chemical stress","8/66","317/18870",1.43058448491952e-05,0.00071394263445512,0.000421645953449965,"472/847/1386/1728/3297/4846/5743/6648",8
"BP","GO:0060443","mammary gland morphogenesis","4/66","43/18870",1.52001131774815e-05,0.000744524062119234,0.00043970697768777,"823/1436/1969/7421",4
"BP","GO:0034614","cellular response to reactive oxygen species","6/66","154/18870",1.62584800759957e-05,0.000781885087291065,0.000461771950866557,"472/847/1728/3297/4846/6648",6
"BP","GO:0009314","response to radiation","9/66","428/18870",1.72160493612102e-05,0.00078427053631296,0.000463180768436348,"472/672/847/2067/3297/3845/4609/6648/7528",9
"BP","GO:0072593","reactive oxygen species metabolic process","7/66","234/18870",1.72363716291458e-05,0.00078427053631296,0.000463180768436348,"672/847/1728/2878/4846/5465/6648",7
"BP","GO:0140747","regulation of ncRNA transcription","5/66","92/18870",1.74462200280155e-05,0.00078427053631296,0.000463180768436348,"4609/5465/6722/7015/7528",5
"BP","GO:0048754","branching morphogenesis of an epithelial tube","6/66","156/18870",1.74941253846747e-05,0.00078427053631296,0.000463180768436348,"1969/3845/4609/6722/7421/7422",6
"BP","GO:0036294","cellular response to decreased oxygen levels","6/66","158/18870",1.88045108505373e-05,0.000815375921306085,0.000481551235585805,"1386/4609/5743/7015/7422/10370",6
"BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","6/66","158/18870",1.88045108505373e-05,0.000815375921306085,0.000481551235585805,"672/2923/3553/4846/7015/57448",6
"BP","GO:0045869","negative regulation of single stranded viral RNA replication via double stranded DNA intermediate","3/66","16/18870",2.21529883395543e-05,0.000932449995518938,0.000550693779066801,"8091/9582/200315",3
"BP","GO:0033674","positive regulation of kinase activity","8/66","337/18870",2.22095840142507e-05,0.000932449995518938,0.000550693779066801,"1436/1969/3553/3606/4057/7422/8091/8797",8
"BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","5/66","99/18870",2.49004615276023e-05,0.00102908938657044,0.000607767843864505,"672/3553/4846/7015/57448",5
"BP","GO:0003012","muscle system process","9/66","452/18870",2.64576101357869e-05,0.0010592948513799,0.000625606828951457,"3553/3757/4846/5465/5743/6722/7442/7528/9446",9
"BP","GO:1990845","adaptive thermogenesis","6/66","168/18870",2.65983870901445e-05,0.0010592948513799,0.000625606828951457,"3297/3397/3606/3934/7422/7442",6
"BP","GO:0031649","heat generation","3/66","17/18870",2.68327996379786e-05,0.0010592948513799,0.000625606828951457,"3553/5743/7442",3
"BP","GO:0045765","regulation of angiogenesis","8/66","349/18870",2.85136071757875e-05,0.00110264322908329,0.000651207860694303,"672/1386/1969/3553/4846/7015/7422/8091",8
"BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","5/66","102/18870",2.87646059760859e-05,0.00110264322908329,0.000651207860694303,"472/672/1869/1969/6648",5
"BP","GO:0034599","cellular response to oxidative stress","7/66","255/18870",2.99218516824371e-05,0.00110763039698205,0.000654153222215244,"472/847/1386/1728/3297/4846/6648",7
"BP","GO:0010332","response to gamma radiation","4/66","51/18870",3.01399567148348e-05,0.00110763039698205,0.000654153222215244,"472/3297/4609/6648",4
"BP","GO:0009408","response to heat","5/66","103/18870",3.01509975738024e-05,0.00110763039698205,0.000654153222215244,"472/3297/4846/5743/7442",5
"BP","GO:1901342","regulation of vasculature development","8/66","354/18870",3.15508190097647e-05,0.0011431769353538,0.000675146581261584,"672/1386/1969/3553/4846/7015/7422/8091",8
"BP","GO:0071453","cellular response to oxygen levels","6/66","174/18870",3.24014243659586e-05,0.00115813199254001,0.000683978858592925,"1386/4609/5743/7015/7422/10370",6
"BP","GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","3/66","19/18870",3.80458098323075e-05,0.00134174889341938,0.000792420797068693,"8091/9582/200315",3
"BP","GO:0043534","blood vessel endothelial cell migration","6/66","181/18870",4.04146800790425e-05,0.00138030073752165,0.000815189053619395,"1969/3397/4846/5743/6722/7422",6
"BP","GO:0071478","cellular response to radiation","6/66","181/18870",4.04146800790425e-05,0.00138030073752165,0.000815189053619395,"472/672/2067/3297/4609/7528",6
"BP","GO:0045071","negative regulation of viral genome replication","4/66","55/18870",4.07045208040412e-05,0.00138030073752165,0.000815189053619395,"4057/8091/9582/200315",4
"BP","GO:0003018","vascular process in circulatory system","7/66","269/18870",4.20439370606573e-05,0.00139976713300477,0.000826685673218216,"4846/5243/5743/6528/6648/7422/100506658",7
"BP","GO:0002237","response to molecule of bacterial origin","8/66","369/18870",4.23370021324693e-05,0.00139976713300477,0.000826685673218216,"196/1728/3297/3553/4057/4846/5743/6648",8
"BP","GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","3/66","20/18870",4.46479070011763e-05,0.00145515457188048,0.000859396830035072,"8091/9582/200315",3
"BP","GO:0045766","positive regulation of angiogenesis","6/66","185/18870",4.56626954503137e-05,0.00145515457188048,0.000859396830035072,"672/3553/4846/7015/7422/8091",6
"BP","GO:1904018","positive regulation of vasculature development","6/66","185/18870",4.56626954503137e-05,0.00145515457188048,0.000859396830035072,"672/3553/4846/7015/7422/8091",6
"BP","GO:0008217","regulation of blood pressure","6/66","187/18870",4.84841527775881e-05,0.00150871275407906,0.000891027649807315,"2740/4846/5465/5743/6648/7442",6
"BP","GO:0061138","morphogenesis of a branching epithelium","6/66","187/18870",4.84841527775881e-05,0.00150871275407906,0.000891027649807315,"1969/3845/4609/6722/7421/7422",6
"BP","GO:0045428","regulation of nitric oxide biosynthetic process","4/66","58/18870",5.02392077813571e-05,0.00154514772769406,0.000912545708048151,"3553/5743/6648/7442",4
"BP","GO:0045860","positive regulation of protein kinase activity","7/66","282/18870",5.66627534655261e-05,0.00172267796455536,0.00101739293578755,"1436/3553/3606/4057/7422/8091/8797",7
"BP","GO:0080164","regulation of nitric oxide metabolic process","4/66","60/18870",5.74403685719415e-05,0.00172647471446347,0.00101963525072681,"3553/5743/6648/7442",4
"BP","GO:0045471","response to ethanol","5/66","121/18870",6.52340996307871e-05,0.00193869880363407,0.00114497225135527,"847/1728/3558/5465/6648",5
"BP","GO:0002520","immune system development","6/66","199/18870",6.84889842968307e-05,0.00200096514522872,0.00118174600557932,"472/2067/3558/6722/7528/10370",6
"BP","GO:0019430","removal of superoxide radicals","3/66","23/18870",6.88422790986064e-05,0.00200096514522872,0.00118174600557932,"1728/4846/6648",3
"BP","GO:2000630","positive regulation of miRNA metabolic process","4/66","64/18870",7.4062420496628e-05,0.00212929458927805,0.00125753583543474,"4609/6722/7015/389421",4
"BP","GO:0006805","xenobiotic metabolic process","5/66","125/18870",7.61390266720071e-05,0.00215131629493634,0.00127054159056234,"9/196/1728/5243/9446",5
"BP","GO:0001763","morphogenesis of a branching structure","6/66","203/18870",7.64550970601195e-05,0.00215131629493634,0.00127054159056234,"1969/3845/4609/6722/7421/7422",6
"BP","GO:0006303","double-strand break repair via nonhomologous end joining","4/66","65/18870",7.87123378858236e-05,0.0021885719573144,0.00129254433773935,"472/2067/3297/8091",4
"BP","GO:0051054","positive regulation of DNA metabolic process","7/66","298/18870",8.01290682925639e-05,0.0021885719573144,0.00129254433773935,"472/672/2067/3297/3558/4609/7528",7
"BP","GO:0000302","response to reactive oxygen species","6/66","205/18870",8.07063650374092e-05,0.0021885719573144,0.00129254433773935,"472/847/1728/3297/4846/6648",6
"BP","GO:0046683","response to organophosphorus","5/66","127/18870",8.20923523005336e-05,0.0021885719573144,0.00129254433773935,"196/3553/5743/6528/7442",5
"BP","GO:0051090","regulation of DNA-binding transcription factor activity","8/66","406/18870",8.27222058410745e-05,0.0021885719573144,0.00129254433773935,"1029/1386/3297/3397/3553/3606/4057/6722",8
"BP","GO:0034605","cellular response to heat","4/66","66/18870",8.35711787103039e-05,0.0021885719573144,0.00129254433773935,"472/3297/5743/7442",4
"BP","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","4/66","66/18870",8.35711787103039e-05,0.0021885719573144,0.00129254433773935,"1436/3297/3558/3606",4
"BP","GO:0046697","decidualization","3/66","25/18870",8.89594642506281e-05,0.00224093126612296,0.0013234671172725,"5743/7421/10370",3
"BP","GO:0071450","cellular response to oxygen radical","3/66","25/18870",8.89594642506281e-05,0.00224093126612296,0.0013234671172725,"1728/4846/6648",3
"BP","GO:0071451","cellular response to superoxide","3/66","25/18870",8.89594642506281e-05,0.00224093126612296,0.0013234671172725,"1728/4846/6648",3
"BP","GO:1902894","negative regulation of miRNA transcription","3/66","25/18870",8.89594642506281e-05,0.00224093126612296,0.0013234671172725,"5465/6722/7528",3
"BP","GO:2000629","negative regulation of miRNA metabolic process","3/66","26/18870",0.000100311725634197,0.00250306145568349,0.00147827806197764,"5465/6722/7528",3
"BP","GO:0045216","cell-cell junction organization","6/66","214/18870",0.000102232457804731,0.0025271481391917,0.00149250336824614,"1436/1969/3553/6722/7422/100506658",6
"BP","GO:0032922","circadian regulation of gene expression","4/66","70/18870",0.000105209813080329,0.00257666625553214,0.00152174817359852,"196/3397/5465/7150",4
"BP","GO:0007498","mesoderm development","5/66","136/18870",0.000113447610150664,0.00272789935316825,0.0016110646264458,"1969/6722/7422/8091/10370",5
"BP","GO:0098781","ncRNA transcription","5/66","136/18870",0.000113447610150664,0.00272789935316825,0.0016110646264458,"4609/5465/6722/7015/7528",5
"BP","GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","4/66","72/18870",0.000117432204226394,0.0027732873230251,0.00163787021684181,"472/2067/3558/7528",4
"BP","GO:0016444","somatic cell DNA recombination","4/66","72/18870",0.000117432204226394,0.0027732873230251,0.00163787021684181,"472/2067/3558/7528",4
"BP","GO:0000303","response to superoxide","3/66","28/18870",0.000125762373843072,0.00289253459839065,0.00170829622684777,"1728/4846/6648",3
"BP","GO:0055022","negative regulation of cardiac muscle tissue growth","3/66","28/18870",0.000125762373843072,0.00289253459839065,0.00170829622684777,"5465/7528/10370",3
"BP","GO:0061117","negative regulation of heart growth","3/66","28/18870",0.000125762373843072,0.00289253459839065,0.00170829622684777,"5465/7528/10370",3
"BP","GO:0042180","cellular ketone metabolic process","6/66","226/18870",0.00013779024446526,0.00311005837306539,0.00183676315814508,"672/1728/3553/5465/5743/57016",6
"BP","GO:0000305","response to oxygen radical","3/66","29/18870",0.000139923231151146,0.00311005837306539,0.00183676315814508,"1728/4846/6648",3
"BP","GO:0032770","positive regulation of monooxygenase activity","3/66","29/18870",0.000139923231151146,0.00311005837306539,0.00183676315814508,"3553/7015/7421",3
"BP","GO:0060603","mammary gland duct morphogenesis","3/66","29/18870",0.000139923231151146,0.00311005837306539,0.00183676315814508,"1436/1969/7421",3
"BP","GO:0014074","response to purine-containing compound","5/66","143/18870",0.000143620052928589,0.00316562533330098,0.00186958033812303,"196/3553/5743/6528/7442",5
"BP","GO:0010575","positive regulation of vascular endothelial growth factor production","3/66","30/18870",0.000155082182723269,0.00336223256805775,0.0019856942119183,"672/3553/5743",3
"BP","GO:0039694","viral RNA genome replication","3/66","30/18870",0.000155082182723269,0.00336223256805775,0.0019856942119183,"8091/9582/200315",3
"BP","GO:0002200","somatic diversification of immune receptors","4/66","78/18870",0.00016028131101943,0.00341890377134188,0.00201916354459112,"472/2067/3558/7528",4
"BP","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","4/66","78/18870",0.00016028131101943,0.00341890377134188,0.00201916354459112,"1436/3297/3558/3606",4
"BP","GO:0120161","regulation of cold-induced thermogenesis","5/66","150/18870",0.000179587838290909,0.00380007865823564,0.00224428085914703,"3297/3397/3606/3934/7422",5
"BP","GO:0106106","cold-induced thermogenesis","5/66","151/18870",0.000185240228513215,0.00386303995608772,0.00228146504619806,"3297/3397/3606/3934/7422",5
"BP","GO:0006970","response to osmotic stress","4/66","81/18870",0.000185484338156197,0.00386303995608772,0.00228146504619806,"1386/5243/5743/6750",4
"BP","GO:0007260","tyrosine phosphorylation of STAT protein","4/66","82/18870",0.000194486416162339,0.00401887945897958,0.00237350198671802,"1436/3297/3558/3606",4
"BP","GO:0071496","cellular response to external stimulus","7/66","346/18870",0.000201837476305009,0.00413845058005232,0.00244411925611288,"1386/3553/5465/5743/6722/7421/8797",7
"BP","GO:0033198","response to ATP","3/66","33/18870",0.000206849673349355,0.00418937969744571,0.00247419738175682,"3553/5743/7442",3
"BP","GO:0051091","positive regulation of DNA-binding transcription factor activity","6/66","244/18870",0.000208833508748202,0.00418937969744571,0.00247419738175682,"1386/3297/3553/3606/4057/6722",6
"BP","GO:0032496","response to lipopolysaccharide","7/66","348/18870",0.00020907301325627,0.00418937969744571,0.00247419738175682,"1728/3297/3553/4057/4846/5743/6648",7
"BP","GO:0000723","telomere maintenance","5/66","156/18870",0.000215568847011972,0.00428706466426064,0.00253188895105474,"472/2067/4609/7015/7528",5
"BP","GO:0033002","muscle cell proliferation","6/66","247/18870",0.000223063458532536,0.00433744321131124,0.0025616419164604,"3606/4846/5743/6648/7015/10370",6
"BP","GO:0090257","regulation of muscle system process","6/66","247/18870",0.000223063458532536,0.00433744321131124,0.0025616419164604,"4846/5465/5743/6722/7528/9446",6
"BP","GO:0045069","regulation of viral genome replication","4/66","85/18870",0.000223384129181574,0.00433744321131124,0.0025616419164604,"4057/8091/9582/200315",4
"BP","GO:0044772","mitotic cell cycle phase transition","8/66","470/18870",0.000225922649240537,0.00433744321131124,0.0025616419164604,"472/672/1029/1869/4609/5243/6502/7015",8
"BP","GO:0034405","response to fluid shear stress","3/66","34/18870",0.000226301384937978,0.00433744321131124,0.0025616419164604,"4846/5743/10370",3
"BP","GO:0033273","response to vitamin","4/66","86/18870",0.000233668420964385,0.00441466409607713,0.00260724764444471,"847/5743/6648/7421",4
"BP","GO:0055013","cardiac muscle cell development","4/66","86/18870",0.000233668420964385,0.00441466409607713,0.00260724764444471,"5465/6722/7422/7528",4
"BP","GO:0051851","modulation by host of symbiont process","4/66","87/18870",0.00024428926203213,0.00458258934804952,0.00270642228335708,"1436/2194/4057/8091",4
"BP","GO:0001893","maternal placenta development","3/66","35/18870",0.000246899702946394,0.00459584121928711,0.00271424867950336,"5743/7421/10370",3
"BP","GO:0000082","G1/S transition of mitotic cell cycle","6/66","252/18870",0.000248470810721383,0.00459584121928711,0.00271424867950336,"472/1029/1869/4609/6502/7015",6
"BP","GO:0010038","response to metal ion","7/66","359/18870",0.000252715646172055,0.00464189502864642,0.00274144750672024,"847/1728/2067/3297/5743/6648/7015",7
"BP","GO:0035051","cardiocyte differentiation","5/66","165/18870",0.000279539499050519,0.0050991860344043,0.00301151808777474,"5465/6722/7422/7528/10370",5
"BP","GO:1903522","regulation of blood circulation","6/66","258/18870",0.000281912494516801,0.00510725032874615,0.00301628076325114,"2740/3757/4846/5743/7442/9446",6
"BP","GO:0046621","negative regulation of organ growth","3/66","37/18870",0.000291650641695707,0.00524772753255201,0.00309924491426015,"5465/7528/10370",3
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","5/66","168/18870",0.000303776173051621,0.0053925367632318,0.00318476750836175,"1436/3297/3558/3606/7422",5
"BP","GO:0050792","regulation of viral process","5/66","168/18870",0.000303776173051621,0.0053925367632318,0.00318476750836175,"4057/5465/8091/9582/200315",5
"BP","GO:0048525","negative regulation of viral process","4/66","93/18870",0.000315445292763938,0.00549637415315021,0.00324609262492286,"4057/8091/9582/200315",4
"BP","GO:0055006","cardiac cell development","4/66","93/18870",0.000315445292763938,0.00549637415315021,0.00324609262492286,"5465/6722/7422/7528",4
"BP","GO:0035633","maintenance of blood-brain barrier","3/66","38/18870",0.000315859686683868,0.00549637415315021,0.00324609262492286,"5743/7422/100506658",3
"BP","GO:0003007","heart morphogenesis","6/66","264/18870",0.000318798737079567,0.00551125921291146,0.00325488356261491,"1386/4846/6722/7422/10370/10395",6
"BP","GO:0009791","post-embryonic development","4/66","94/18870",0.000328604247716141,0.00558799817655993,0.00330020467376975,"472/2067/6648/7422",4
"BP","GO:0009266","response to temperature stimulus","5/66","171/18870",0.000329575695857599,0.00558799817655993,0.00330020467376975,"472/3297/4846/5743/7442",5
"BP","GO:0048660","regulation of smooth muscle cell proliferation","5/66","171/18870",0.000329575695857599,0.00558799817655993,0.00330020467376975,"3606/4846/5743/6648/7015",5
"BP","GO:0070663","regulation of leukocyte proliferation","6/66","267/18870",0.000338609810153767,0.00570460476341856,0.00336907112482863,"196/472/1436/3553/3558/3606",6
"BP","GO:0031214","biomineral tissue development","5/66","175/18870",0.000366519553621392,0.00608488134376144,0.00359365791031419,"4057/4846/5465/5743/7421",5
"BP","GO:0048659","smooth muscle cell proliferation","5/66","175/18870",0.000366519553621392,0.00608488134376144,0.00359365791031419,"3606/4846/5743/6648/7015",5
"BP","GO:0035886","vascular associated smooth muscle cell differentiation","3/66","40/18870",0.000368083559547006,0.00608488134376144,0.00359365791031419,"6648/6722/7422",3
"BP","GO:0045923","positive regulation of fatty acid metabolic process","3/66","41/18870",0.000396152877837343,0.00650822585018492,0.00384368009617925,"3553/5465/5743",3
"BP","GO:0019217","regulation of fatty acid metabolic process","4/66","100/18870",0.000415959059852092,0.00679143032906657,0.00401093726329113,"672/3553/5465/5743",4
"BP","GO:0051402","neuron apoptotic process","6/66","278/18870",0.000419655811771453,0.00680975228303984,0.00402175798946617,"472/1386/1728/3845/6648/7015",6
"BP","GO:0044843","cell cycle G1/S phase transition","6/66","279/18870",0.000427714919922353,0.00684185395848242,0.00404071685380078,"472/1029/1869/4609/6502/7015",6
"BP","GO:0001701","in utero embryonic development","7/66","392/18870",0.000429425624640564,0.00684185395848242,0.00404071685380078,"1386/4846/6722/7422/10370/54663/57448",7
"BP","GO:0042542","response to hydrogen peroxide","4/66","101/18870",0.00043198094936354,0.00684185395848242,0.00404071685380078,"847/1728/3297/6648",4
"BP","GO:0120162","positive regulation of cold-induced thermogenesis","4/66","101/18870",0.00043198094936354,0.00684185395848242,0.00404071685380078,"3297/3606/3934/7422",4
"BP","GO:0097306","cellular response to alcohol","4/66","103/18870",0.00046533927492293,0.00732632370339971,0.00432683887209041,"196/672/6528/6648",4
"BP","GO:0043542","endothelial cell migration","6/66","284/18870",0.000469844488748203,0.00735348327064495,0.00434287898662306,"1969/3397/4846/5743/6722/7422",6
"BP","GO:0032204","regulation of telomere maintenance","4/66","104/18870",0.000482689297255357,0.00740520240592572,0.00437342368735201,"472/2067/4609/7528",4
