"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0009410","response to xenobiotic stimulus","65/656","434/18870",1.10708007403918e-23,5.31499079181901e-21,3.04685386883893e-21,"196/210/476/596/673/836/847/1063/1277/1374/1536/1543/1544/1577/1636/1813/1906/2052/2353/2729/2876/2944/2950/3066/3172/3291/3357/3553/3651/3767/3784/4015/4313/4363/4760/4773/4825/4843/4968/5080/5447/5579/5741/5743/5970/5972/6198/6338/6506/6530/6647/6648/6833/7054/7124/7157/7369/9370/9943/10451/26291/51083/65266/80777/221357",65
"BP","GO:0003073","regulation of systemic arterial blood pressure","32/656","95/18870",2.49321361147993e-23,1.09722175685213e-20,6.28989679527744e-21,"153/183/185/186/367/387/551/796/1215/1636/1813/1889/1906/1908/1910/2150/2702/3291/3816/4846/4878/4879/5972/6648/6869/7124/7168/8870/9365/10699/59272/65125",32
"BP","GO:0042311","vasodilation","24/656","47/18870",4.88869873014443e-23,1.98593984568406e-20,1.13845324274456e-20,"150/153/186/348/624/796/1910/2150/2643/2702/2876/2982/3630/3672/3779/3827/4846/4878/4879/5997/6647/6648/7124/7349",24
"BP","GO:1903522","regulation of blood circulation","49/656","258/18870",1.21833229777737e-22,4.59572347468735e-20,2.63452908902836e-20,"150/153/156/183/185/186/387/476/477/481/488/489/490/492/551/624/775/781/857/1636/1813/1889/1906/1908/1909/1910/2643/2697/2702/2740/3784/3952/4313/4544/4846/4878/5318/5566/5743/5997/6869/7054/7124/7168/7349/10052/10142/10699/59272",49
"BP","GO:0071375","cellular response to peptide hormone stimulus","53/656","310/18870",3.54953734049499e-22,1.24967377967694e-19,7.16383816930779e-20,"183/185/186/208/490/857/1395/1906/1909/2200/2353/2475/2641/2642/2645/2729/2740/2888/2932/3416/3553/3624/3630/3643/3667/3952/4218/4790/4825/5080/5167/5468/5566/5573/5579/5580/5770/5910/5970/6198/6337/6338/6340/6517/7351/8660/9370/9518/10890/11132/23411/26291/55829",53
"BP","GO:0023061","signal release","65/656","484/18870",4.62618202038138e-21,1.52692920310213e-18,8.75322334909003e-19,"111/150/183/185/301/358/488/673/1374/1813/1906/1908/1910/2150/2641/2645/2697/2740/3091/3172/3553/3569/3624/3630/3651/3667/3767/3784/3952/4544/4760/4825/4843/5443/5468/5538/5566/5573/5579/5743/5861/5972/6514/6616/6833/6869/6927/6928/6934/7052/7124/7200/7349/7351/8660/9370/11132/11255/51083/51248/56729/65266/84876/91942/169026",65
"BP","GO:0070482","response to oxygen levels","54/656","343/18870",7.56417824406179e-21,2.34978972393473e-18,1.34703260866388e-18,"210/355/358/523/537/596/836/847/857/875/1277/1536/1543/1636/1813/1906/1909/2056/2353/2475/2982/3066/3091/3162/3291/3767/3779/3952/4313/4843/5327/5352/5465/5468/5740/5743/6513/6517/6648/6649/7040/7054/7124/7157/7351/7412/8614/9370/10525/22937/23411/26355/219736/406913",54
"BP","GO:0042593","glucose homeostasis","46/656","251/18870",1.17114516430014e-20,3.43600978481613e-18,1.96971549270597e-18,"111/150/1215/1636/2641/2642/2645/2646/2729/2876/3091/3098/3172/3383/3569/3630/3643/3651/3667/3952/3953/4544/4760/4825/4884/5080/5443/5468/5566/6514/6517/6794/6833/6927/6934/7054/7351/7466/8660/9370/10891/23411/26291/50507/91942/653361",46
"BP","GO:0033500","carbohydrate homeostasis","46/656","252/18870",1.38690001148536e-20,3.85485208455485e-18,2.20981963048859e-18,"111/150/1215/1636/2641/2642/2645/2646/2729/2876/3091/3098/3172/3383/3569/3630/3643/3651/3667/3952/3953/4544/4760/4825/4884/5080/5443/5468/5566/6514/6517/6794/6833/6927/6934/7054/7351/7466/8660/9370/10891/23411/26291/50507/91942/653361",46
"BP","GO:0050886","endocrine process","29/656","92/18870",2.42888914155922e-20,6.41348177828711e-18,3.676571142697e-18,"183/185/186/358/387/1215/1636/1889/1906/1908/1910/2150/2697/3291/3553/3624/3784/3952/4846/5443/5468/5972/6869/7349/10699/51083/56729/59272/65266",29
"BP","GO:0072593","reactive oxygen species metabolic process","44/656","234/18870",2.89589435369731e-20,7.28248480089308e-18,4.17473291289897e-18,"183/185/387/596/847/875/948/1401/1490/1535/1536/1543/1544/1906/2150/2643/2876/2950/3039/3091/3240/3630/3952/4843/4846/5465/5580/6647/6648/6649/7040/7099/7124/7157/7351/8737/8870/10193/10516/23408/26574/50507/59272/653361",44
"BP","GO:0006979","response to oxidative stress","57/656","400/18870",8.16830837884249e-20,1.96076529766669e-17,1.12402176543306e-17,"210/301/348/358/475/488/596/836/847/948/1277/1861/1906/1909/1956/2353/2643/2729/2876/2950/3039/3066/3091/3162/3240/3569/3725/4313/4318/4363/4846/4968/5580/5743/5970/6647/6648/6649/6869/7157/7168/7349/7351/8614/8737/8754/9370/9943/10516/10891/23411/55829/59338/79956/80777/219736/653361",57
"BP","GO:0030072","peptide hormone secretion","44/656","241/18870",9.64769985253639e-20,2.21519577918455e-17,1.26987573345056e-17,"111/150/301/358/1374/1813/1906/1908/2150/2641/2645/3091/3172/3553/3569/3630/3651/3667/3767/3952/4544/4760/4825/4843/5566/5573/5579/5861/6514/6616/6833/6927/6928/6934/7124/7200/7349/7351/8660/11132/51083/84876/91942/169026",44
"BP","GO:0003015","heart process","45/656","255/18870",1.48631503240126e-19,3.27051236921295e-17,1.87484299701142e-17,"153/156/183/186/476/477/481/488/489/490/492/775/781/857/1636/1813/1906/1908/1909/1910/2475/2643/2697/2702/2740/2876/3784/4090/4846/4878/5318/5566/5910/5997/6647/7054/7124/7168/7349/10052/10142/10699/23327/50507/59272",45
"BP","GO:0002790","peptide secretion","44/656","246/18870",2.2162974491336e-19,4.68170673154981e-17,2.68381956366662e-17,"111/150/301/358/1374/1813/1906/1908/2150/2641/2645/3091/3172/3553/3569/3630/3651/3667/3767/3952/4544/4760/4825/4843/5566/5573/5579/5861/6514/6616/6833/6927/6928/6934/7124/7200/7349/7351/8660/11132/51083/84876/91942/169026",44
"BP","GO:0003014","renal system process","32/656","126/18870",3.78862496252654e-19,7.69528016427024e-17,4.41137060414021e-17,"183/185/186/358/387/596/1187/1813/1906/1909/1910/2150/2702/3291/3784/4879/4881/5566/5972/6338/6559/6869/6927/7369/7466/9368/9370/9943/10699/27347/65266/348932",32
"BP","GO:0001666","response to hypoxia","48/656","298/18870",4.53835176373382e-19,8.87667987565863e-17,5.08861585672455e-17,"210/358/596/836/847/857/875/1536/1543/1636/1813/1906/1909/2056/2353/2475/3091/3162/3291/3767/3779/3952/4313/4843/5327/5352/5465/5468/5740/5743/6513/6517/6648/6649/7040/7054/7124/7157/7351/7412/8614/9370/10525/22937/23411/26355/219736/406913",48
"BP","GO:0034284","response to monosaccharide","40/656","206/18870",4.71966801209607e-19,8.9016309899569e-17,5.10291924916853e-17,"111/150/836/847/1215/1636/2641/2646/2729/2876/3091/3172/3383/3651/3952/4023/4760/4825/4884/5080/5566/5579/5743/6198/6514/6648/6833/6928/6934/7054/7124/7351/8660/9370/26291/50507/55829/91942/169026/653361",40
"BP","GO:0097305","response to alcohol","44/656","254/18870",8.01300656676539e-19,1.4591961268651e-16,8.36493897859066e-17,"111/196/210/551/598/841/847/1036/1374/1536/1636/1813/2353/2782/2796/3066/3624/3779/3952/4615/4968/5080/5465/5579/5741/5997/6198/6337/6338/6340/6480/6517/6559/6647/6648/6869/7040/7054/7124/7412/9370/10270/23367/27347",44
"BP","GO:0060047","heart contraction","43/656","243/18870",8.76850758286922e-19,1.54354961817108e-16,8.8485009853796e-17,"153/156/183/186/476/477/481/488/489/490/492/775/781/857/1636/1813/1906/1908/1909/1910/2475/2643/2697/2702/2740/2876/3784/4090/4846/4878/5318/5566/5997/6647/7054/7124/7168/7349/10052/10142/10699/23327/59272",43
"BP","GO:0062197","cellular response to chemical stress","49/656","317/18870",1.13395094520133e-18,1.93174030374459e-16,1.107382994363e-16,"301/355/358/488/624/836/847/857/948/1906/1909/1956/2056/2353/2475/2643/2876/3066/3091/3162/3569/3725/4313/4318/4363/4846/5580/5743/5970/6513/6517/6647/6648/6649/7157/7168/8737/9943/9978/10516/10891/23411/27347/55829/59338/65125/79956/219736/653361",49
"BP","GO:0042310","vasoconstriction","26/656","83/18870",2.70087495472399e-18,4.39841249628738e-16,2.52141925658468e-16,"150/183/185/387/477/490/551/624/857/1401/1636/1889/1906/1908/1909/1910/2702/3357/3952/4313/4544/5743/5910/6338/6869/59272",26
"BP","GO:0015833","peptide transport","44/656","262/18870",2.74848726334943e-18,4.39841249628738e-16,2.52141925658468e-16,"111/150/301/358/1374/1813/1906/1908/2150/2641/2645/3091/3172/3553/3569/3630/3651/3667/3767/3952/4544/4760/4825/4843/5566/5573/5579/5861/6514/6616/6833/6927/6928/6934/7124/7200/7349/7351/8660/11132/51083/84876/91942/169026",44
"BP","GO:0009743","response to carbohydrate","41/656","230/18870",4.3793282407226e-18,6.80212718801648e-16,3.89936471217282e-16,"111/150/836/847/1215/1636/2641/2646/2729/2876/3091/3172/3383/3553/3651/3952/4023/4760/4825/4884/5080/5566/5579/5743/6198/6514/6648/6833/6928/6934/7054/7124/7351/8660/9370/26291/50507/55829/91942/169026/653361",41
"BP","GO:0036293","response to decreased oxygen levels","48/656","315/18870",4.70875073555123e-18,7.08279490150369e-16,4.06025934815468e-16,"210/358/596/836/847/857/875/1536/1543/1636/1813/1906/1909/2056/2353/2475/3091/3162/3291/3767/3779/3952/4313/4843/5327/5352/5465/5468/5740/5743/6513/6517/6648/6649/7040/7054/7124/7157/7351/7412/8614/9370/10525/22937/23411/26355/219736/406913",48
"BP","GO:0042886","amide transport","51/656","354/18870",4.82826389801426e-18,7.08279490150369e-16,4.06025934815468e-16,"111/150/301/358/477/551/1374/1813/1906/1908/2150/2641/2645/2697/3091/3172/3553/3569/3630/3651/3667/3688/3767/3952/4544/4760/4825/4843/5566/5573/5579/5861/6506/6514/6616/6833/6927/6928/6934/7124/7200/7349/7351/7369/8660/11132/11255/51083/84876/91942/169026",51
"BP","GO:0050708","regulation of protein secretion","44/656","266/18870",4.99624881886277e-18,7.13113243578765e-16,4.08796916160721e-16,"111/150/348/382/1374/1813/2150/2641/2645/3091/3172/3479/3553/3569/3630/3651/3667/3767/3952/4544/4760/4825/4843/5468/5566/5573/5579/5910/6514/6558/6616/6833/6934/7040/7099/7124/7200/7351/8660/8754/11132/84876/91942/169026",44
"BP","GO:0031667","response to nutrient levels","61/656","495/18870",5.95736670157408e-18,8.27917198710861e-16,4.7460904802568e-16,"26/34/153/210/213/348/355/467/596/847/875/1277/1312/1374/1536/1543/1636/2056/2353/2475/2642/2729/2876/3291/3651/3952/4023/4968/5443/5465/5468/5579/5629/5741/5743/5970/6198/6338/6344/6513/6559/6581/6648/7054/7124/7157/7349/7351/7412/7421/8614/9365/9370/9518/10891/23367/23408/23411/26291/27347/65266",61
"BP","GO:0030073","insulin secretion","38/656","199/18870",6.67268427796867e-18,9.03549889024424e-16,5.17965991455813e-16,"111/150/301/1374/1813/2150/2641/2645/3091/3172/3553/3569/3651/3667/3767/3952/4544/4760/4825/4843/5566/5573/5579/6514/6616/6833/6927/6928/6934/7124/7200/7351/8660/11132/51083/84876/91942/169026",38
"BP","GO:0045471","response to ethanol","30/656","121/18870",1.02938305314898e-17,1.35904297591994e-15,7.7908043706749e-16,"210/551/841/847/1036/1374/1536/1813/2353/2796/3066/3779/3952/4615/4968/5080/5465/5579/5741/5997/6198/6480/6517/6647/6648/6869/7054/7124/7412/9370",30
"BP","GO:0071692","protein localization to extracellular region","52/656","377/18870",1.52453751194747e-17,1.96367868307185e-15,1.12569188301949e-15,"111/150/301/348/382/1374/1813/1910/2150/2200/2201/2641/2645/3091/3172/3479/3553/3569/3630/3651/3667/3767/3952/4218/4544/4760/4825/4843/5468/5566/5573/5579/5910/6514/6558/6616/6833/6927/6928/6934/7040/7099/7124/7200/7351/8660/8754/11132/51083/84876/91942/169026",52
"BP","GO:0050878","regulation of body fluid levels","51/656","365/18870",1.81464730863002e-17,2.28170296116075e-15,1.30800141845111e-15,"150/308/348/358/551/857/948/1036/1281/1535/1813/1906/1910/2150/2160/2161/2677/2702/2778/2811/3091/3172/3291/3569/3827/4846/4879/4881/5054/5327/5340/5566/5580/5624/6337/6338/6340/6403/7099/7369/7421/7450/7466/8527/8546/8761/10451/27347/65125/65266/196527",51
"BP","GO:0000302","response to reactive oxygen species","38/656","205/18870",1.90918321979589e-17,2.34474339156793e-15,1.34413976502643e-15,"301/348/358/596/836/847/948/1277/1906/1956/2353/2643/2876/2950/3039/3066/3091/3162/3240/3569/3725/4313/4318/4846/5580/5970/6647/6648/6649/6869/7168/7351/8737/8754/10516/23411/59338/653361",38
"BP","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","20/656","47/18870",2.02617070106322e-17,2.43186533461701e-15,1.39408299910474e-15,"153/183/185/186/387/1215/1636/1889/1906/1908/1910/2150/3291/4846/5972/6648/6869/7168/10699/59272",20
"BP","GO:0042060","wound healing","55/656","423/18870",2.52712855490665e-17,2.96572575521378e-15,1.70012204068106e-15,"150/246/301/308/348/358/387/857/948/949/1281/1861/1906/2150/2160/2161/2335/2475/2677/2778/2811/2876/3091/3162/3172/3479/3569/3630/3688/3827/4846/4853/5054/5327/5340/5465/5468/5580/5624/5728/6403/6558/7040/7076/7099/7124/7168/7450/8527/8546/8761/10451/27243/60681/196527",55
"BP","GO:0003012","muscle system process","57/656","452/18870",2.67780656909589e-17,3.07423836769465e-15,1.76232761847135e-15,"150/156/183/387/476/477/481/488/490/624/775/781/796/857/1535/1813/1906/1908/1909/1910/2475/2697/2702/2982/3066/3162/3357/3479/3553/3784/3952/4090/4846/4878/5318/5465/5468/5566/5743/5910/5997/6198/6338/6647/6833/6869/7124/7132/7133/7168/7222/7349/9868/10052/10142/23327/59272",57
"BP","GO:0050796","regulation of insulin secretion","34/656","165/18870",3.25126084562267e-17,3.65317202675177e-15,2.09420519417935e-15,"111/150/1374/1813/2150/2641/2645/3091/3172/3553/3569/3651/3667/3767/3952/4544/4760/4825/4843/5566/5573/5579/6514/6616/6833/6934/7124/7200/7351/8660/11132/84876/91942/169026",34
"BP","GO:1904659","glucose transmembrane transport","29/656","117/18870",3.65633228526662e-17,4.02272724968604e-15,2.3060551869357e-15,"208/673/718/1636/1906/1909/3479/3553/3630/3643/3667/3952/5167/5473/5579/5741/6198/6506/6513/6514/6517/6927/7124/8660/9370/11132/26291/55600/55829",29
"BP","GO:0009746","response to hexose","37/656","198/18870",3.86102854935444e-17,4.161243218192e-15,2.3854603883874e-15,"111/150/836/1215/1636/2641/2646/2729/2876/3091/3172/3383/3651/4023/4760/4825/4884/5080/5566/5579/5743/6198/6514/6833/6928/6934/7054/7124/7351/8660/9370/26291/50507/55829/91942/169026/653361",37
"BP","GO:0062012","regulation of small molecule metabolic process","48/656","337/18870",7.63047906577637e-17,7.93388591278907e-15,4.54815293857451e-15,"34/208/301/335/348/551/635/857/1374/2475/2641/2645/2646/2784/2908/3091/3479/3553/3630/3643/3667/3952/3953/4790/4843/4846/5465/5468/5566/5629/5741/5743/6647/6794/6934/7124/7157/8660/8870/9370/10295/10891/22937/23408/23411/55829/219743/407054",48
"BP","GO:0008645","hexose transmembrane transport","29/656","120/18870",7.66196140034544e-17,7.93388591278907e-15,4.54815293857451e-15,"208/673/718/1636/1906/1909/3479/3553/3630/3643/3667/3952/5167/5473/5579/5741/6198/6506/6513/6514/6517/6927/7124/8660/9370/11132/26291/55600/55829",29
"BP","GO:0010827","regulation of glucose transmembrane transport","24/656","78/18870",8.69449099326813e-17,8.82992441066327e-15,5.06181297502817e-15,"208/673/718/1636/1906/1909/3479/3553/3630/3643/3667/3952/5167/5579/5741/6198/6506/7124/8660/9370/11132/26291/55600/55829",24
"BP","GO:0009306","protein secretion","50/656","368/18870",1.22932212070818e-16,1.22491511687922e-14,7.02190748591206e-15,"111/150/301/348/382/1374/1813/1910/2150/2641/2645/3091/3172/3479/3553/3569/3630/3651/3667/3767/3952/4218/4544/4760/4825/4843/5468/5566/5573/5579/5910/6514/6558/6616/6833/6927/6928/6934/7040/7099/7124/7200/7351/8660/8754/11132/51083/84876/91942/169026",50
"BP","GO:0035592","establishment of protein localization to extracellular region","50/656","369/18870",1.37659225821387e-16,1.34625624363471e-14,7.71750357626331e-15,"111/150/301/348/382/1374/1813/1910/2150/2641/2645/3091/3172/3479/3553/3569/3630/3651/3667/3767/3952/4218/4544/4760/4825/4843/5468/5566/5573/5579/5910/6514/6558/6616/6833/6927/6928/6934/7040/7099/7124/7200/7351/8660/8754/11132/51083/84876/91942/169026",50
"BP","GO:0035094","response to nicotine","20/656","51/18870",1.41228636843102e-16,1.3560516930335e-14,7.77365664231123e-15,"477/551/596/836/1813/1906/2876/3066/3162/3651/3784/4313/4790/4825/5465/5970/6869/7054/7124/7412",20
"BP","GO:0090276","regulation of peptide hormone secretion","36/656","195/18870",1.55509016343995e-16,1.44393415011765e-14,8.27744868045001e-15,"111/150/1374/1813/2150/2641/2645/3091/3172/3553/3569/3630/3651/3667/3767/3952/4544/4760/4825/4843/5566/5573/5579/6514/6616/6833/6934/7124/7200/7349/7351/8660/11132/84876/91942/169026",36
"BP","GO:0015749","monosaccharide transmembrane transport","29/656","123/18870",1.56801011740794e-16,1.44393415011765e-14,8.27744868045001e-15,"208/673/718/1636/1906/1909/3479/3553/3630/3643/3667/3952/5167/5473/5579/5741/6198/6506/6513/6514/6517/6927/7124/8660/9370/11132/26291/55600/55829",29
"BP","GO:2001233","regulation of apoptotic signaling pathway","52/656","398/18870",1.58583943773573e-16,1.44393415011765e-14,8.27744868045001e-15,"183/186/355/367/467/551/596/598/624/857/1459/2056/2729/2876/2932/2950/3091/3162/3383/3479/3553/3624/3630/3651/4318/4846/5054/5580/5728/5743/5770/5970/6198/6647/6648/6934/7099/7124/7157/7466/8737/8870/9368/9479/9529/10018/10525/23411/26574/27069/51530/55829",52
"BP","GO:0008016","regulation of heart contraction","37/656","208/18870",2.07282950811667e-16,1.85535807328205e-14,1.06359637205059e-14,"153/156/183/186/476/477/481/488/489/490/492/775/781/857/1813/1906/1908/1909/1910/2643/2697/2702/2740/3784/4846/4878/5318/5566/5997/7054/7124/7168/7349/10052/10142/10699/59272",37
"BP","GO:0032868","response to insulin","42/656","269/18870",2.49047982182902e-16,2.19203732317984e-14,1.25659999431233e-14,"208/490/847/1277/2353/2475/2645/2729/2888/2932/3291/3416/3553/3630/3636/3643/3667/3784/3952/4218/5080/5167/5465/5468/5579/5580/5770/5970/6198/6513/6517/6833/7351/8660/9370/10890/11132/22937/23411/51083/55829/56729",42
"BP","GO:0055078","sodium ion homeostasis","19/656","46/18870",2.554036485797e-16,2.2000397965432e-14,1.26118746546372e-14,"183/185/476/477/481/486/1813/1906/1909/1910/4879/4881/6337/6338/6340/6558/6559/7369/10699",19
"BP","GO:0002791","regulation of peptide secretion","36/656","198/18870",2.58289088024386e-16,2.2000397965432e-14,1.26118746546372e-14,"111/150/1374/1813/2150/2641/2645/3091/3172/3553/3569/3630/3651/3667/3767/3952/4544/4760/4825/4843/5566/5573/5579/6514/6616/6833/6934/7124/7200/7349/7351/8660/11132/84876/91942/169026",36
"BP","GO:0006109","regulation of carbohydrate metabolic process","35/656","188/18870",3.14489120185224e-16,2.63621752967963e-14,1.51122925589424e-14,"34/208/2475/2641/2642/2645/2646/2784/2908/2932/3091/3479/3630/3643/3667/3952/3953/4790/5167/5443/5465/5506/5566/5741/6794/6934/7040/7157/8660/8870/9370/10295/10891/23411/55829",35
"BP","GO:0034219","carbohydrate transmembrane transport","30/656","136/18870",3.35941779078388e-16,2.77204458642651e-14,1.58909302077211e-14,"208/358/673/718/1636/1906/1909/3479/3553/3630/3643/3667/3952/5167/5473/5579/5741/6198/6506/6513/6514/6517/6927/7124/8660/9370/11132/26291/55600/55829",30
"BP","GO:0051047","positive regulation of secretion","45/656","310/18870",3.52663217866042e-16,2.86525300546241e-14,1.64252536774532e-14,"156/358/382/551/1535/1813/1906/1908/2150/2181/2641/2645/3091/3479/3553/3624/3630/3651/3952/4825/4879/4881/5468/5566/5573/5579/6514/6558/6616/6833/6869/6934/7040/7099/7200/7349/7879/8660/8754/11132/27243/51083/56729/84876/169026",45
"BP","GO:0090087","regulation of peptide transport","36/656","200/18870",3.60223659420762e-16,2.88233506878946e-14,1.65231777431278e-14,"111/150/1374/1813/2150/2641/2645/3091/3172/3553/3569/3630/3651/3667/3767/3952/4544/4760/4825/4843/5566/5573/5579/6514/6616/6833/6934/7124/7200/7349/7351/8660/11132/84876/91942/169026",36
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","39/656","243/18870",1.1599671026221e-15,9.14296458051833e-14,5.24126533722097e-14,"367/551/596/598/624/1459/2056/2729/2876/2932/2950/3091/3162/3383/3479/3553/3630/3651/4318/4846/5054/5743/5770/5970/6198/6648/6934/7124/7466/8737/8870/9479/9529/10525/23411/26574/27069/51530/55829",39
"BP","GO:0043255","regulation of carbohydrate biosynthetic process","26/656","105/18870",1.63230305138961e-15,1.26767535505714e-13,7.26703339906584e-14,"34/208/2641/2645/2908/2932/3479/3630/3643/3667/3952/3953/4790/5167/5465/5506/5566/5741/6794/6934/7040/8660/9370/10891/23411/55829",26
"BP","GO:0001990","regulation of systemic arterial blood pressure by hormone","17/656","38/18870",1.87986018442167e-15,1.43877414984505e-13,8.24786863523528e-14,"183/185/186/387/1215/1636/1889/1906/1908/1910/2150/3291/4846/5972/6869/10699/59272",17
"BP","GO:0051051","negative regulation of transport","55/656","469/18870",2.42499079726797e-15,1.82948234291031e-13,1.04876293728461e-13,"150/208/301/348/382/477/596/673/857/948/1636/1813/1906/2056/2150/2697/3553/3624/3630/3667/3767/3952/4318/4544/4790/4846/5167/5579/5728/5743/5997/6424/6833/7124/7132/7133/7200/7349/7351/7879/8660/9368/9370/9943/10956/11255/23327/27248/27347/54602/55829/65125/65266/91942/407018",55
"BP","GO:0051341","regulation of oxidoreductase activity","23/656","82/18870",3.68870400388746e-15,2.743668428807e-13,1.5728261994337e-13,"183/185/186/348/949/1906/1908/1956/2643/2717/3091/3240/3357/3553/3630/3952/4790/5447/7124/7421/8639/51295/116150",23
"BP","GO:0048545","response to steroid hormone","45/656","330/18870",3.79448341954813e-15,2.78314818592135e-13,1.59545823313164e-13,"210/301/358/367/387/476/477/596/836/857/1036/1277/1536/1636/1906/2056/2353/2796/2908/3291/3569/3624/3651/4015/4306/5465/5743/5970/6049/6198/6337/6338/6340/6559/6869/7040/7054/7124/7349/8754/9370/10018/23411/27347/55823",45
"BP","GO:0006006","glucose metabolic process","34/656","193/18870",4.72596907843492e-15,3.37268144638038e-13,1.93341210093582e-13,"34/208/467/1374/2641/2645/2646/2784/2908/3098/3479/3630/3636/3643/3651/3667/3767/3784/3952/3953/4190/5465/5566/5741/6794/6934/7124/7157/8660/9370/10295/10891/23411/55829",34
