"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0070306","lens fiber cell differentiation","9/372","37/18870",3.12003137858704e-08,7.60871652191427e-06,6.93632239113246e-06,"631/1421/1969/3299/4094/5309/7431/8419/23424",9
"BP","GO:0090151","establishment of protein localization to mitochondrial membrane","9/372","38/18870",4.01777298143351e-08,9.18563347880235e-06,8.37388474025089e-06,"617/8546/9868/23787/26515/26519/26520/26521/90580",9
"BP","GO:0045039","protein insertion into mitochondrial inner membrane","6/372","13/18870",8.60904907484815e-08,1.85246479504674e-05,1.68875959561108e-05,"9868/26515/26519/26520/26521/90580",6
"BP","GO:0007007","inner mitochondrial membrane organization","8/372","40/18870",9.37689253298606e-07,0.000190559293809239,0.000173719272190057,"9868/26515/26519/26520/26521/27069/55735/90580",8
"BP","GO:0006839","mitochondrial transport","16/372","190/18870",1.2074014875433e-06,0.000232456560075442,0.000211914011774913,"617/1459/4884/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",16
"BP","GO:0036503","ERAD pathway","12/372","111/18870",1.97211591294829e-06,0.000360700000478242,0.000328824379590535,"1861/7466/7993/8975/10956/27248/51439/55757/55768/55829/80020/80267",12
"BP","GO:0061951","establishment of protein localization to plasma membrane","9/372","62/18870",3.29532499583704e-06,0.000574014230227232,0.000523287698587054,"537/2181/4218/5962/7879/10890/51125/56850/64689",9
"BP","GO:0051204","protein insertion into mitochondrial membrane","7/372","35/18870",4.56973956383778e-06,0.000759823060205391,0.000692676312834358,"9868/23787/26515/26519/26520/26521/90580",7
"BP","GO:0051028","mRNA transport","12/372","127/18870",8.10836621981718e-06,0.00128958276661266,0.00117562032880461,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0016180","snRNA processing","6/372","28/18870",1.47135406524595e-05,0.00220156446381058,0.00200700878287011,"11340/23404/26173/51010/56915/92105",6
"BP","GO:0016073","snRNA metabolic process","8/372","57/18870",1.50462306165294e-05,0.00220156446381058,0.00200700878287011,"11340/23404/26173/51010/51574/56257/56915/92105",8
"BP","GO:0009100","glycoprotein metabolic process","21/372","370/18870",1.57512802308143e-05,0.00221608396478148,0.00202024517292387,"1280/2801/5046/5861/7841/9653/23071/23333/23509/26574/29880/54480/55757/55768/79053/79070/79586/80267/90161/143888/440138",21
"BP","GO:0051236","establishment of RNA localization","13/372","161/18870",1.89797720084271e-05,0.00254922215813676,0.00232394342521863,"472/4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",13
"BP","GO:0072659","protein localization to plasma membrane","18/372","290/18870",1.96487074548682e-05,0.00254922215813676,0.00232394342521863,"382/481/537/1173/1969/2181/3688/4218/5318/5962/7879/9368/10890/25831/25921/51125/56850/64689",18
"BP","GO:0051205","protein insertion into membrane","9/372","77/18870",2.02097984105976e-05,0.00254922215813676,0.00232394342521863,"617/9868/23065/23787/26515/26519/26520/26521/90580",9
"BP","GO:0007006","mitochondrial membrane organization","11/372","120/18870",2.56840074643749e-05,0.00303298535476104,0.00276495571462202,"617/8546/9868/23787/26515/26519/26520/26521/27069/55735/90580",11
"BP","GO:1990778","protein localization to cell periphery","20/372","353/18870",2.57032657183139e-05,0.00303298535476104,0.00276495571462202,"382/481/537/1173/1969/2181/3688/4218/4884/5318/5962/7879/9368/10890/25831/25921/51125/51248/56850/64689",20
"BP","GO:0032386","regulation of intracellular transport","19/372","336/18870",4.19338275938784e-05,0.00474035382195045,0.00432144137087826,"1409/1410/1459/2040/5116/5566/5962/7905/8021/9648/9818/9868/10956/26993/27248/53371/55823/56850/92840",19
"BP","GO:0015931","nucleobase-containing compound transport","15/372","225/18870",4.27642635659828e-05,0.00474035382195045,0.00432144137087826,"4363/4927/4928/5976/8021/8480/8737/9197/9818/9908/10204/23225/23636/26993/53371",15
"BP","GO:0031126","sno(s)RNA 3'-end processing","4/372","12/18870",6.49047263834798e-05,0.00659504136418803,0.00601222728604865,"23404/51010/51574/56915",4
"BP","GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'","4/372","12/18870",6.49047263834798e-05,0.00659504136418803,0.00601222728604865,"11340/23404/51010/56915",4
"BP","GO:0043628","regulatory ncRNA 3'-end processing","4/372","12/18870",6.49047263834798e-05,0.00659504136418803,0.00601222728604865,"23404/51010/51574/56915",4
"BP","GO:0007030","Golgi organization","12/372","157/18870",6.76713960988765e-05,0.00665617778735439,0.00606796098827047,"2801/2804/4218/5861/5862/9529/9648/9659/10142/50999/51361/64689",12
"BP","GO:0050657","nucleic acid transport","12/372","158/18870",7.19577557679375e-05,0.00665617778735439,0.00606796098827047,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0050658","RNA transport","12/372","158/18870",7.19577557679375e-05,0.00665617778735439,0.00606796098827047,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0034472","snRNA 3'-end processing","5/372","23/18870",7.27848855916281e-05,0.00665617778735439,0.00606796098827047,"11340/23404/26173/51010/56915",5
"BP","GO:0034976","response to endoplasmic reticulum stress","16/372","266/18870",8.20266229705005e-05,0.00731837528844124,0.00667163906471234,"1861/7466/7993/8614/8975/10525/10956/23071/27248/51439/55757/55768/55829/79956/80020/80267",16
"BP","GO:0043928","exonucleolytic catabolism of deadenylated mRNA","4/372","13/18870",9.22956156621862e-05,0.00803850862124469,0.00732813309317809,"11340/23404/51010/56915",4
"BP","GO:0007249","canonical NF-kappaB signal transduction","17/372","300/18870",0.000102968358988155,0.00875949435299234,0.0079854041927656,"387/2150/3162/7088/8737/9188/9755/9978/23085/23476/23636/29110/54602/57153/79671/79753/286827",17
"BP","GO:0034453","microtubule anchoring","5/372","25/18870",0.000111257360317679,0.00924953236459246,0.00843213678197143,"9648/9857/11116/22981/51199",5
"BP","GO:0043487","regulation of RNA stability","15/372","247/18870",0.000122480809832968,0.0096943758078297,0.00883766871721806,"4343/5976/7431/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493/124245",15
"BP","GO:0043144","sno(s)RNA processing","4/372","14/18870",0.000127208867899351,0.0096943758078297,0.00883766871721806,"23404/51010/51574/56915",4
"BP","GO:0070307","lens fiber cell development","4/372","14/18870",0.000127208867899351,0.0096943758078297,0.00883766871721806,"631/1969/7431/8419",4
"BP","GO:0071027","nuclear RNA surveillance","4/372","14/18870",0.000127208867899351,0.0096943758078297,0.00883766871721806,"11340/23404/51010/56915",4
"BP","GO:0006403","RNA localization","13/372","197/18870",0.000152079633217299,0.0113532101695689,0.0103499093025221,"472/4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",13
"BP","GO:0010457","centriole-centriole cohesion","4/372","15/18870",0.000170776706942867,0.0124940238799401,0.0113899075283158,"9662/11190/23177/51199",4
"BP","GO:0034470","ncRNA processing","21/372","439/18870",0.000181986528818842,0.0130530729886142,0.0118995525964518,"1662/8737/9136/9188/10199/11340/23404/23424/25940/25983/26173/29066/51010/51091/51574/55621/56915/79753/79954/92105/126789",21
"BP","GO:0016074","sno(s)RNA metabolic process","4/372","16/18870",0.000224173593736653,0.0157697501132438,0.0143761527319376,"23404/51010/51574/56915",4
"BP","GO:0007020","microtubule nucleation","6/372","45/18870",0.000239866782839978,0.016555333804314,0.0150923131685611,"2801/9659/10142/10426/10844/51199",6
"BP","GO:0043488","regulation of mRNA stability","14/372","235/18870",0.000249534219725971,0.0169036328844,0.0154098325164108,"4343/5976/7431/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493",14
"BP","GO:0030433","ubiquitin-dependent ERAD pathway","8/372","85/18870",0.000271534735002768,0.018059528375275,0.0164635797222731,"7466/7993/10956/27248/51439/55829/80020/80267",8
"BP","GO:0071025","RNA surveillance","4/372","17/18870",0.000288610104202984,0.0185216800206056,0.0168848903068339,"11340/23404/51010/56915",4
"BP","GO:0099638","endosome to plasma membrane protein transport","4/372","17/18870",0.000288610104202984,0.0185216800206056,0.0168848903068339,"537/4218/7879/56850",4
"BP","GO:0070918","regulatory ncRNA processing","8/372","86/18870",0.000294327033551486,0.0185629015298506,0.0169224690070982,"8737/23404/23424/29066/51010/51574/56915/79753",8
"BP","GO:0035967","cellular response to topologically incorrect protein","9/372","109/18870",0.000307556183840428,0.0190684833981065,0.0173833718181352,"1861/7466/8614/10956/27248/55757/55768/55829/79956",9
"BP","GO:0035966","response to topologically incorrect protein","11/372","159/18870",0.000323238917469953,0.0197067993350848,0.0179652787814879,"1861/7466/8614/10956/23071/27248/55757/55768/55829/79956/80267",11
"BP","GO:0006401","RNA catabolic process","18/372","367/18870",0.000386645224256744,0.0231860365628061,0.0211370503959511,"472/4343/5976/6921/6923/7431/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493/124245",18
"BP","GO:0046931","pore complex assembly","4/372","19/18870",0.000455590547138783,0.0268798422811882,0.0245044287493322,"4928/51248/57142/196527",4
"BP","GO:0034504","protein localization to nucleus","16/372","310/18870",0.000464624503208491,0.0269777211545501,0.0245936579141938,"1861/4140/4927/4928/5910/8021/9818/10204/23636/23649/25777/26092/51574/53371/55027/56257",16
"BP","GO:0061013","regulation of mRNA catabolic process","14/372","252/18870",0.000504985702576173,0.0288630890628694,0.0263124129237059,"4343/5976/7431/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493",14
"BP","GO:0051168","nuclear export","11/372","168/18870",0.000516274015415988,0.0290543130521797,0.0264867381512202,"4927/4928/5566/5976/8021/8480/10204/23195/23325/23636/26993",11
"BP","GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic","4/372","20/18870",0.00056068586053756,0.0306117742962148,0.0279065641191357,"11340/23404/51010/56915",4
"BP","GO:0071786","endoplasmic reticulum tubular network organization","4/372","20/18870",0.00056068586053756,0.0306117742962148,0.0279065641191357,"10890/22931/57142/162427",4
"BP","GO:0007032","endosome organization","8/372","96/18870",0.000620457434014207,0.0333769602003525,0.0304273862377246,"523/537/7879/23325/27243/51361/55823/79666",8
"BP","GO:0016075","rRNA catabolic process","4/372","21/18870",0.000681913607907584,0.0361513040250137,0.0329565569771354,"11340/23404/51010/56915",4
"BP","GO:0034661","ncRNA catabolic process","6/372","55/18870",0.000723684738651291,0.0378176967712346,0.0344756880007111,"6921/6923/11340/23404/51010/56915",6
"BP","GO:0098876","vesicle-mediated transport to the plasma membrane","10/372","150/18870",0.000798887206206469,0.0403432664933862,0.0367780691925549,"382/537/2181/4218/7879/10890/23339/51125/51552/56850",10
"BP","GO:0010496","intercellular transport","3/372","10/18870",0.00082273435004185,0.0403432664933862,0.0367780691925549,"2700/2703/4284",3
"BP","GO:0031125","rRNA 3'-end processing","3/372","10/18870",0.00082273435004185,0.0403432664933862,0.0367780691925549,"11340/23404/51010",3
"BP","GO:0090161","Golgi ribbon formation","3/372","10/18870",0.00082273435004185,0.0403432664933862,0.0367780691925549,"2801/9648/50999",3
"BP","GO:0043122","regulation of canonical NF-kappaB signal transduction","14/372","265/18870",0.000827158279662102,0.0403432664933862,0.0367780691925549,"387/2150/3162/7088/8737/9188/9978/23476/23636/29110/54602/57153/79671/286827",14
"BP","GO:0006913","nucleocytoplasmic transport","16/372","330/18870",0.000908101481439133,0.0431407171312253,0.0393283047600707,"4927/4928/5566/5976/8021/8480/9818/10204/23195/23225/23325/23636/23649/26993/53371/55027",16
"BP","GO:0051169","nuclear transport","16/372","330/18870",0.000908101481439133,0.0431407171312253,0.0393283047600707,"4927/4928/5566/5976/8021/8480/9818/10204/23195/23225/23325/23636/23649/26993/53371/55027",16
"BP","GO:0009101","glycoprotein biosynthetic process","15/372","299/18870",0.000925319493337296,0.0433951116234337,0.0395602180147443,"2801/7841/9653/23333/23509/26574/29880/54480/55757/79053/79070/79586/90161/143888/440138",15
"BP","GO:0070972","protein localization to endoplasmic reticulum","7/372","79/18870",0.000938012386409657,0.0434335355631206,0.0395952463710299,"6728/6729/6731/8733/10890/10956/57142",7
"BP","GO:0031023","microtubule organizing center organization","10/372","154/18870",0.000977932123111548,0.0440673882468534,0.0401730845057787,"2801/9648/9659/9662/11190/23177/23636/27243/51199/55755",10
"BP","GO:0045732","positive regulation of protein catabolic process","12/372","210/18870",0.000979709126821516,0.0440673882468534,0.0401730845057787,"3416/5962/6923/7466/7879/8754/8975/9978/10193/25831/55823/79699",12
"BP","GO:0009408","response to heat","8/372","103/18870",0.000987841945391464,0.0440673882468534,0.0401730845057787,"472/1409/1410/3066/3162/3281/5566/10569",8
"BP","GO:0010257","NADH dehydrogenase complex assembly","6/372","60/18870",0.00115092234118803,0.0497284650990492,0.0453338831785525,"617/4715/28976/51103/51295/91942",6
"BP","GO:0032981","mitochondrial respiratory chain complex I assembly","6/372","60/18870",0.00115092234118803,0.0497284650990492,0.0453338831785525,"617/4715/28976/51103/51295/91942",6
"BP","GO:2000209","regulation of anoikis","4/372","24/18870",0.00115552748316544,0.0497284650990492,0.0453338831785525,"166/1411/3688/7088",4
"BP","GO:1902117","positive regulation of organelle assembly","7/372","83/18870",0.0012564765471221,0.0534440838299144,0.0487211468945264,"387/9662/9898/9908/10146/23636/202018",7
"BP","GO:1903829","positive regulation of protein localization","20/372","476/18870",0.00130081140848541,0.0541674830249102,0.0493806181758555,"382/1459/1969/2040/2150/2181/3688/5116/5566/5962/8754/9662/9868/11190/23636/25921/51574/55823/56257/57142",20
"BP","GO:0031503","protein-containing complex localization","11/372","188/18870",0.0013030996463073,0.0541674830249102,0.0493806181758555,"161/472/1173/4218/4884/4927/5898/10142/23195/56850/201134",11
"BP","GO:0006402","mRNA catabolic process","15/372","310/18870",0.00132710809915065,0.0545456340077873,0.0497253513673478,"472/4343/5976/7431/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493",15
"BP","GO:1903076","regulation of protein localization to plasma membrane","8/372","108/18870",0.00134370126721643,0.0546139915053078,0.0497876680063351,"382/1173/1969/2181/3688/25831/25921/56850",8
"BP","GO:0007040","lysosome organization","8/372","109/18870",0.00142577216490958,0.0566899410786874,0.051680162682306,"523/537/5538/7879/8546/27243/51361/51552",8
"BP","GO:0080171","lytic vacuole organization","8/372","109/18870",0.00142577216490958,0.0566899410786874,0.051680162682306,"523/537/5538/7879/8546/27243/51361/51552",8
"BP","GO:0071712","ER-associated misfolded protein catabolic process","3/372","12/18870",0.00146473505163511,0.057612912030981,0.052521569253877,"1861/55757/55768",3
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","10/372","163/18870",0.00150261553430579,0.0584741236647933,0.0533066742741404,"387/2801/3688/5080/5116/8480/23636/25777/27243/55755",10
"BP","GO:0007098","centrosome cycle","9/372","138/18870",0.00168138349014537,0.0647421137573868,0.0590207523188977,"2801/9659/9662/11190/23177/23636/27243/51199/55755",9
"BP","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","7/372","88/18870",0.00176706069861136,0.0672116445228737,0.0612720468039665,"161/1173/4218/4884/5898/25921/56850",7
"BP","GO:0050779","RNA destabilization","10/372","167/18870",0.00179965757711828,0.0672116445228737,0.0612720468039665,"4343/5976/7812/11340/23404/26058/26986/51010/56915/124245",10
"BP","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","11/372","196/18870",0.00181624747640789,0.0672116445228737,0.0612720468039665,"387/2150/3162/8737/9188/9978/23476/23636/29110/54602/57153",11
"BP","GO:0033157","regulation of intracellular protein transport","12/372","226/18870",0.00183045413218758,0.0672116445228737,0.0612720468039665,"1459/2040/5116/5566/9648/9818/9868/10956/27248/53371/55823/56850",12
"BP","GO:0034982","mitochondrial protein processing","3/372","13/18870",0.00187646688242699,0.0672116445228737,0.0612720468039665,"9512/23203/30968",3
"BP","GO:0090435","protein localization to nuclear envelope","3/372","13/18870",0.00187646688242699,0.0672116445228737,0.0612720468039665,"10204/26092/53371",3
"BP","GO:0032456","endocytic recycling","7/372","89/18870",0.00188613002129144,0.0672116445228737,0.0612720468039665,"382/537/4218/7879/23339/51552/56850",7
"BP","GO:0034605","cellular response to heat","6/372","66/18870",0.00189250940017933,0.0672116445228737,0.0612720468039665,"472/3066/3162/3281/5566/10569",6
"BP","GO:0042254","ribosome biogenesis","15/372","325/18870",0.00210315058675107,0.0739742773686097,0.0674370552512893,"1662/4927/9136/9188/10199/11340/23195/23404/25983/26574/51010/51116/55027/56915/79954",15
"BP","GO:0048193","Golgi vesicle transport","14/372","294/18870",0.00220149702174714,0.0766959629100099,0.0699182212019543,"2181/2801/4218/5861/9648/10525/10890/10897/10960/22937/50999/51125/51552/57222",14
"BP","GO:0006405","RNA export from nucleus","7/372","92/18870",0.00228093476080541,0.0787137675002471,0.0717577092575128,"4927/4928/5976/8021/8480/23636/26993",7
"BP","GO:1903311","regulation of mRNA metabolic process","16/372","362/18870",0.00234335569834308,0.0796106824763988,0.0725753624601397,"4343/4928/5976/7431/7812/8761/11340/23185/23367/23404/26058/26986/51010/51574/56915/60493",16
"BP","GO:0031331","positive regulation of cellular catabolic process","17/372","396/18870",0.00235045207967498,0.0796106824763988,0.0725753624601397,"472/3162/4343/5976/7812/8671/8754/11340/23367/23404/26058/26986/29110/51010/56915/79443/124245",17
"BP","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","6/372","69/18870",0.00237695692272312,0.079769802048818,0.0727204203880911,"7812/11340/23404/26986/51010/56915",6
"BP","GO:0042176","regulation of protein catabolic process","16/372","364/18870",0.00247512055933042,0.0823090091457333,0.0750352337986484,"2876/3416/5566/5962/6923/7466/7879/8754/8975/9529/9978/10193/23077/25831/55823/79699",16
"BP","GO:0051656","establishment of organelle localization","19/372","469/18870",0.00256419742707936,0.0841861070055149,0.076746449596694,"472/1063/1861/3281/3688/4139/4627/4927/5080/5861/7879/8546/9368/23195/23636/25777/27243/55755/79443",19
"BP","GO:0046785","microtubule polymerization","7/372","94/18870",0.00257759540312129,0.0841861070055149,0.076746449596694,"2801/9659/10142/10426/10844/51199/55755",7
"BP","GO:0006999","nuclear pore organization","3/372","15/18870",0.00289922738579608,0.0938528652853281,0.0855589413898649,"4928/53371/57142",3
"BP","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","4/372","31/18870",0.0030699943166705,0.0976525148728756,0.0890228100248251,"1861/55757/55768/79699",4
"BP","GO:0034063","stress granule assembly","4/372","31/18870",0.0030699943166705,0.0976525148728756,0.0890228100248251,"7812/9898/9908/10146",4
"BP","GO:0008333","endosome to lysosome transport","6/372","73/18870",0.00316114321307595,0.0996850161502743,0.0908756959984084,"7879/23339/27243/51361/55823/79666",6
"BP","GO:0140694","non-membrane-bounded organelle assembly","17/372","408/18870",0.00319028146629539,0.0997440137069107,0.0909294798490671,"387/1063/2801/3688/7812/9662/9898/9908/10146/10426/10844/23195/23636/23761/27243/51116/55755",17
"BP","GO:0010821","regulation of mitochondrion organization","9/372","152/18870",0.00323915216933894,0.100413717249507,0.0915400006464386,"1459/2876/5898/5910/10193/10463/23761/26355/27069",9
"BP","GO:0006613","cotranslational protein targeting to membrane","4/372","32/18870",0.00345477238972109,0.105438776430143,0.0961209875199832,"6728/6729/6731/64374",4
"BP","GO:0016078","tRNA catabolic process","3/372","16/18870",0.00351654749165595,0.105438776430143,0.0961209875199832,"11340/23404/51010",3
"BP","GO:0071380","cellular response to prostaglandin E stimulus","3/372","16/18870",0.00351654749165595,0.105438776430143,0.0961209875199832,"2782/5080/10270",3
"BP","GO:1901142","insulin metabolic process","3/372","16/18870",0.00351654749165595,0.105438776430143,0.0961209875199832,"3416/5080/56605",3
"BP","GO:0030968","endoplasmic reticulum unfolded protein response","6/372","75/18870",0.00361874508924838,0.107601898959207,0.0980929515417595,"7466/8614/10956/27248/55829/79956",6
"BP","GO:0007029","endoplasmic reticulum organization","7/372","100/18870",0.00364752199861719,0.107601898959207,0.0980929515417595,"7905/10890/22931/23065/57142/92840/162427",7
"BP","GO:0030010","establishment of cell polarity","9/372","156/18870",0.00384687589067037,0.112574976064578,0.102626550077,"382/387/2011/3688/4627/5080/9368/10890/55755",9
"BP","GO:0000956","nuclear-transcribed mRNA catabolic process","8/372","128/18870",0.00389210518759828,0.112994609335194,0.103009099701849,"472/5976/7812/11340/23404/26986/51010/56915",8
"BP","GO:0031123","RNA 3'-end processing","7/372","102/18870",0.00407018895421688,0.117234261374215,0.106874087086275,"11340/23404/26173/26986/51010/51574/56915",7
"BP","GO:1902115","regulation of organelle assembly","11/372","218/18870",0.00411890842041819,0.117710679702264,0.107308403584579,"387/5962/9662/9898/9908/10146/23636/27243/55755/55823/202018",11
"BP","GO:0044539","long-chain fatty acid import into cell","3/372","17/18870",0.00420824836039587,0.119331569785489,0.108786053086366,"2181/6513/11001",3
"BP","GO:0043276","anoikis","4/372","34/18870",0.00432003232763042,0.120631131713527,0.109970770702557,"166/1411/3688/7088",4
"BP","GO:0071539","protein localization to centrosome","4/372","34/18870",0.00432003232763042,0.120631131713527,0.109970770702557,"2804/9857/11190/23636",4
"BP","GO:0016197","endosomal transport","12/372","253/18870",0.00457864898368027,0.126884075623503,0.115671132219291,"382/537/4218/7879/9648/10890/23085/23325/23339/27243/51552/56850",12
"BP","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","8/372","132/18870",0.00468627401935644,0.127175314631725,0.115936633982707,"2801/5861/10525/10897/10960/22937/50999/57222",8
"BP","GO:0034655","nucleobase-containing compound catabolic process","19/372","496/18870",0.00469270017069318,0.127175314631725,0.115936633982707,"472/4343/5976/6921/6923/7431/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493/79077/124245",19
"BP","GO:0006606","protein import into nucleus","9/372","161/18870",0.00472822383540584,0.127175314631725,0.115936633982707,"4927/4928/8021/9818/10204/23636/23649/53371/55027",9
"BP","GO:0044272","sulfur compound biosynthetic process","9/372","161/18870",0.00472822383540584,0.127175314631725,0.115936633982707,"2181/5538/9653/11001/27430/54480/79178/79586/90161",9
"BP","GO:1905508","protein localization to microtubule organizing center","4/372","35/18870",0.00480283218672242,0.128239125102413,0.116906433865053,"2804/9857/11190/23636",4
"BP","GO:0006486","protein glycosylation","10/372","193/18870",0.00508076571629256,0.132080754252423,0.120408572263151,"2801/7841/23333/23509/29880/55757/79053/79070/143888/440138",10
"BP","GO:0043413","macromolecule glycosylation","10/372","193/18870",0.00508076571629256,0.132080754252423,0.120408572263151,"2801/7841/23333/23509/29880/55757/79053/79070/143888/440138",10
"BP","GO:0061157","mRNA destabilization","9/372","163/18870",0.00512177645208433,0.132080754252423,0.120408572263151,"4343/5976/7812/11340/23404/26058/26986/51010/56915",9
"BP","GO:0007041","lysosomal transport","8/372","134/18870",0.00512724633784692,0.132080754252423,0.120408572263151,"7879/8546/9648/23339/27243/51361/55823/79666",8
"BP","GO:0031109","microtubule polymerization or depolymerization","8/372","134/18870",0.00512724633784692,0.132080754252423,0.120408572263151,"1410/2801/9659/10142/10426/10844/51199/55755",8
"BP","GO:0051170","import into nucleus","9/372","166/18870",0.00575919680519401,0.145191803426434,0.132360977599189,"4927/4928/8021/9818/10204/23636/23649/53371/55027",9
"BP","GO:0008356","asymmetric cell division","3/372","19/18870",0.00582456548719395,0.145191803426434,0.132360977599189,"2801/5080/10890",3
"BP","GO:0030903","notochord development","3/372","19/18870",0.00582456548719395,0.145191803426434,0.132360977599189,"1280/1969/80781",3
"BP","GO:0006986","response to unfolded protein","8/372","137/18870",0.00584736753568472,0.145191803426434,0.132360977599189,"7466/8614/10956/23071/27248/55829/79956/80267",8
"BP","GO:1904375","regulation of protein localization to cell periphery","8/372","137/18870",0.00584736753568472,0.145191803426434,0.132360977599189,"382/1173/1969/2181/3688/25831/25921/56850",8
"BP","GO:0006270","DNA replication initiation","4/372","37/18870",0.00587435399319633,0.145191803426434,0.132360977599189,"5422/5557/5558/23649",4
