"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0051028","mRNA transport","12/329","127/18870",2.31340698096351e-06,0.000512853410092349,0.000457354472223379,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0051205","protein insertion into membrane","9/329","77/18870",7.59954801049898e-06,0.00158562334077882,0.00141403354622597,"617/9868/23065/23787/26515/26519/26520/26521/90580",9
"BP","GO:0007006","mitochondrial membrane organization","11/329","120/18870",8.1973585674041e-06,0.0016000686682216,0.00142691565830455,"617/8546/9868/23787/26515/26519/26520/26521/27069/55735/90580",11
"BP","GO:0009100","glycoprotein metabolic process","20/329","370/18870",8.57099089264462e-06,0.0016000686682216,0.00142691565830455,"2801/5046/5861/7841/9653/23071/23333/23509/26574/29880/54480/55757/55768/79053/79070/79586/80267/90161/143888/440138",20
"BP","GO:0072659","protein localization to plasma membrane","17/329","290/18870",1.44890088334909e-05,0.00256962571661962,0.00229155113392844,"382/481/537/1173/2181/3688/4218/5318/5962/7879/9368/10890/25831/25921/51125/56850/64689",17
"BP","GO:1990778","protein localization to cell periphery","19/329","353/18870",1.5290006009236e-05,0.00258255482451239,0.00230308110565184,"382/481/537/1173/2181/3688/4218/4884/5318/5962/7879/9368/10890/25831/25921/51125/51248/56850/64689",19
"BP","GO:0034976","response to endoplasmic reticulum stress","16/329","266/18870",1.88585354611139e-05,0.00304051024002595,0.00271147842395441,"1861/7466/7993/8614/8975/10525/10956/23071/27248/51439/55757/55768/55829/79956/80020/80267",16
"BP","GO:0007030","Golgi organization","12/329","157/18870",2.05525483670898e-05,0.00310713513008416,0.00277089343578796,"2801/2804/4218/5861/5862/9529/9648/9659/10142/50999/51361/64689",12
"BP","GO:0050657","nucleic acid transport","12/329","158/18870",2.18997401330995e-05,0.00310713513008416,0.00277089343578796,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0050658","RNA transport","12/329","158/18870",2.18997401330995e-05,0.00310713513008416,0.00277089343578796,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0051236","establishment of RNA localization","12/329","161/18870",2.64135688475507e-05,0.00358085848163894,0.00319335234737288,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0032386","regulation of intracellular transport","18/329","336/18870",2.72577330150131e-05,0.00358085848163894,0.00319335234737288,"1459/2040/3553/5116/5566/5962/7905/8021/9648/9818/9868/10956/26993/27248/53371/55823/56850/92840",18
"BP","GO:0051168","nuclear export","12/329","168/18870",4.0208854696051e-05,0.00460116567730702,0.00410324599299856,"3553/4927/4928/5566/5976/8021/8480/10204/23195/23325/23636/26993",12
"BP","GO:0031126","sno(s)RNA 3'-end processing","4/329","12/18870",4.02131762042621e-05,0.00460116567730702,0.00410324599299856,"23404/51010/51574/56915",4
"BP","GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'","4/329","12/18870",4.02131762042621e-05,0.00460116567730702,0.00410324599299856,"11340/23404/51010/56915",4
"BP","GO:0043628","regulatory ncRNA 3'-end processing","4/329","12/18870",4.02131762042621e-05,0.00460116567730702,0.00410324599299856,"23404/51010/51574/56915",4
"BP","GO:0015931","nucleobase-containing compound transport","14/329","225/18870",4.32463565978383e-05,0.00479358833914163,0.00427484544659552,"4363/4927/4928/5976/8021/8480/8737/9818/9908/10204/23225/23636/26993/53371",14
"BP","GO:0043928","exonucleolytic catabolism of deadenylated mRNA","4/329","13/18870",5.72886851518891e-05,0.00599829488242424,0.00534918348246401,"11340/23404/51010/56915",4
"BP","GO:0016073","snRNA metabolic process","7/329","57/18870",5.74970470827246e-05,0.00599829488242424,0.00534918348246401,"11340/23404/51010/51574/56257/56915/92105",7
"BP","GO:0034453","microtubule anchoring","5/329","25/18870",6.2325902571866e-05,0.00631628504064025,0.00563276202190849,"9648/9857/11116/22981/51199",5
"BP","GO:0043122","regulation of canonical NF-kappaB signal transduction","15/329","265/18870",6.86304445867332e-05,0.00676200519303174,0.0060302481281618,"387/2150/3162/3553/7088/8737/9188/9978/23476/23636/29110/54602/57153/79671/286827",15
"BP","GO:0006913","nucleocytoplasmic transport","17/329","330/18870",7.38080560418935e-05,0.00688939933633148,0.00614385618852881,"3553/4927/4928/5566/5976/8021/8480/9818/10204/23195/23225/23325/23636/23649/26993/53371/55027",17
"BP","GO:0051169","nuclear transport","17/329","330/18870",7.38080560418935e-05,0.00688939933633148,0.00614385618852881,"3553/4927/4928/5566/5976/8021/8480/9818/10204/23195/23225/23325/23636/23649/26993/53371/55027",17
"BP","GO:0043144","sno(s)RNA processing","4/329","14/18870",7.91042619330659e-05,0.00701457042691462,0.00625548176602271,"23404/51010/51574/56915",4
"BP","GO:0071027","nuclear RNA surveillance","4/329","14/18870",7.91042619330659e-05,0.00701457042691462,0.00625548176602271,"11340/23404/51010/56915",4
"BP","GO:0045732","positive regulation of protein catabolic process","13/329","210/18870",8.5115984220211e-05,0.00736357063485582,0.00656671457205993,"3416/3553/5962/6923/7466/7879/8754/8975/9978/10193/25831/55823/79699",13
"BP","GO:0010457","centriole-centriole cohesion","4/329","15/18870",0.00010639098208314,0.00887891941135083,0.00791807838532466,"9662/11190/23177/51199",4
"BP","GO:0016180","snRNA processing","5/329","28/18870",0.000110449581401521,0.00887891941135083,0.00791807838532466,"11340/23404/51010/56915/92105",5
"BP","GO:0035966","response to topologically incorrect protein","11/329","159/18870",0.000111780419348943,0.00887891941135083,0.00791807838532466,"1861/7466/8614/10956/23071/27248/55757/55768/55829/79956/80267",11
"BP","GO:0034504","protein localization to nucleus","16/329","310/18870",0.000117190241945044,0.00887891941135083,0.00791807838532466,"1861/4140/4927/4928/5910/8021/9818/10204/23636/23649/25777/26092/51574/53371/55027/56257",16
"BP","GO:0030433","ubiquitin-dependent ERAD pathway","8/329","85/18870",0.000117626125449023,0.00887891941135083,0.00791807838532466,"7466/7993/10956/27248/51439/55829/80020/80267",8
"BP","GO:0043487","regulation of RNA stability","14/329","247/18870",0.000117651314444175,0.00887891941135083,0.00791807838532466,"4343/5976/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493/124245",14
"BP","GO:0007020","microtubule nucleation","6/329","45/18870",0.000123244774782523,0.00893195542843293,0.00796537505748103,"2801/9659/10142/10426/10844/51199",6
"BP","GO:0035967","cellular response to topologically incorrect protein","9/329","109/18870",0.000123390418943675,0.00893195542843293,0.00796537505748103,"1861/7466/8614/10956/27248/55757/55768/55829/79956",9
"BP","GO:0016074","sno(s)RNA metabolic process","4/329","16/18870",0.000139911462352358,0.00992531913927627,0.00885124093408075,"23404/51010/51574/56915",4
"BP","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","12/329","196/18870",0.000175820923677247,0.0118533041073112,0.0105705871062188,"387/2150/3162/3553/8737/9188/9978/23476/23636/29110/54602/57153",12
"BP","GO:0033157","regulation of intracellular protein transport","13/329","226/18870",0.000177269634099501,0.0118533041073112,0.0105705871062188,"1459/2040/3553/5116/5566/9648/9818/9868/10956/27248/53371/55823/56850",13
"BP","GO:0071025","RNA surveillance","4/329","17/18870",0.000180456279051256,0.0118533041073112,0.0105705871062188,"11340/23404/51010/56915",4
"BP","GO:0099638","endosome to plasma membrane protein transport","4/329","17/18870",0.000180456279051256,0.0118533041073112,0.0105705871062188,"537/4218/7879/56850",4
"BP","GO:0006403","RNA localization","12/329","197/18870",0.000184355919139369,0.011889280821588,0.0106026705648575,"4927/4928/5976/8021/8480/9818/9908/10204/23225/23636/26993/53371",12
"BP","GO:0042176","regulation of protein catabolic process","17/329","364/18870",0.000238804776757376,0.0151257239849717,0.0134888788375172,"2876/3416/3553/5566/5962/6923/7466/7879/8754/8975/9529/9978/10193/23077/25831/55823/79699",17
"BP","GO:0009101","glycoprotein biosynthetic process","15/329","299/18870",0.000258689399628777,0.0158822584239343,0.0141635441556015,"2801/7841/9653/23333/23509/26574/29880/54480/55757/79053/79070/79586/90161/143888/440138",15
"BP","GO:0043488","regulation of mRNA stability","13/329","235/18870",0.000259704253901379,0.0158822584239343,0.0141635441556015,"4343/5976/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493",13
"BP","GO:0007032","endosome organization","8/329","96/18870",0.000274706653981431,0.0162464368011568,0.014488312610353,"523/537/7879/23325/27243/51361/55823/79666",8
"BP","GO:0034470","ncRNA processing","19/329","439/18870",0.000274819906419342,0.0162464368011568,0.014488312610353,"1662/8737/9136/9188/10199/11340/23404/25940/25983/29066/51010/51091/51574/55621/56915/79753/79954/92105/126789",19
"BP","GO:1903829","positive regulation of protein localization","20/329","476/18870",0.0002805748142599,0.0163147355111453,0.0145492203080414,"382/1459/2040/2150/2181/3553/3688/5116/5566/5962/8754/9662/9868/11190/23636/25921/51574/55823/56257/57142",20
"BP","GO:0046931","pore complex assembly","4/329","19/18870",0.000285900751747942,0.0163562897814508,0.0145862777419791,"4928/51248/57142/196527",4
"BP","GO:0098876","vesicle-mediated transport to the plasma membrane","10/329","150/18870",0.000307307437244068,0.0173018965064239,0.0154295547020622,"382/537/2181/4218/7879/10890/23339/51125/51552/56850",10
"BP","GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic","4/329","20/18870",0.000352491531848704,0.0192351917456516,0.0171536364891556,"11340/23404/51010/56915",4
"BP","GO:0071786","endoplasmic reticulum tubular network organization","4/329","20/18870",0.000352491531848704,0.0192351917456516,0.0171536364891556,"10890/22931/57142/162427",4
"BP","GO:0034661","ncRNA catabolic process","6/329","55/18870",0.000379059071712627,0.0200759611116478,0.0179034211685195,"6921/6923/11340/23404/51010/56915",6
"BP","GO:0031023","microtubule organizing center organization","10/329","154/18870",0.000379218887646011,0.0200759611116478,0.0179034211685195,"2801/9648/9659/9662/11190/23177/23636/27243/51199/55755",10
"BP","GO:0046209","nitric oxide metabolic process","7/329","78/18870",0.000420587909605069,0.0219386075789586,0.0195644995102668,"1727/1906/2717/3553/55829/64757/80777",7
"BP","GO:0016075","rRNA catabolic process","4/329","21/18870",0.000429482900322203,0.0220779108325051,0.0196887279247631,"11340/23404/51010/56915",4
"BP","GO:0070972","protein localization to endoplasmic reticulum","7/329","79/18870",0.000454692726191132,0.0227154239408443,0.0202572519229704,"6728/6729/6731/8733/10890/10956/57142",7
"BP","GO:2001057","reactive nitrogen species metabolic process","7/329","79/18870",0.000454692726191132,0.0227154239408443,0.0202572519229704,"1727/1906/2717/3553/55829/64757/80777",7
"BP","GO:0061013","regulation of mRNA catabolic process","13/329","252/18870",0.000506478502079255,0.0249511006510433,0.0222509926717567,"4343/5976/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493",13
"BP","GO:0031125","rRNA 3'-end processing","3/329","10/18870",0.000575437705095916,0.027582128918584,0.0245973016189648,"11340/23404/51010",3
"BP","GO:0090161","Golgi ribbon formation","3/329","10/18870",0.000575437705095916,0.027582128918584,0.0245973016189648,"2801/9648/50999",3
"BP","GO:0010257","NADH dehydrogenase complex assembly","6/329","60/18870",0.000608636063653814,0.0278564975547403,0.0248419791824061,"617/4715/28976/51103/51295/91942",6
"BP","GO:0032981","mitochondrial respiratory chain complex I assembly","6/329","60/18870",0.000608636063653814,0.0278564975547403,0.0248419791824061,"617/4715/28976/51103/51295/91942",6
"BP","GO:1902117","positive regulation of organelle assembly","7/329","83/18870",0.000613816228011654,0.0278564975547403,0.0248419791824061,"387/9662/9898/9908/10146/23636/202018",7
"BP","GO:0034472","snRNA 3'-end processing","4/329","23/18870",0.000618207515201526,0.0278564975547403,0.0248419791824061,"11340/23404/51010/56915",4
"BP","GO:0042254","ribosome biogenesis","15/329","325/18870",0.000620429463440791,0.0278564975547403,0.0248419791824061,"1662/4927/9136/9188/10199/11340/23195/23404/25983/26574/51010/51116/55027/56915/79954",15
"BP","GO:0007040","lysosome organization","8/329","109/18870",0.000647638693361207,0.0283601783376815,0.0252911536523772,"523/537/5538/7879/8546/27243/51361/51552",8
"BP","GO:0080171","lytic vacuole organization","8/329","109/18870",0.000647638693361207,0.0283601783376815,0.0252911536523772,"523/537/5538/7879/8546/27243/51361/51552",8
"BP","GO:0048193","Golgi vesicle transport","14/329","294/18870",0.000690191107766936,0.0298549738932844,0.0266241884318311,"2181/2801/4218/5861/9648/10525/10890/10897/10960/22937/50999/51125/51552/57222",14
"BP","GO:0007098","centrosome cycle","9/329","138/18870",0.00071475306792274,0.0302456580600668,0.0269725943259688,"2801/9659/9662/11190/23177/23636/27243/51199/55755",9
"BP","GO:0050779","RNA destabilization","10/329","167/18870",0.00071627721371458,0.0302456580600668,0.0269725943259688,"4343/5976/7812/11340/23404/26058/26986/51010/56915/124245",10
"BP","GO:0070918","regulatory ncRNA processing","7/329","86/18870",0.000759892305632514,0.031438702946481,0.0280365326826749,"8737/23404/29066/51010/51574/56915/79753",7
"BP","GO:0006401","RNA catabolic process","16/329","367/18870",0.000762257810374223,0.031438702946481,0.0280365326826749,"4343/5976/6921/6923/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493/124245",16
"BP","GO:0140694","non-membrane-bounded organelle assembly","17/329","408/18870",0.000870408788461153,0.0351332853856298,0.0313313022372702,"387/1063/1906/2801/3688/7812/9662/9898/9908/10146/10426/10844/23195/23636/27243/51116/55755",17
"BP","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","7/329","88/18870",0.000871646211991943,0.0351332853856298,0.0313313022372702,"161/1173/4218/4884/5898/25921/56850",7
"BP","GO:0032456","endocytic recycling","7/329","89/18870",0.00093217951665356,0.0371510196131481,0.0331306853642099,"382/537/4218/7879/23339/51552/56850",7
"BP","GO:0071712","ER-associated misfolded protein catabolic process","3/329","12/18870",0.0010279737520765,0.0405135877623928,0.0361293698829227,"1861/55757/55768",3
"BP","GO:0006405","RNA export from nucleus","7/329","92/18870",0.00113384728797064,0.0441951245102403,0.0394125054985747,"4927/4928/5976/8021/8480/23636/26993",7
"BP","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","6/329","69/18870",0.00127869294118615,0.0490577303800161,0.0437488996756186,"7812/11340/23404/26986/51010/56915",6
"BP","GO:0046785","microtubule polymerization","7/329","94/18870",0.00128626132656935,0.0490577303800161,0.0437488996756186,"2801/9659/10142/10426/10844/51199/55755",7
"BP","GO:0034982","mitochondrial protein processing","3/329","13/18870",0.00131917927215389,0.0492539881929456,0.0439239192556502,"9512/23203/30968",3
"BP","GO:0090435","protein localization to nuclear envelope","3/329","13/18870",0.00131917927215389,0.0492539881929456,0.0439239192556502,"10204/26092/53371",3
"BP","GO:1902115","regulation of organelle assembly","11/329","218/18870",0.00160452273496435,0.058672599390913,0.0523232861483221,"387/5962/9662/9898/9908/10146/23636/27243/55755/55823/202018",11
"BP","GO:1903828","negative regulation of protein localization","11/329","218/18870",0.00160452273496435,0.058672599390913,0.0523232861483221,"382/1173/2150/3553/4140/10956/25831/27248/54602/56850/91942",11
"BP","GO:0031331","positive regulation of cellular catabolic process","16/329","396/18870",0.00167899496169004,0.060174689571941,0.0536628261581122,"3162/3553/4343/5976/7812/8754/11340/23367/23404/26058/26986/29110/51010/56915/79443/124245",16
"BP","GO:0016197","endosomal transport","12/329","253/18870",0.00169163092129167,0.060174689571941,0.0536628261581122,"382/537/4218/7879/9648/10890/23085/23325/23339/27243/51552/56850",12
"BP","GO:0006809","nitric oxide biosynthetic process","6/329","73/18870",0.0017134602894745,0.060174689571941,0.0536628261581122,"1727/1906/2717/3553/64757/80777",6
"BP","GO:0008333","endosome to lysosome transport","6/329","73/18870",0.0017134602894745,0.060174689571941,0.0536628261581122,"7879/23339/27243/51361/55823/79666",6
"BP","GO:0031503","protein-containing complex localization","10/329","188/18870",0.00175546650643823,0.0610454872385922,0.054439389595943,"161/1173/4218/4884/4927/5898/10142/23195/56850/201134",10
"BP","GO:1903311","regulation of mRNA metabolic process","15/329","362/18870",0.00182010880308426,0.0626788924712608,0.0558960342694757,"4343/4928/5976/7812/8761/11340/23185/23367/23404/26058/26986/51010/51574/56915/60493",15
"BP","GO:0007029","endoplasmic reticulum organization","7/329","100/18870",0.00184126205427357,0.0627976587164264,0.0560019481082193,"7905/10890/22931/23065/57142/92840/162427",7
"BP","GO:0006515","protein quality control for misfolded or incompletely synthesized proteins","4/329","31/18870",0.00196865345602809,0.0652684500778569,0.0582053603442375,"1861/55757/55768/79699",4
"BP","GO:0034063","stress granule assembly","4/329","31/18870",0.00196865345602809,0.0652684500778569,0.0582053603442375,"7812/9898/9908/10146",4
"BP","GO:0030968","endoplasmic reticulum unfolded protein response","6/329","75/18870",0.00196891010948144,0.0652684500778569,0.0582053603442375,"7466/8614/10956/27248/55829/79956",6
"BP","GO:0016050","vesicle organization","15/329","366/18870",0.00202368109595043,0.0664629337716314,0.0592705818063456,"523/537/1173/4218/5861/7879/8546/22937/23325/23339/27243/51361/51552/55823/79666",15
"BP","GO:0006999","nuclear pore organization","3/329","15/18870",0.00204512918906504,0.0665511305836117,0.0593492343132828,"4928/53371/57142",3
"BP","GO:0006606","protein import into nucleus","9/329","161/18870",0.00210302425821341,0.0668355240538486,0.0596028518634918,"4927/4928/8021/9818/10204/23636/23649/53371/55027",9
"BP","GO:0044272","sulfur compound biosynthetic process","9/329","161/18870",0.00210302425821341,0.0668355240538486,0.0596028518634918,"2181/5538/9653/11001/27430/54480/79178/79586/90161",9
"BP","GO:0006486","protein glycosylation","10/329","193/18870",0.00212923998254437,0.0668355240538486,0.0596028518634918,"2801/7841/23333/23509/29880/55757/79053/79070/143888/440138",10
"BP","GO:0043413","macromolecule glycosylation","10/329","193/18870",0.00212923998254437,0.0668355240538486,0.0596028518634918,"2801/7841/23333/23509/29880/55757/79053/79070/143888/440138",10
"BP","GO:0006613","cotranslational protein targeting to membrane","4/329","32/18870",0.00221935423228552,0.068665569179305,0.0612348568497652,"6728/6729/6731/64374",4
"BP","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","8/329","132/18870",0.00222625893871443,0.068665569179305,0.0612348568497652,"2801/5861/10525/10897/10960/22937/50999/57222",8
"BP","GO:0061157","mRNA destabilization","9/329","163/18870",0.00228698735529233,0.0693328559762556,0.0618299325474895,"4343/5976/7812/11340/23404/26058/26986/51010/56915",9
"BP","GO:1902850","microtubule cytoskeleton organization involved in mitosis","9/329","163/18870",0.00228698735529233,0.0693328559762556,0.0618299325474895,"387/2801/3688/5116/8480/23636/25777/27243/55755",9
"BP","GO:0007041","lysosomal transport","8/329","134/18870",0.00244518038306987,0.0735004645656679,0.0655465392607043,"7879/8546/9648/23339/27243/51361/55823/79666",8
"BP","GO:0016078","tRNA catabolic process","3/329","16/18870",0.00248479481830642,0.0740635900885115,0.0660487255993878,"11340/23404/51010",3
"BP","GO:0051170","import into nucleus","9/329","166/18870",0.00258670276998251,0.0764586227093997,0.0681845774017319,"4927/4928/8021/9818/10204/23636/23649/53371/55027",9
"BP","GO:0061014","positive regulation of mRNA catabolic process","9/329","167/18870",0.00269324599787119,0.0789499467309843,0.0704063003358235,"4343/5976/7812/11340/23404/26058/26986/51010/56915",9
"BP","GO:0071539","protein localization to centrosome","4/329","34/18870",0.00278510638182817,0.0808829398764423,0.0721301127205227,"2804/9857/11190/23636",4
"BP","GO:0006986","response to unfolded protein","8/329","137/18870",0.00280479323507257,0.0808829398764423,0.0721301127205227,"7466/8614/10956/23071/27248/55829/79956/80267",8
"BP","GO:1903076","regulation of protein localization to plasma membrane","7/329","108/18870",0.00285110058412633,0.0815552723540007,0.0727296880755486,"382/1173/2181/3688/25831/25921/56850",7
"BP","GO:0007034","vacuolar transport","9/329","169/18870",0.00291674793018017,0.0827656392667925,0.0738090739384539,"7879/8546/9648/23339/27243/51361/54602/55823/79666",9
"BP","GO:1903313","positive regulation of mRNA metabolic process","10/329","203/18870",0.00306865301315397,0.0859558688828243,0.0766540697083932,"4343/4928/5976/7812/11340/23404/26058/26986/51010/56915",10
"BP","GO:0051341","regulation of oxidoreductase activity","6/329","82/18870",0.00309420958156006,0.0859558688828243,0.0766540697083932,"949/1906/2717/3553/5447/51295",6
"BP","GO:1905508","protein localization to microtubule organizing center","4/329","35/18870",0.00310187516690203,0.0859558688828243,0.0766540697083932,"2804/9857/11190/23636",4
"BP","GO:0006402","mRNA catabolic process","13/329","310/18870",0.00324581260900006,0.0892472660784745,0.0795892851084878,"4343/5976/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493",13
"BP","GO:0006446","regulation of translational initiation","6/329","83/18870",0.00328748698573266,0.0896978179876442,0.0799910800981915,"7458/7812/9470/23367/26058/28969",6
"BP","GO:0031122","cytoplasmic microtubule organization","5/329","59/18870",0.00362312595073071,0.0981009751697849,0.0874848813334334,"387/10426/10844/51361/79745",5
"BP","GO:1902905","positive regulation of supramolecular fiber organization","9/329","175/18870",0.00367624020739233,0.098785030421368,0.0880949108709246,"382/387/1906/2150/2876/9659/10142/55755/79709",9
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","11/329","243/18870",0.0037154507111502,0.0990879975372163,0.0883650921013562,"1459/2876/3162/3553/7466/8737/9529/10525/26574/27069/55829",11
"BP","GO:0006997","nucleus organization","8/329","144/18870",0.00380449542847068,0.100035754346386,0.0892102864721525,"1861/4928/25777/26092/26993/27243/53371/57142",8
"BP","GO:0006270","DNA replication initiation","4/329","37/18870",0.00380739408986807,0.100035754346386,0.0892102864721525,"5422/5557/5558/23649",4
"BP","GO:0034620","cellular response to unfolded protein","6/329","89/18870",0.00464165022039644,0.121058333321663,0.107957886318044,"7466/8614/10956/27248/55829/79956",6
"BP","GO:0030150","protein import into mitochondrial matrix","3/329","20/18870",0.00480429305247891,0.123484256935817,0.110121286214334,"9868/80273/131118",3
"BP","GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","3/329","20/18870",0.00480429305247891,0.123484256935817,0.110121286214334,"7466/10525/55829",3
"BP","GO:0070085","glycosylation","10/329","217/18870",0.00490939993927717,0.125277997011627,0.111720914937735,"2801/7841/23333/23509/29880/55757/79053/79070/143888/440138",10
"BP","GO:0035337","fatty-acyl-CoA metabolic process","4/329","40/18870",0.00505776554827799,0.1281421028553,0.114275078741168,"2181/5538/11001/55711",4
"BP","GO:0010821","regulation of mitochondrion organization","8/329","152/18870",0.00526217235453953,0.132375357032282,0.118050227139913,"1459/2876/5898/5910/10193/10463/26355/27069",8
"BP","GO:0045185","maintenance of protein location","6/329","93/18870",0.00574771415164298,0.143571423210406,0.128034699968029,"2200/2201/8733/9908/10956/25777",6
"BP","GO:0034605","cellular response to heat","5/329","66/18870",0.00586068516315508,0.145369582333644,0.12963826952728,"3066/3162/3281/5566/10569",5
"BP","GO:0045807","positive regulation of endocytosis","8/329","155/18870",0.00590681494872022,0.14549633766049,0.129751307901347,"1173/1861/2150/3553/5538/10960/57534/196527",8
"BP","GO:0006364","rRNA processing","10/329","225/18870",0.00629656019805355,0.151595330755879,0.135190292440288,"1662/9136/9188/10199/11340/23404/25983/51010/56915/79954",10
"BP","GO:0007042","lysosomal lumen acidification","3/329","22/18870",0.00632537607890333,0.151595330755879,0.135190292440288,"523/537/5538",3
"BP","GO:0045947","negative regulation of translational initiation","3/329","22/18870",0.00632537607890333,0.151595330755879,0.135190292440288,"9470/23367/26058",3
"BP","GO:0098801","regulation of renal system process","3/329","22/18870",0.00632537607890333,0.151595330755879,0.135190292440288,"1906/2150/9368",3
"BP","GO:0034655","nucleobase-containing compound catabolic process","17/329","496/18870",0.00649451835335471,0.154604406707041,0.137873738267968,"4343/5976/6921/6923/7812/8761/11340/23185/23367/23404/26058/26986/51010/56915/60493/79077/124245",17
"BP","GO:0007099","centriole replication","4/329","43/18870",0.00655715674187851,0.155054899756287,0.138275480767333,"9662/23636/27243/55755",4
"BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","16/329","458/18870",0.00685286926795774,0.160974352936729,0.143554354480397,"5714/6923/7466/7993/8453/9529/9978/10956/25831/27248/51439/54850/55829/79699/80020/80267",16
"BP","GO:0045022","early endosome to late endosome transport","4/329","44/18870",0.0071156960146469,0.164963227215376,0.147111568792665,"5962/7879/51361/55823",4
