"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0006801","superoxide metabolic process","14/460","72/18870",1.76666779535863e-09,3.20514307334872e-07,2.11928610431078e-07,"1401/1536/1906/2150/4780/4843/4846/6647/6648/6649/10516/26574/27035/50507",14
"BP","GO:0006809","nitric oxide biosynthetic process","14/460","73/18870",2.13778775492726e-09,3.73479438518218e-07,2.46949907128635e-07,"1727/1906/2717/3458/3553/4843/4846/5743/5879/6648/7124/9475/64757/80777",14
"BP","GO:2000377","regulation of reactive oxygen species metabolic process","19/460","147/18870",3.24128176686678e-09,5.46040217653951e-07,3.61049544181439e-07,"183/185/387/1401/2150/3091/3630/4780/5879/6647/6648/7124/7350/7498/8737/10193/10516/23408/26574",19
"BP","GO:0043500","muscle adaptation","17/460","118/18870",4.11242726457424e-09,6.68907565758507e-07,4.42291179126442e-07,"183/488/1906/2628/2660/3162/3553/4624/4625/4846/4878/5468/6548/7132/9464/9475/9868",17
"BP","GO:0014896","muscle hypertrophy","16/460","104/18870",4.45175999742142e-09,6.90919367382254e-07,4.56845694867081e-07,"183/488/1906/2660/3066/3357/4624/4625/4878/5468/5910/6548/7132/9464/9475/9868",16
"BP","GO:0042060","wound healing","33/460","423/18870",4.54070391962049e-09,6.90919367382254e-07,4.56845694867081e-07,"152/246/325/387/949/1861/1906/2004/2150/2677/2876/3084/3091/3162/3315/3569/3630/3688/4780/4846/5054/5156/5294/5327/5468/7124/7422/7450/8546/8761/27243/60681/196527",33
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","24/460","243/18870",6.95686641360007e-09,1.02548558977973e-06,6.78065631036085e-07,"551/1437/1459/2876/2932/3091/3162/3315/3553/3630/4780/4846/5054/5743/6648/7124/7466/8737/9529/10525/23411/26574/27069/55829",24
"BP","GO:0071216","cellular response to biotic stimulus","25/460","265/18870",8.5743294465468e-09,1.22283698417475e-06,8.08557174856852e-07,"387/949/1437/1440/1910/2671/2920/2921/2932/3553/3569/3576/4843/4846/5054/5609/5976/6347/7097/7124/7466/8754/10270/51571/55829",25
"BP","GO:0072655","establishment of protein localization to mitochondrion","17/460","124/18870",8.88485894377993e-09,1.22283698417475e-06,8.08557174856852e-07,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0002237","response to molecule of bacterial origin","30/460","369/18870",9.10723715758887e-09,1.22283698417475e-06,8.08557174856852e-07,"387/949/1437/1440/1636/1906/1910/2671/2920/2921/3066/3553/3569/3576/4843/4846/5054/5105/5609/5743/5972/5976/6347/6648/7097/7124/8754/10270/51571/55829",30
"BP","GO:0032496","response to lipopolysaccharide","29/460","348/18870",9.33265453260355e-09,1.22283698417475e-06,8.08557174856852e-07,"387/949/1437/1440/1636/1906/1910/2671/2920/2921/3066/3553/3569/3576/4843/4846/5054/5105/5609/5743/5972/5976/6347/6648/7097/7124/8754/10270/55829",29
"BP","GO:0072594","establishment of protein localization to organelle","34/460","459/18870",9.74243561932537e-09,1.24202888692859e-06,8.21247133429902e-07,"617/1459/3458/4927/4928/5743/5898/6728/6729/6731/7879/8021/8546/9512/9648/9818/9868/10204/10531/10890/23203/23636/23649/23787/26515/26519/26520/26521/53371/55027/55823/80273/90580/131118",34
"BP","GO:1901653","cellular response to peptide","30/460","374/18870",1.23917567828039e-08,1.5313008305303e-06,1.01251784940502e-06,"183/185/478/1906/1909/2200/2641/2660/2671/2932/3416/3553/3630/4218/4363/4780/5105/5170/5468/5566/5910/6548/7124/9370/9475/9518/10890/23411/51738/55829",30
"BP","GO:0051353","positive regulation of oxidoreductase activity","11/460","47/18870",1.26607446238461e-08,1.5313008305303e-06,1.01251784940502e-06,"183/185/949/1906/3091/3357/3458/3553/3630/5447/7124",11
"BP","GO:0006979","response to oxidative stress","31/460","400/18870",1.57578797002093e-08,1.85824796364718e-06,1.22869993557158e-06,"488/847/1861/1906/1909/2876/2879/3066/3091/3162/3569/4363/4780/4846/5156/5742/5743/6647/6648/6649/7350/8614/8737/8754/9370/10516/10891/23411/55829/79956/80777",31
"BP","GO:0006631","fatty acid metabolic process","31/460","401/18870",1.66983377864685e-08,1.88744002535942e-06,1.24800214122267e-06,"31/34/35/47/246/341/551/1906/2108/2181/2194/2876/2879/3553/3630/5105/5468/5577/5742/5743/7132/9370/10891/11001/22937/23411/28976/79071/80142/200539/219743",31
"BP","GO:0003300","cardiac muscle hypertrophy","15/460","99/18870",1.68056987630052e-08,1.88744002535942e-06,1.24800214122267e-06,"183/488/1906/3066/3357/4624/4625/4878/5468/5910/6548/7132/9464/9475/9868",15
"BP","GO:0062197","cellular response to chemical stress","27/460","317/18870",1.93351321269358e-08,2.1210190289013e-06,1.40244789454371e-06,"488/847/1906/1909/2876/3066/3091/3162/3569/4363/4780/4846/5105/5156/5743/6647/6648/6649/7350/8737/9978/10516/10891/23411/27035/55829/79956",27
"BP","GO:0070585","protein localization to mitochondrion","17/460","131/18870",2.06056188332083e-08,2.20901600082371e-06,1.46063274169369e-06,"617/1459/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",17
"BP","GO:0071219","cellular response to molecule of bacterial origin","23/460","239/18870",2.34545724529368e-08,2.45800028852156e-06,1.6252646876113e-06,"387/949/1437/1440/1910/2671/2920/2921/3553/3569/3576/4843/4846/5054/5609/5976/6347/7097/7124/8754/10270/51571/55829",23
"BP","GO:1903829","positive regulation of protein localization","34/460","476/18870",2.39703229323705e-08,2.45800028852156e-06,1.6252646876113e-06,"382/1459/2040/2150/2181/2641/2932/3091/3458/3553/3630/3688/5116/5170/5468/5566/5743/5950/5962/6659/7097/7124/8754/9475/9662/9868/11190/23636/25921/51574/51738/55823/56257/57142",34
"BP","GO:0014897","striated muscle hypertrophy","15/460","102/18870",2.54632541765052e-08,2.54055656251133e-06,1.67985206804527e-06,"183/488/1906/3066/3357/4624/4625/4878/5468/5910/6548/7132/9464/9475/9868",15
"BP","GO:0090150","establishment of protein localization to membrane","25/460","280/18870",2.58526001697146e-08,2.54055656251133e-06,1.67985206804527e-06,"481/537/617/2040/2181/4218/5962/6728/6729/6731/7879/8546/9868/10890/23065/23787/26515/26519/26520/26521/51125/56850/64374/64689/90580",25
"BP","GO:0098801","regulation of renal system process","8/460","22/18870",2.7801911980019e-08,2.67635956754591e-06,1.76964694300315e-06,"183/185/1906/2150/4879/4881/9368/9370",8
"BP","GO:0071222","cellular response to lipopolysaccharide","22/460","226/18870",3.85965057356049e-08,3.64119435109697e-06,2.40760939988626e-06,"387/949/1437/1440/1910/2671/2920/2921/3553/3569/3576/4843/4846/5054/5609/5976/6347/7097/7124/8754/10270/55829",22
"BP","GO:0009266","response to temperature stimulus","19/460","171/18870",3.99823761420275e-08,3.66043636944257e-06,2.42033249560009e-06,"34/153/155/1149/2932/3066/3162/3281/3315/3357/4846/5566/5609/5743/6548/6647/7350/10569/23411",19
"BP","GO:0034976","response to endoplasmic reticulum stress","24/460","266/18870",4.03524891267784e-08,3.66043636944257e-06,2.42033249560009e-06,"246/487/488/1861/2932/3576/4780/7466/7993/8614/8975/10525/10956/23071/23411/26471/27248/51439/55757/55768/55829/79956/80020/80267",24
"BP","GO:0071375","cellular response to peptide hormone stimulus","26/460","310/18870",4.8533210828521e-08,4.31945576373837e-06,2.85608547537056e-06,"183/185/1906/1909/2200/2641/2660/2932/3416/3553/3630/4218/4780/5105/5170/5468/5566/5910/6548/9370/9475/9518/10890/23411/51738/55829",26
"BP","GO:2001233","regulation of apoptotic signaling pathway","30/460","398/18870",5.02476822261854e-08,4.38922809372068e-06,2.90221993052997e-06,"183/551/1437/1459/2876/2932/3091/3162/3315/3553/3630/4780/4846/5054/5743/6422/6647/6648/7124/7466/8737/9368/9529/10525/23411/26471/26574/27035/27069/55829",30
"BP","GO:0071453","cellular response to oxygen levels","19/460","174/18870",5.29962562935708e-08,4.54515165339588e-06,3.00531880187273e-06,"523/537/1536/1906/3091/3162/4780/5105/5468/5743/6422/6548/7422/8614/9475/10525/23411/26355/27035",19
"BP","GO:0046883","regulation of hormone secretion","23/460","251/18870",5.83241252959848e-08,4.91276605394929e-06,3.24839066263163e-06,"183/185/1906/2150/2641/3091/3458/3553/3569/3630/4843/5443/5468/5566/5950/5972/6422/6659/7124/9370/51738/56729/91942",23
"BP","GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin","8/460","24/18870",6.12582085213028e-08,5.06938543149097e-06,3.35194961862641e-06,"183/185/387/1636/1910/2150/5972/27035",8
"BP","GO:0010634","positive regulation of epithelial cell migration","19/460","176/18870",6.37241797843252e-08,5.18253372487348e-06,3.42676487660537e-06,"183/382/949/1906/3091/3162/3315/3458/4780/4846/5170/5294/5743/5879/7422/8754/9475/23411/57142",19
"BP","GO:0034599","cellular response to oxidative stress","23/460","255/18870",7.79890598126818e-08,6.23515923960034e-06,4.12277581132875e-06,"488/847/1906/1909/2876/3066/3091/3162/3569/4363/4780/4846/5156/6647/6648/6649/7350/8737/10516/10891/23411/55829/79956",23
"BP","GO:0035812","renal sodium excretion","6/460","11/18870",8.46168499021605e-08,6.54324067194248e-06,4.32648362830201e-06,"183/185/1906/1910/4879/4881",6
"BP","GO:0044062","regulation of excretion","6/460","11/18870",8.46168499021605e-08,6.54324067194248e-06,4.32648362830201e-06,"183/185/1906/4879/4881/9368",6
"BP","GO:0051341","regulation of oxidoreductase activity","13/460","82/18870",8.75897676743035e-08,6.66388603418854e-06,4.4062560546513e-06,"183/185/949/1906/2717/3091/3357/3458/3553/3630/5447/7124/51295",13
"BP","GO:0097237","cellular response to toxic substance","16/460","128/18870",9.1632382795852e-08,6.8607928515561e-06,4.53645363782973e-06,"213/847/2671/2876/2879/4780/4846/5742/5743/6647/6648/6649/7124/10516/55829/64757",16
"BP","GO:0050878","regulation of body fluid levels","28/460","365/18870",9.81708853597209e-08,7.23550103502818e-06,4.78421600856666e-06,"152/551/554/1906/1910/2150/2677/3091/3315/3569/4780/4846/4879/4881/5054/5156/5294/5327/5566/5617/7422/7450/7466/7498/8546/8761/8862/196527",28
"BP","GO:0062013","positive regulation of small molecule metabolic process","17/460","147/18870",1.15553328634128e-07,8.38561617180277e-06,5.54468846547239e-06,"551/2641/3091/3458/3553/3630/4843/4846/5468/5566/5741/5743/7124/9370/10891/22937/23411",17
"BP","GO:0055078","sodium ion homeostasis","10/460","46/18870",1.2485178503769e-07,8.789938358549e-06,5.81203203561155e-06,"183/185/478/481/1906/1909/1910/4879/4881/6548",10
"BP","GO:1902175","regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","10/460","46/18870",1.2485178503769e-07,8.789938358549e-06,5.81203203561155e-06,"2876/3091/3315/3630/4780/6647/6648/9529/23411/27035",10
"BP","GO:0006457","protein folding","21/460","223/18870",1.38862840944536e-07,9.63258854022615e-06,6.36920429905048e-06,"325/1861/3315/4878/4879/6388/6902/7466/7841/9529/10283/10525/23071/53938/55768/56605/60681/64374/80273/131118/169714",21
"BP","GO:0140353","lipid export from cell","10/460","47/18870",1.55173687852242e-07,1.0481762832915e-05,6.93069039731479e-06,"183/185/1906/3553/4843/5443/5743/5972/51738/56729",10
"BP","GO:0014823","response to activity","12/460","72/18870",1.55887181175845e-07,1.0481762832915e-05,6.93069039731479e-06,"183/847/1906/2641/2660/3091/3569/5105/6648/7124/9370/10891",12
"BP","GO:0006936","muscle contraction","27/460","351/18870",1.57770863077584e-07,1.0481762832915e-05,6.93069039731479e-06,"152/156/387/481/487/488/1906/1909/1910/3357/4624/4625/4878/5294/5318/5566/5743/5910/6548/6647/7124/7139/9475/10142/10345/51738/57057",27
"BP","GO:0006937","regulation of muscle contraction","18/460","170/18870",1.90211691945957e-07,1.22247112485968e-05,8.0831526348353e-06,"152/156/387/481/487/488/1906/4625/4878/5294/5318/5566/5743/6548/6647/7139/10142/51738",18
"BP","GO:0097254","renal tubular secretion","7/460","19/18870",1.91115595136731e-07,1.22247112485968e-05,8.0831526348353e-06,"183/185/1906/1910/4879/4881/9368",7
"BP","GO:0045776","negative regulation of blood pressure","10/460","48/18870",1.91780502945974e-07,1.22247112485968e-05,8.0831526348353e-06,"153/155/4843/4846/4878/4879/6648/7124/8862/9370",10
"BP","GO:0072659","protein localization to plasma membrane","24/460","290/18870",2.04854973171376e-07,1.28840121126584e-05,8.51909172641105e-06,"382/481/537/1173/2181/3458/3630/3688/4218/5170/5318/5962/7124/7132/7879/9368/9370/9475/10890/25831/25921/51125/56850/64689",24
"BP","GO:0006839","mitochondrial transport","19/460","190/18870",2.1528243902381e-07,1.33616745378331e-05,8.83492890342867e-06,"617/1459/2932/4884/6548/7350/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",19
"BP","GO:0001819","positive regulation of cytokine production","33/460","499/18870",2.34306187629891e-07,1.42573061789183e-05,9.42713326001918e-06,"183/1437/1536/2150/3066/3091/3162/3315/3357/3458/3553/3569/3630/4843/5054/5294/5743/5861/6647/7097/7124/8737/9188/9370/9475/9868/10146/23411/23765/27035/29110/30968/51571",33
"BP","GO:0061028","establishment of endothelial barrier","10/460","49/18870",2.35757871943105e-07,1.42573061789183e-05,9.42713326001918e-06,"1909/1910/2150/2194/3553/5962/7124/7132/7422/9475",10
"BP","GO:0090151","establishment of protein localization to mitochondrial membrane","9/460","38/18870",2.44581118833866e-07,1.46036599688525e-05,9.65614730319448e-06,"617/8546/9868/23787/26515/26519/26520/26521/90580",9
"BP","GO:0015980","energy derivation by oxidation of organic compounds","26/460","337/18870",2.5336469667431e-07,1.47545836322558e-05,9.75594017213749e-06,"34/47/155/387/847/1431/2108/2932/3091/3416/3458/3630/4715/4843/5443/5502/5741/6648/7124/10632/10891/26471/27069/30968/51103/55829",26
"BP","GO:0062012","regulation of small molecule metabolic process","26/460","337/18870",2.5336469667431e-07,1.47545836322558e-05,9.75594017213749e-06,"34/341/551/2053/2641/3091/3458/3553/3630/4843/4846/5468/5566/5741/5743/6647/7124/9370/10295/10891/22937/23408/23411/26471/55829/219743",26
"BP","GO:0006626","protein targeting to mitochondrion","14/460","106/18870",2.93612265868175e-07,1.68898665621973e-05,1.11678195605572e-05,"1459/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",14
"BP","GO:0045039","protein insertion into mitochondrial inner membrane","6/460","13/18870",3.01485676246634e-07,1.71338305404262e-05,1.13291320065793e-05,"9868/26515/26519/26520/26521/90580",6
"BP","GO:0032770","positive regulation of monooxygenase activity","8/460","29/18870",3.21157061788492e-07,1.80344983387657e-05,1.19246663418459e-05,"949/3091/3357/3458/3553/3630/5447/7124",8
"BP","GO:0019216","regulation of lipid metabolic process","26/460","342/18870",3.37014742449846e-07,1.8702335766305e-05,1.23662499303888e-05,"341/551/949/1149/2053/2181/3357/3458/3553/3630/5105/5156/5294/5468/5743/6647/7124/9370/10577/10891/22937/23411/64784/113791/131118/219743",26
"BP","GO:0001885","endothelial cell development","11/460","64/18870",3.7219027458101e-07,2.04142037813793e-05,1.34981613657715e-05,"1909/1910/2150/2194/2876/3553/5962/7124/7132/7422/9475",11
"BP","GO:0003014","renal system process","15/460","126/18870",4.40247966395177e-07,2.38695362929431e-05,1.57828762786317e-05,"183/185/387/554/1906/1909/1910/2150/4879/4881/5566/5972/7466/9368/9370",15
"BP","GO:0042554","superoxide anion generation","9/460","41/18870",4.92621334948258e-07,2.64056231471697e-05,1.74597729121015e-05,"1401/1536/1906/2150/6647/6648/26574/27035/50507",9
"BP","GO:0010631","epithelial cell migration","27/460","372/18870",5.01169837921379e-07,2.65620014098331e-05,1.75631724395156e-05,"183/382/387/949/1460/1906/2876/3091/3162/3315/3458/3688/4780/4846/5170/5294/5468/5743/5879/7124/7422/8754/9475/23129/23411/25959/57142",27
"BP","GO:1905952","regulation of lipid localization","18/460","183/18870",5.73768844668708e-07,3.00718626700255e-05,1.98839425351273e-05,"183/185/341/949/1149/1401/1906/3553/3569/5443/5444/5468/5972/7124/9370/23411/51738/56729",18
"BP","GO:0090132","epithelium migration","27/460","375/18870",5.86541797631984e-07,3.04034907629678e-05,2.01032197383871e-05,"183/382/387/949/1460/1906/2876/3091/3162/3315/3458/3688/4780/4846/5170/5294/5468/5743/5879/7124/7422/8754/9475/23129/23411/25959/57142",27
"BP","GO:0046879","hormone secretion","24/460","308/18870",6.15009888498895e-07,3.10944261536293e-05,2.0560076028074e-05,"183/185/1906/2150/2641/3091/3458/3553/3569/3630/4843/5443/5468/5566/5861/5950/5972/6422/6659/7124/9370/51738/56729/91942",24
"BP","GO:1990778","protein localization to cell periphery","26/460","353/18870",6.18273316447909e-07,3.10944261536293e-05,2.0560076028074e-05,"382/481/537/1173/2181/3458/3630/3688/4218/4884/5170/5318/5962/7124/7132/7879/9368/9370/9475/10890/25831/25921/51125/51248/56850/64689",26
"BP","GO:0043122","regulation of canonical NF-kappaB signal transduction","22/460","265/18870",6.2601745098977e-07,3.10944261536293e-05,2.0560076028074e-05,"387/2150/3162/3315/3357/3553/5170/7088/7124/7132/8737/9188/9370/9978/23411/23476/23636/29110/54602/57153/79671/286827",22
"BP","GO:0071456","cellular response to hypoxia","16/460","147/18870",6.26239237777143e-07,3.10944261536293e-05,2.0560076028074e-05,"1536/1906/3091/3162/4780/5105/5468/5743/6422/6548/7422/8614/9475/10525/23411/26355",16
"BP","GO:0001667","ameboidal-type cell migration","32/460","497/18870",6.46232047596957e-07,3.17528809220296e-05,2.09954556691862e-05,"183/382/387/949/1460/1906/1909/1910/2876/3091/3162/3315/3357/3458/3688/4780/4846/5170/5294/5468/5743/5879/7124/7422/8754/9368/9464/9475/23129/23411/25959/57142",32
"BP","GO:0010595","positive regulation of endothelial cell migration","15/460","130/18870",6.61777825582334e-07,3.21815051883698e-05,2.12788681193755e-05,"183/949/1906/3091/3162/3315/4780/4846/5170/5294/5743/5879/7422/9475/23411",15
"BP","GO:0051047","positive regulation of secretion","24/460","310/18870",6.90983952581631e-07,3.32588908604852e-05,2.19912508216904e-05,"156/382/551/1906/2150/2181/2641/3091/3458/3553/3630/4879/4881/5468/5566/5617/5950/6659/7097/7879/8754/27243/51738/56729",24
"BP","GO:0090130","tissue migration","27/460","380/18870",7.59225317005424e-07,3.61744022253999e-05,2.39190283284112e-05,"183/382/387/949/1460/1906/2876/3091/3162/3315/3458/3688/4780/4846/5170/5294/5468/5743/5879/7124/7422/8754/9475/23129/23411/25959/57142",27
"BP","GO:0003205","cardiac chamber development","17/460","168/18870",7.92484015060875e-07,3.73814709904215e-05,2.47171593328987e-05,"1909/3084/3091/4624/4625/4846/5318/5950/6659/7139/7468/9464/9510/11064/23129/25831/57057",17
"BP","GO:0030100","regulation of endocytosis","23/460","291/18870",8.24652429049607e-07,3.85137178992772e-05,2.54658170638248e-05,"246/341/382/949/1173/1861/2150/3458/3553/5054/5538/5879/5898/6347/6647/7097/7124/7422/8862/9370/10960/57534/196527",23
"BP","GO:0098869","cellular oxidant detoxification","13/460","99/18870",8.33928615087362e-07,3.85651105624224e-05,2.54997986223308e-05,"213/847/2876/2879/4780/4846/5742/5743/6647/6648/6649/10516/55829",13
"BP","GO:0010660","regulation of muscle cell apoptotic process","12/460","84/18870",8.80183683619368e-07,4.03089945207045e-05,2.66528794539007e-05,"488/1786/1906/3458/4780/5170/5468/6648/9464/23408/23411/26471",12
"BP","GO:0006605","protein targeting","25/460","339/18870",9.95084214183027e-07,4.51328099836667e-05,2.98424547229181e-05,"1459/2040/6728/6729/6731/7879/8546/9512/9648/9868/10531/10956/23203/23787/26515/26519/26520/26521/51125/53371/55823/64374/80273/90580/131118",25
"BP","GO:0045732","positive regulation of protein catabolic process","19/460","210/18870",1.0093615822484e-06,4.53443674615781e-05,2.99823395308472e-05,"2932/3416/3458/3553/4780/5962/6923/7124/7466/7879/8754/8975/9978/10193/25831/26471/55823/57817/79699",19
"BP","GO:0010632","regulation of epithelial cell migration","23/460","295/18870",1.04475189143101e-06,4.64914591686797e-05,3.07408128531288e-05,"183/382/387/949/1460/1906/3091/3162/3315/3458/4780/4846/5170/5294/5468/5743/5879/7124/7422/8754/9475/23411/57142",23
"BP","GO:0042176","regulation of protein catabolic process","26/460","364/18870",1.10385361588545e-06,4.86624065993616e-05,3.21762741157757e-05,"2876/2932/3416/3458/3553/3630/4780/4843/5566/5774/5962/6923/7124/7466/7879/8754/8975/9529/9978/10193/23077/25831/26471/55823/57817/79699",26
"BP","GO:0009914","hormone transport","24/460","319/18870",1.15185990611416e-06,5.03085479364862e-05,3.32647261385601e-05,"183/185/1906/2150/2641/3091/3458/3553/3569/3630/4843/5443/5468/5566/5861/5950/5972/6422/6659/7124/9370/51738/56729/91942",24
