"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0034367","protein-containing complex remodeling","14/569","35/18870",5.68175199331319e-13,2.39012367185375e-10,1.52609864943202e-10,"183/335/336/337/338/345/348/949/1071/3990/4023/5046/5320/116519",14
"BP","GO:0007249","canonical NF-kappaB signal transduction","36/569","300/18870",1.66718861046779e-12,6.47382161972418e-10,4.13354779372663e-10,"387/389/948/1499/1906/2099/2150/2697/2950/3162/3552/3553/3654/4792/5495/5581/6376/7037/7088/7099/7124/7189/8737/9188/9370/9755/9978/23085/23476/23636/29110/54602/57153/79671/79753/286827",36
"BP","GO:0034370","triglyceride-rich lipoprotein particle remodeling","9/569","12/18870",3.93023624365187e-12,1.32265550386364e-09,8.44518131793826e-10,"335/336/337/345/348/1071/3990/4023/116519",9
"BP","GO:0034372","very-low-density lipoprotein particle remodeling","9/569","12/18870",3.93023624365187e-12,1.32265550386364e-09,8.44518131793826e-10,"335/336/337/345/348/1071/3990/4023/116519",9
"BP","GO:0048660","regulation of smooth muscle cell proliferation","26/569","171/18870",1.06631458434475e-11,3.36422251360768e-09,2.14806266925238e-09,"348/1499/1786/1906/2006/2247/2697/2768/3162/3479/3486/3569/3654/3717/4846/5743/6376/6648/6934/7015/7099/7124/9370/9510/10221/80310",26
"BP","GO:0035296","regulation of tube diameter","24/569","146/18870",1.2243067999174e-11,3.4335004033239e-09,2.19229673762987e-09,"153/154/183/348/387/490/952/1401/1636/1906/2150/2643/2729/2876/2982/3764/4846/4878/4879/5743/5910/6546/6648/7124",24
"BP","GO:0097746","blood vessel diameter maintenance","24/569","146/18870",1.2243067999174e-11,3.4335004033239e-09,2.19229673762987e-09,"153/154/183/348/387/490/952/1401/1636/1906/2150/2643/2729/2876/2982/3764/4846/4878/4879/5743/5910/6546/6648/7124",24
"BP","GO:0072594","establishment of protein localization to organelle","44/569","459/18870",1.32526153248135e-11,3.52101063998204e-09,2.24817219526754e-09,"617/948/1432/1459/3098/3099/3717/4734/4792/4927/4928/5534/5743/5898/6262/6272/6728/6729/6731/7015/7879/8021/8546/9512/9648/9818/9868/10204/10531/10890/23203/23636/23649/23787/26515/26519/26520/26521/53371/55027/55823/80273/90580/131118",44
"BP","GO:0035150","regulation of tube size","24/569","147/18870",1.42258367323109e-11,3.59060119123528e-09,2.29260589864927e-09,"153/154/183/348/387/490/952/1401/1636/1906/2150/2643/2729/2876/2982/3764/4846/4878/4879/5743/5910/6546/6648/7124",24
"BP","GO:0048659","smooth muscle cell proliferation","26/569","175/18870",1.82392486854075e-11,4.3843679697113e-09,2.79942754259237e-09,"348/1499/1786/1906/2006/2247/2697/2768/3162/3479/3486/3569/3654/3717/4846/5743/6376/6648/6934/7015/7099/7124/9370/9510/10221/80310",26
"BP","GO:0051235","maintenance of location","37/569","350/18870",3.61454600500321e-11,8.29374010602554e-09,5.29556931450709e-09,"19/335/338/348/811/817/948/949/1401/2200/2201/2247/2946/3098/3099/3553/3569/3627/3988/4023/4792/5566/5581/6262/6348/6376/6546/7124/8733/9908/10142/10577/10956/10959/25777/27069/148867",37
"BP","GO:0033344","cholesterol efflux","17/569","73/18870",4.10480945478489e-11,9.00916440337136e-09,5.75236913068711e-09,"19/335/336/337/338/345/348/949/1071/3988/4792/5444/9370/10577/64240/64241/116519",17
"BP","GO:0009266","response to temperature stimulus","25/569","171/18870",6.39442770948559e-11,1.34496129489514e-08,8.58760423089688e-09,"34/153/154/1153/2246/2729/3066/3158/3162/3281/3303/3306/3479/3552/3627/3654/3988/4792/4846/5566/5743/6387/9451/10569/100507436",25
"BP","GO:0043122","regulation of canonical NF-kappaB signal transduction","31/569","265/18870",1.1580741073667e-10,2.33838323759485e-08,1.49306228073972e-08,"387/389/948/1499/2099/2150/2697/2950/3162/3552/3553/3654/5495/5581/6376/7037/7088/7099/7124/7189/8737/9188/9370/9978/23476/23636/29110/54602/57153/79671/286827",31
"BP","GO:0046209","nitric oxide metabolic process","17/569","78/18870",1.26654359325821e-10,2.42747361045566e-08,1.54994665844008e-08,"948/1727/1906/2643/2717/3553/3717/4846/5743/6648/7099/7124/9314/23564/55829/64757/80777",17
"BP","GO:0042632","cholesterol homeostasis","19/569","100/18870",1.29837138435624e-10,2.42747361045566e-08,1.54994665844008e-08,"19/335/336/337/338/345/348/949/1071/2053/3949/3990/4023/10577/27346/64240/64241/116519/255738",19
"BP","GO:0055092","sterol homeostasis","19/569","101/18870",1.55499318596206e-10,2.73170095686305e-08,1.74419641544638e-08,"19/335/336/337/338/345/348/949/1071/2053/3949/3990/4023/10577/27346/64240/64241/116519/255738",19
"BP","GO:2001057","reactive nitrogen species metabolic process","17/569","79/18870",1.56932107268281e-10,2.73170095686305e-08,1.74419641544638e-08,"948/1727/1906/2643/2717/3553/3717/4846/5743/6648/7099/7124/9314/23564/55829/64757/80777",17
"BP","GO:0003018","vascular process in circulatory system","31/569","269/18870",1.69348726053825e-10,2.84957456373236e-08,1.81945894448004e-08,"153/154/183/348/387/490/948/952/1401/1636/1906/2150/2171/2643/2729/2876/2982/3764/4363/4846/4878/4879/5743/5910/6533/6546/6648/7037/7124/7422/9368",31
"BP","GO:0030301","cholesterol transport","21/569","128/18870",2.46051747952004e-10,4.00667491503779e-08,2.55826978685581e-08,"19/335/336/337/338/345/348/948/949/1071/3949/3988/3990/4792/5444/9370/10577/64240/64241/116519/255738",21
"BP","GO:1905952","regulation of lipid localization","25/569","183/18870",2.82211888834274e-10,4.41041256616401e-08,2.81605706847823e-08,"19/183/335/336/337/338/345/348/948/949/1071/1401/1906/3552/3553/3569/4023/4792/5443/5444/7124/9370/64240/64241/255738",25
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","29/569","243/18870",2.88319363477441e-10,4.41041256616401e-08,2.81605706847823e-08,"1459/1499/2056/2729/2876/2950/3082/3162/3303/3383/3479/3552/3553/4846/5743/6376/6387/6648/6934/7015/7124/7466/8737/9529/10525/26574/27069/51530/55829",29
"BP","GO:0002685","regulation of leukocyte migration","28/569","230/18870",3.69592400327726e-10,5.47623031625584e-08,3.49658379105334e-08,"387/811/1398/1843/1906/2150/3146/3162/3383/3552/3569/3627/4254/4478/6347/6348/6351/6376/6387/6401/6403/7124/7422/10059/80310/84830/196527/375056",28
"BP","GO:0009410","response to xenobiotic stimulus","40/569","434/18870",3.79691087696027e-10,5.47623031625584e-08,3.49658379105334e-08,"10/19/336/476/595/811/952/1063/1499/1636/1848/1906/2052/2729/2768/2876/2938/2946/2950/3030/3066/3158/3553/3764/3988/4015/4049/4363/5142/5447/5743/6648/6817/7037/7124/9370/23491/64240/64241/80777",40
"BP","GO:0006869","lipid transport","41/569","453/18870",3.94142453377091e-10,5.52675306846543e-08,3.52884266737033e-08,"19/183/335/336/337/338/345/348/948/949/1071/1375/1636/1906/2171/2181/3552/3553/3764/3949/3988/3990/4018/4363/4792/5320/5443/5444/5743/7357/9370/10280/10577/11001/25921/64240/64241/89874/116519/196527/255738",41
"BP","GO:0006809","nitric oxide biosynthetic process","16/569","73/18870",4.07217211069715e-10,5.55576346345925e-08,3.54736586143803e-08,"948/1727/1906/2643/2717/3553/3717/4846/5743/6648/7099/7124/9314/23564/64757/80777",16
"BP","GO:0034381","plasma lipoprotein particle clearance","14/569","55/18870",6.11667979899975e-10,8.12552621719756e-08,5.18816441676932e-08,"335/336/338/345/348/948/949/3162/3949/3988/3990/9370/23491/255738",14
"BP","GO:0043542","endothelial cell migration","31/569","284/18870",6.58668963514308e-10,8.52554084056468e-08,5.44357453786993e-08,"183/335/348/387/811/949/1460/1634/1906/2246/2247/2876/3146/3162/3164/3397/3688/3791/4223/4846/5743/6678/6776/7124/7422/8613/9314/28984/57608/84830/375056",31
"BP","GO:0002687","positive regulation of leukocyte migration","22/569","149/18870",7.43833669820833e-10,9.38718091313892e-08,5.99373341313524e-08,"387/811/1906/2150/3146/3383/3552/3569/3627/4254/6348/6351/6376/6387/6401/6403/7124/7422/10059/80310/196527/375056",22
"BP","GO:0010631","epithelial cell migration","36/569","372/18870",7.8645327728352e-10,9.6829662042127e-08,6.18259290126351e-08,"183/335/348/382/387/811/949/1460/1634/1906/2246/2247/2876/3146/3162/3164/3397/3688/3791/4223/4254/4846/5581/5743/6678/6776/7124/7422/8613/8754/9314/28984/57142/57608/84830/375056",36
"BP","GO:0042311","vasodilation","13/569","47/18870",8.17036150043974e-10,9.81999639386185e-08,6.2700869459515e-08,"153/154/348/2150/2643/2876/2982/3764/4846/4878/4879/6648/7124",13
"BP","GO:1901653","cellular response to peptide","36/569","374/18870",9.10449363870354e-10,1.06882520670175e-07,6.8244698951555e-08,"154/183/490/948/1398/1906/2200/2671/2690/2697/2729/3158/3164/3383/3416/3479/3553/3667/3717/4218/4363/4691/5166/5566/5786/5910/6776/7099/7124/7412/9021/9370/9518/10890/55829/255738",36
"BP","GO:0090132","epithelium migration","36/569","375/18870",9.79177927621562e-10,1.12338413150765e-07,7.17282969946704e-08,"183/335/348/382/387/811/949/1460/1634/1906/2246/2247/2876/3146/3162/3164/3397/3688/3791/4223/4254/4846/5581/5743/6678/6776/7124/7422/8613/8754/9314/28984/57142/57608/84830/375056",36
"BP","GO:0043434","response to peptide hormone","39/569","430/18870",1.00757755208589e-09,1.13027810731768e-07,7.21684787014502e-08,"183/374/490/1398/1432/1906/1959/2200/2690/2729/3030/3158/3164/3416/3553/3667/3717/3764/4218/4691/5166/5443/5566/5743/5786/5910/6272/6387/6776/6938/8614/9021/9365/9370/9518/10890/22937/55829/255738",39
"BP","GO:0043534","blood vessel endothelial cell migration","24/569","181/18870",1.19119340902109e-09,1.30720528885619e-07,8.34653139227134e-08,"335/348/387/949/1460/2247/2876/3146/3162/3164/3397/3688/3791/4223/4846/5743/6776/7124/7422/9314/28984/57608/84830/375056",24
"BP","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","25/569","196/18870",1.22606152178951e-09,1.31684224723264e-07,8.40806356040194e-08,"387/389/948/1499/2150/2697/3162/3552/3553/3654/5581/6376/7037/7099/7124/7189/8737/9188/9370/9978/23476/23636/29110/54602/57153",25
"BP","GO:0070482","response to oxygen levels","34/569","343/18870",1.25934117933832e-09,1.3244071402708e-07,8.4563655507323e-08,"523/537/952/1636/1906/2056/2982/3066/3099/3162/3552/3654/3764/4049/5034/5327/5352/5581/5743/6262/6387/6648/7015/7037/7124/7412/7422/8614/9370/10525/22937/26355/28984/51129",34
"BP","GO:0008203","cholesterol metabolic process","21/569","140/18870",1.34915306911565e-09,1.38870885313336e-07,8.86693324775698e-08,"19/335/336/337/338/348/949/1071/1727/2053/2246/2784/3156/3158/3949/3988/3990/5444/10577/22937/255738",21
"BP","GO:2001233","regulation of apoptotic signaling pathway","37/569","398/18870",1.39120482281155e-09,1.38870885313336e-07,8.86693324775698e-08,"183/1075/1459/1499/2056/2729/2876/2950/3082/3162/3303/3383/3479/3552/3553/3717/4846/5034/5743/6376/6387/6648/6934/7015/7099/7124/7466/8737/9368/9451/9529/10059/10525/26574/27069/51530/55829",37
"BP","GO:0090130","tissue migration","36/569","380/18870",1.40301409488513e-09,1.38870885313336e-07,8.86693324775698e-08,"183/335/348/382/387/811/949/1460/1634/1906/2246/2247/2876/3146/3162/3164/3397/3688/3791/4223/4254/4846/5581/5743/6678/6776/7124/7422/8613/8754/9314/28984/57142/57608/84830/375056",36
"BP","GO:0015918","sterol transport","21/569","141/18870",1.54135726179471e-09,1.49630220337302e-07,9.55391889800687e-08,"19/335/336/337/338/345/348/948/949/1071/3949/3988/3990/4792/5444/9370/10577/64240/64241/116519/255738",21
"BP","GO:0006979","response to oxidative stress","37/569","400/18870",1.59720373607706e-09,1.52126121881453e-07,9.71328270083011e-08,"337/348/374/406/948/952/1398/1861/1906/2643/2729/2876/2950/3066/3082/3162/3303/3552/3569/3717/4314/4363/4846/5693/5743/6648/8614/8737/8754/9370/9588/10516/55829/60674/79956/80310/80777",37
"BP","GO:0033002","muscle cell proliferation","28/569","247/18870",1.90619672886469e-09,1.78194094209425e-07,1.13777278436329e-07,"348/1432/1499/1786/1906/2006/2247/2697/2768/3082/3162/3479/3486/3569/3654/3717/4846/5743/6376/6648/6934/7015/7099/7124/9370/9510/10221/80310",28
"BP","GO:0001819","positive regulation of cytokine production","42/569","499/18870",2.16910308249469e-09,1.99084224735149e-07,1.27115667724378e-07,"183/336/948/959/1432/2150/2152/3066/3082/3098/3146/3162/3303/3459/3552/3553/3569/3572/3654/3659/3717/4023/4049/5142/5743/5861/6348/6376/7099/7124/7189/8737/9188/9370/9451/9868/10146/23765/28984/29110/30968/91543",42
"BP","GO:0008217","regulation of blood pressure","24/569","187/18870",2.32184700514415e-09,2.0929792289228e-07,1.33637134017883e-07,"153/154/183/387/476/490/1636/1906/2150/2643/2768/2784/2982/3764/4846/4878/4879/5443/5743/6648/7124/9365/9370/79924",24
"BP","GO:0043691","reverse cholesterol transport","9/569","20/18870",2.4168088138238e-09,2.1149982971837e-07,1.35043055842366e-07,"19/335/336/337/345/348/949/1071/3990",9
"BP","GO:0070585","protein localization to mitochondrion","20/569","131/18870",2.43006935888777e-09,2.1149982971837e-07,1.35043055842366e-07,"617/1459/3098/3099/5898/8546/9512/9868/10059/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",20
"BP","GO:0071900","regulation of protein serine/threonine kinase activity","30/569","285/18870",2.95859698519735e-09,2.5313555222502e-07,1.61627546274296e-07,"60/154/183/348/387/595/894/1030/1843/1906/2246/2247/2690/2950/3553/3654/4878/5515/5576/5577/6546/7099/7124/7189/7422/8754/9370/10221/28984/80310",30
"BP","GO:0055090","acylglycerol homeostasis","12/569","43/18870",3.29012431536795e-09,2.72271271212745e-07,1.73845740356457e-07,"335/337/345/348/949/1071/3990/4023/51129/64240/64241/116519",12
"BP","GO:0070328","triglyceride homeostasis","12/569","43/18870",3.29012431536795e-09,2.72271271212745e-07,1.73845740356457e-07,"335/337/345/348/949/1071/3990/4023/51129/64240/64241/116519",12
"BP","GO:0006457","protein folding","26/569","223/18870",3.99265861686458e-09,3.25079688676329e-07,2.07564018418325e-07,"325/811/821/1861/3303/3306/3313/4878/4879/5034/6388/6902/7466/7841/9529/10283/10525/23071/53938/55768/56605/60681/64374/80273/131118/169714",26
"BP","GO:0050900","leukocyte migration","36/569","396/18870",4.23865726344789e-09,3.39630823268015e-07,2.16854946377234e-07,"387/811/1398/1843/1906/2150/2920/3146/3162/3383/3552/3553/3569/3627/3688/4254/4478/5142/5175/6347/6348/6351/6376/6387/6401/6403/6729/7124/7412/7422/10059/23765/80310/84830/196527/375056",36
"BP","GO:1902652","secondary alcohol metabolic process","21/569","150/18870",4.84581276880865e-09,3.82213482139783e-07,2.4404405753441e-07,"19/335/336/337/338/348/949/1071/1727/2053/2246/2784/3156/3158/3949/3988/3990/5444/10577/22937/255738",21
"BP","GO:0031667","response to nutrient levels","41/569","495/18870",5.39950861203256e-09,4.19334145746775e-07,2.67745674008805e-07,"19/34/153/154/348/1030/1312/1432/1636/2029/2056/2690/2729/2876/3158/3552/3627/3949/3988/4023/4049/5166/5443/5743/6648/6935/7037/7124/7412/7538/8614/9365/9370/9451/9518/23367/23408/64240/64241/83939/255738",41
"BP","GO:0072655","establishment of protein localization to mitochondrion","19/569","124/18870",5.73267364456205e-09,4.38462675117412e-07,2.79959277506363e-07,"617/1459/3098/3099/5898/8546/9512/9868/10531/23203/23787/26515/26519/26520/26521/55823/80273/90580/131118",19
"BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","17/569","99/18870",6.1975763613728e-09,4.66945753316566e-07,2.98145778767062e-07,"2729/2876/2950/3082/3162/3303/3383/3479/3552/3553/4846/6376/6934/7015/7124/8737/51530",17
"BP","GO:0034375","high-density lipoprotein particle remodeling","8/569","16/18870",6.76842836496765e-09,4.96099214185894e-07,3.16760320676705e-07,"335/336/337/345/348/949/1071/3990",8
"BP","GO:0098856","intestinal lipid absorption","9/569","22/18870",6.78107087536186e-09,4.96099214185894e-07,3.16760320676705e-07,"335/336/337/948/949/3949/7357/64240/64241",9
"BP","GO:0016125","sterol metabolic process","21/569","154/18870",7.8341822860186e-09,5.64956459711741e-07,3.6072580691412e-07,"19/335/336/337/338/348/949/1071/1727/2053/2246/2784/3156/3158/3949/3988/3990/5444/10577/22937/255738",21
"BP","GO:0050727","regulation of inflammatory response","37/569","425/18870",8.2620896449824e-09,5.8742293701227e-07,3.75070696707726e-07,"183/325/335/348/1075/1432/2099/2876/2950/3082/3479/3553/3569/3572/3717/3949/4023/4049/4314/4363/4792/5320/5743/6348/6376/6401/7099/7124/7538/8737/9021/9314/9370/23476/23765/55829/79671",37
"BP","GO:0001666","response to hypoxia","30/569","298/18870",8.3985812805489e-09,5.88833865336262e-07,3.75971577208198e-07,"952/1636/1906/2056/3099/3162/3552/3654/3764/4049/5034/5327/5352/5581/5743/6262/6387/6648/7015/7037/7124/7412/7422/8614/9370/10525/22937/26355/28984/51129",30
"BP","GO:0007584","response to nutrient","21/569","155/18870",8.81110191933601e-09,6.092937327234e-07,3.89035242638888e-07,"19/1030/2029/2056/2729/2876/3158/3552/3627/3988/4023/4049/5743/6648/7037/7412/8614/9365/9370/64240/64241",21
"BP","GO:0071692","protein localization to extracellular region","34/569","377/18870",1.40661130130691e-08,9.59537006621253e-07,6.12666259545057e-07,"19/348/382/406/821/952/2029/2150/2200/2201/3156/3479/3552/3553/3569/3667/3717/3764/4218/5213/5566/5581/5910/6934/7099/7124/8754/10059/10959/84830/91543/91942/201475/375056",34
"BP","GO:0043410","positive regulation of MAPK cascade","39/569","474/18870",1.54638259079324e-08,1.04081857577657e-06,6.64564700773178e-07,"154/348/948/1000/1398/1499/1906/2056/2150/2246/2247/2690/3082/3146/3383/3479/3486/3552/3553/3569/3654/3717/3791/5320/5581/6347/6348/6351/6376/7099/7124/7189/7422/8737/8754/9365/9518/57608/80310",39
"BP","GO:0055088","lipid homeostasis","22/569","175/18870",1.58814699931993e-08,1.05486395428513e-06,6.73532702481666e-07,"19/335/336/337/338/345/348/949/1071/2053/3949/3988/3990/4023/10577/27346/51129/57142/64240/64241/116519/255738",22
"BP","GO:0003015","heart process","27/569","255/18870",1.62234980666922e-08,1.06358724987873e-06,6.79102543816971e-07,"153/183/476/481/490/817/1636/1906/2643/2697/2876/2946/3764/4205/4846/4878/5142/5318/5566/5910/6262/6546/7124/7139/10059/10142/79924",27
"BP","GO:0001667","ameboidal-type cell migration","40/569","497/18870",1.85941435832604e-08,1.20337483087562e-06,7.68357188285335e-07,"183/335/348/382/387/811/949/1000/1460/1634/1906/2246/2247/2697/2768/2876/3146/3162/3164/3397/3688/3791/4223/4254/4846/5581/5743/6678/6776/7124/7422/8613/8754/9314/9368/28984/57142/57608/84830/375056",40
"BP","GO:1903522","regulation of blood circulation","27/569","258/18870",2.08006729733659e-08,1.32913667303229e-06,8.48656371011944e-07,"153/183/387/476/481/490/817/952/1636/1906/2643/2697/2946/3764/4205/4846/4878/5142/5318/5566/5743/6262/6546/7124/7139/10142/79924",27
"BP","GO:0031349","positive regulation of defense response","39/569","480/18870",2.17762649122362e-08,1.3740823159621e-06,8.77354252121937e-07,"183/948/1075/2099/2150/2634/3146/3303/3553/3569/3572/3654/3659/3764/3949/4023/4049/4363/4792/5320/5515/5581/5743/5817/6348/6376/7099/7124/7189/8546/8737/9868/23765/25921/29110/51295/57142/79671/91543",39
"BP","GO:0042157","lipoprotein metabolic process","19/569","135/18870",2.39838150289002e-08,1.48642475882307e-06,9.49085122094468e-07,"19/335/336/337/338/345/348/3949/3988/5495/5538/7357/8733/25921/51125/84720/94005/116519/255738",19
"BP","GO:0060047","heart contraction","26/569","243/18870",2.41455685862701e-08,1.48642475882307e-06,9.49085122094468e-07,"153/183/476/481/490/817/1636/1906/2643/2697/2876/2946/3764/4205/4846/4878/5142/5318/5566/6262/6546/7124/7139/10059/10142/79924",26
"BP","GO:0010743","regulation of macrophage derived foam cell differentiation","10/569","33/18870",2.84487936701154e-08,1.73023506562341e-06,1.10475848088641e-06,"19/183/338/948/1071/1401/4023/4792/5320/9370",10
"BP","GO:0036293","response to decreased oxygen levels","30/569","315/18870",2.98967838669498e-08,1.79665434476622e-06,1.14716732080953e-06,"952/1636/1906/2056/3099/3162/3552/3654/3764/4049/5034/5327/5352/5581/5743/6262/6387/6648/7015/7037/7124/7412/7422/8614/9370/10525/22937/26355/28984/51129",30
"BP","GO:0048661","positive regulation of smooth muscle cell proliferation","16/569","98/18870",3.64695120275854e-08,2.16585996135589e-06,1.38290583069308e-06,"1786/1906/2247/2697/3162/3479/3569/3654/3717/5743/6376/7015/7099/7124/9510/80310",16
"BP","GO:0034383","low-density lipoprotein particle clearance","10/569","34/18870",3.9221330014048e-08,2.27651204923138e-06,1.45355740569407e-06,"338/345/948/949/3162/3949/3988/9370/23491/255738",10
"BP","GO:0062012","regulation of small molecule metabolic process","31/569","337/18870",3.9234656949907e-08,2.27651204923138e-06,1.45355740569407e-06,"34/335/337/338/345/348/2053/2171/2246/2784/3479/3486/3553/3667/3949/4846/5166/5515/5566/5581/5743/6934/7124/9370/10059/10295/22937/23408/55829/116519/219743",31
"BP","GO:0003012","muscle system process","37/569","452/18870",4.16529843006554e-08,2.38936664488305e-06,1.52561528622736e-06,"154/183/226/387/476/481/490/817/952/1906/2628/2697/2946/2982/3066/3162/3164/3479/3553/3572/3764/4205/4846/4878/5142/5318/5566/5743/5910/6262/6546/7124/7139/9868/10142/10611/25802",37
"BP","GO:0019318","hexose metabolic process","25/569","233/18870",4.24870573507723e-08,2.40982770232246e-06,1.53867971150875e-06,"34/226/1432/1737/2171/2784/3098/3099/3479/3486/3667/3988/5160/5166/5209/5213/5236/5566/6934/7124/9370/10295/23509/55829/283450",25
"BP","GO:0070555","response to interleukin-1","19/569","140/18870",4.37349496554342e-08,2.42608819627068e-06,1.54906206876737e-06,"166/952/1906/2056/2634/2690/2729/3553/3569/3654/4792/5976/6347/6348/6351/6376/6401/7189/11173",19
"BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","19/569","140/18870",4.37349496554342e-08,2.42608819627068e-06,1.54906206876737e-06,"154/387/595/894/1906/2246/2247/2690/3553/3654/5515/7099/7124/7189/7422/8754/9370/28984/80310",19
"BP","GO:0010959","regulation of metal ion transport","34/569","398/18870",5.34372276293659e-08,2.93207744644608e-06,1.87213719680914e-06,"154/476/481/490/817/1499/1636/2056/2946/3627/3688/4734/4846/4878/5142/5318/5534/5566/5581/5743/6262/6347/6348/6351/6376/6387/6546/7466/8614/9368/10142/55676/196527/255738",34
"BP","GO:0043405","regulation of MAP kinase activity","19/569","142/18870",5.51771914675329e-08,2.99499422073232e-06,1.91230968051597e-06,"183/348/1843/1906/2246/2247/2690/2950/3553/3654/4878/7099/7124/7189/7422/8754/9370/10221/80310",19
"BP","GO:0034377","plasma lipoprotein particle assembly","9/569","27/18870",5.58279239365188e-08,2.99807829820794e-06,1.91427887002934e-06,"19/335/336/337/338/345/348/2181/5566",9
"BP","GO:0097237","cellular response to toxic substance","18/569","128/18870",5.67408329409793e-08,3.01502868090593e-06,1.92510172260697e-06,"337/348/948/2643/2671/2876/2938/2946/2950/4846/5743/6648/7124/7296/9588/10516/55829/64757",18
"BP","GO:0060326","cell chemotaxis","30/569","325/18870",6.02746851179531e-08,3.16944385911903e-06,2.02369611656987e-06,"811/1398/1843/1906/2150/2246/2247/2920/3082/3146/3164/3553/3569/3627/3791/4015/4363/5142/6347/6348/6351/6376/6387/6729/7412/7422/10059/23765/80310/196527",30
"BP","GO:0033700","phospholipid efflux","7/569","14/18870",6.23895829653061e-08,3.24683108050376e-06,2.07310800911305e-06,"19/335/336/337/345/348/116519",7
"BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","28/569","290/18870",6.48245981123858e-08,3.33912827827881e-06,2.13203995080693e-06,"183/1634/1906/2150/2152/2247/2876/3082/3479/3667/3688/3717/3791/4015/4734/5515/6348/6376/6403/6934/7124/9368/9518/10019/10193/57142/80310/84830",28
"BP","GO:0019932","second-messenger-mediated signaling","29/569","310/18870",7.51347574114315e-08,3.79477005662706e-06,2.42296811939946e-06,"183/348/481/817/948/1906/2946/2982/3479/3764/3791/4846/4878/4879/5443/5515/5534/5566/6262/6348/6351/6401/6403/6546/7124/7412/7422/9451/23564",29
